hit_sum,gti,unique_id,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,CDRscale,CDRscaleE,chr,DR_ts,DS_neta,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
26,84,3c9cf9e044e504e2a429acae5522aba2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.947161834322936,0.361810905856658,0.142289258835373,0.764948584118391,0.386419000723399,0.696264552420006,0.0967320835101424,0.71901196436258,0.044012184110004,0.683827310276625,0.203423858894965,0.187981083343201,0.00741104541071226,0.160424689338356,0.0212746787199295,0.2865458071623,0.016079908736982,0.0338960186162039,0.0168696423606863,-0.986293811936281,-0.955104841475647,-0.957479379178544,0.000100843757450412,0.000153275084003532,0.00377344984715623,0.317789678934589,0.0107602320698611
26,52,eeabd07654d6278312c8c158d67dc3fb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.952022311926713,0.253723838307392,0.124714067124298,0.786615299240218,0.309833787069656,0.738456233287232,0.203136671797838,0.741481574142816,0.0262540784077718,0.584914332398993,0.199441676078364,0.184729544558725,0.00868493858674054,0.191171531103178,0.0193287511928942,0.280617480217851,0.0141108245099902,0.0366242035750305,0.0209982401325279,-0.984925709229827,-0.917239241231738,-0.955322518587309,0.000113080451248326,0.000181568314877899,0.0047993381344544,0.292133521046117,0.0116401000189882
26,196,92fc0ffd06374ae3b3350703b2cbb223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946171985859699,0.318835723733995,0.132660990429578,0.715799006505402,0.411620681439526,0.702216947499665,0.101864075295161,0.743182842673268,0.0278429185354611,0.721706608486771,0.205264038410735,0.194801104343658,0.00772902857177875,0.158582129547744,0.0181898803475784,0.248833828324825,0.0140695905400444,0.0456616833897312,0.01779135424615,-0.98011793303842,-0.92234452713588,-0.971522294085409,0.000128870269044156,0.000162087477506828,0.00310815097304016,0.316791675053164,0.0117935867567509
26,20,18cd03685f4bb6547175f8df131b7080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938399696555525,0.130956516086413,0.13299185495591,0.764769590802023,0.435739863272757,0.692448257206008,0.126245609072503,0.730357527311425,0.0128553689620454,0.623049437610281,0.205004345149965,0.191599323432356,0.00932387858699076,0.149857018128037,0.0188162804169122,0.266969490180723,0.0145370483495298,0.0353532531336884,0.0204568364303477,-0.976068276775743,-0.924014715200635,-0.947891136542238,0.000112619731459238,0.00015843296665942,0.00285591610115948,0.284677515212819,0.0112218199299606
26,163,c406a26ee80687722b86d1ec0c7da3c3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.937648968869062,0.387252831684771,0.137389672563879,0.751379147467667,0.395466382410377,0.658491258339957,0.221107904457022,0.705025466124061,0.048409322882071,0.609047530899418,0.197402755138929,0.17556150521587,0.00915053254647129,0.169267203457839,0.022665431068978,0.267824656196125,0.010671213501226,0.0360461044140168,0.0207758157888347,-0.990364295770053,-0.936429766387457,-0.972496707943921,0.000105226823724066,0.000222225173330882,0.00221124793785764,0.344904415122792,0.0101446756885858
26,31,e8bfe8672bcb17963882cdcb44178ec6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940933629393015,0.215457635622359,0.149266732758844,0.704955640647093,0.401191803889814,0.746489118468018,0.0468866775021895,0.745740171051584,0.0380420438490107,0.671289557450859,0.225620618012268,0.191151266196439,0.00767617760674088,0.168225608039368,0.0212645451502178,0.296798053643107,0.01605313539654,0.0359693996132822,0.0222157332724341,-0.980957055820759,-0.906773299237859,-0.951459844785082,0.00010241355102908,0.000146822570868528,0.0023280975019758,0.29806366122365,0.0117905157424077
26,193,7378fc25638f9d06f57bcbd91b1d35dc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938054979241901,0.283366763091297,0.150078476839701,0.731778828133827,0.356953521217219,0.678385356965476,0.0097618844383402,0.701827389755053,0.0382283198180371,0.691289423560572,0.205998162967036,0.188427298969518,0.00907618948362786,0.179914427870512,0.0183141689553167,0.235543522249627,0.0145863032212022,0.0323217279082173,0.0222274398331908,-0.989589985354184,-0.901538481756203,-0.966833485199834,0.000108553540501161,0.000157445033432812,0.00257372063924837,0.32617922735922,0.0115023453673633
26,57,538b493b362ee0a6e20dbbae24fc781f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940762208042588,0.127928105437634,0.17085930604255,0.759827066634315,0.337286775340326,0.691859487980605,0.0264767312607734,0.726698413542471,0.0501440139189354,0.607071379103361,0.205112896223319,0.197081182394572,0.00937125308710561,0.180021102926694,0.0205653992465235,0.284640243835933,0.0161611713469028,0.0310636564935568,0.0208760343803937,-0.978758535509806,-0.896382405179555,-0.959130249939106,0.000143860259155965,0.000159025082589292,0.00370446799982677,0.291140225875005,0.0118255724271112
26,45,5cfbaae527e505d3e5f3af127a4feca4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.956825481476566,0.252476183908218,0.14404677476967,0.728838393783661,0.370823274930008,0.632604257296773,0.194268467046786,0.746940705010201,0.0261285239928401,0.729588916567189,0.193983722577103,0.192976547626009,0.00874490464149442,0.169210707999393,0.0258818990101581,0.274489376687258,0.0134587248096249,0.0426067022427922,0.0170229792357338,-0.979521932250214,-0.941545792235105,-0.94555471367247,0.000201110503237488,0.000195095729082202,0.00333867295425747,0.328715085535123,0.0108601935068525
26,119,7d1f5ecdc0d93e0e78bc993679624a63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925372143593884,0.147213113499703,0.142080425603783,0.772226289005483,0.417516021556221,0.707650708006695,0.141614154849668,0.722875567264854,0.034775507251499,0.671310670453903,0.213714493740816,0.206063075312808,0.00744093342410354,0.157681827290728,0.0156560061597273,0.229883359692245,0.0132150457493028,0.039897568019666,0.0149071824045767,-0.984289548782412,-0.964127364079335,-0.965324604797654,0.000107818032046893,0.000151751405822297,0.00370620756054592,0.322780466000362,0.0117649486137045
