unique_id,CDRscale,CDRscaleE,chr,DR_ts,DS_neta,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
68739d9a87b4a574e84637800c918c26,0.941291934284695,0.611896824046188,0.126156844247601,0.733231014318297,0.397820285507478,0.690848655726762,0.114056802575942,0.735914757198187,0.040092698130989,0.681317094620539,0.198001335412729,0.175639074625144,0.00768091441227998,0.155766130811162,0.0234806651338011,0.248421787217818,0.0136225032784978,0.0323212489444766,0.0201545193767088,-0.98708186971095,-0.959603244284258,-0.967341070493335,0.000127613168625492,0.000173294686542013,0.00312759789432781,0.301896617012098,0.011776669733995
73a9909b279250125e1ae6eec4625e13,0.943853467969509,0.64327996299712,0.125913496792784,0.717537045700009,0.404574724282139,0.691671218924226,0.132126768582966,0.728467254356945,0.0375035119566597,0.687096839712036,0.200040403268765,0.174853544369036,0.00770713926310595,0.158155672314949,0.0238132647788159,0.251180483897961,0.0134558862515727,0.0334055346455428,0.0203724901383655,-0.988427994170968,-0.958077679133888,-0.975044046947129,0.000124814201725978,0.000174493513307654,0.00290238218047433,0.303940757206455,0.0117256857989406
988fded8cd8a0b8803b8422ca4fa0762,0.947454307762698,0.616076080646944,0.131875859710856,0.718977753303478,0.398245777883567,0.697697949524971,0.127152819202747,0.724808854276778,0.0384649014256425,0.689782735344989,0.201218104997649,0.1768388949909,0.00754089567675199,0.159837410000152,0.0229819865417674,0.250635673750377,0.0143969082870522,0.0341621550923217,0.0199829679876479,-0.988696890686961,-0.962209178667941,-0.978869573069007,0.000125704349885095,0.000175721954594486,0.00308950838353588,0.302879400591925,0.0117888898998084
f556e858144615eb10711120324188ee,0.947086587897694,0.627243806644232,0.13789221551968,0.719113185040186,0.394861842696555,0.698625310413541,0.118398605135735,0.727896991178857,0.0377043691228605,0.695166835611535,0.200698621966875,0.178661734387906,0.00758648360229041,0.161677518728934,0.0222162349163562,0.248642535456456,0.0146306852779353,0.0346304356632758,0.0192470690326678,-0.984455944173253,-0.954020870990872,-0.970480224566154,0.000129172512989823,0.000176063910166853,0.00342951222127593,0.305059922042861,0.011784482245767
0b1062ba74c5a41c985996df01655440,0.941632128226782,0.627262329636198,0.135892237343362,0.73390609536087,0.388430674565025,0.699240510132166,0.129337946397718,0.72360398425022,0.0374569974148176,0.693767162893934,0.201158081556204,0.177716500889206,0.00759202325447406,0.160605875180848,0.0216238838499419,0.249634029945172,0.0141002738765443,0.0349335741546008,0.0186621867975133,-0.989227828986967,-0.963579070963359,-0.980326897412317,0.000130013626924116,0.000173521956292101,0.00339455395069449,0.30725840045996,0.0119101795988301
e62c9297ed4472530215ea5c4e35c765,0.936413939711709,0.657906952016037,0.139029991517311,0.732031697833444,0.398463011528366,0.706552838914098,0.11172157446621,0.721582147877196,0.0399334075518414,0.703246131978405,0.198966513926628,0.176238896635989,0.00784124800350461,0.158246225504018,0.021002436182928,0.245755533546022,0.0131921829919332,0.0359773660231385,0.018137997462778,-0.987190708098426,-0.970392890798372,-0.97588502125458,0.00013300549911927,0.000169636603674971,0.00343581814462748,0.30648708548285,0.0118560419231704
86cb54ab124172e9030d7c93796e4d8f,0.944042810395282,0.636935237802007,0.136483561994976,0.733632747081573,0.38630609900225,0.701398901339622,0.127095886466559,0.725772923754992,0.0391109599450133,0.699987306989951,0.197700349333229,0.174578610141458,0.00791094572351258,0.16024155391436,0.0218814815538942,0.243100811216048,0.014100580184255,0.0361036952888596,0.0173272678607988,-0.988380644857535,-0.969292008056834,-0.974374590769402,0.000133722038967866,0.000172566945427217,0.00371896635909202,0.308266214783862,0.0118290971332746
9111026621e706a00239b1c55a51f92c,0.941681993941522,0.64171396262426,0.140311488842128,0.740645807094405,0.378248377372511,0.698848419036718,0.120136602229905,0.735376868809106,0.038236915013054,0.709607787177933,0.195496248537208,0.172845611424813,0.00798538413365315,0.161325241330824,0.0225125930095098,0.238443691610731,0.0133086874137634,0.0352055775810036,0.0182775583293202,-0.984499883979555,-0.964813518505229,-0.972631404332613,0.000136072592780325,0.000172686751789533,0.0035768279906815,0.306419732323661,0.0118935013500931
1bdd87f68128ff52f25216300b11aef2,0.938977209636854,0.608774931331538,0.131431184557735,0.727115152531768,0.397625444321894,0.691909175928684,0.109540969568771,0.744876588217447,0.0379241093911692,0.719864724862052,0.197737942959647,0.171701252993358,0.00778176070313845,0.161278313646651,0.0216360103641644,0.237397237336076,0.0125283886437306,0.0357741730730984,0.0173016705477523,-0.975300588684772,-0.965161412193195,-0.963084263511567,0.000136042100686911,0.000172539563429662,0.00358214763277593,0.304684863388911,0.0119033709103199
5a91508639e40e914a8df57557cc55d9,0.935578495324223,0.629305750827268,0.138664300444073,0.721322173809166,0.392556077330374,0.693502123344691,0.0933406808762814,0.749839054930488,0.0371123193434901,0.726824412946624,0.196386026300023,0.171267872962331,0.00786966034342479,0.161869227523915,0.0221132913879126,0.237761947861872,0.0119859872198665,0.0363818487746644,0.0175472514560359,-0.975690212523077,-0.957330683060658,-0.966239645296481,0.000137651023129333,0.00017434634214186,0.00350573859852842,0.307130420743301,0.0119735649688313
1456cd4ffd33242fd2fc105b79829092,0.942145454648367,0.660925239821915,0.128675092447086,0.706558386159594,0.395415953765624,0.699254014354201,0.0881403363193388,0.745555195591876,0.0353456141806669,0.730424613024516,0.19748982029315,0.170105007334774,0.00770051317131091,0.160518951483257,0.0222652283962823,0.235289472414739,0.0116221906314606,0.0351921789847318,0.018220618169001,-0.982186086982965,-0.956948927931937,-0.966496459258568,0.000135117518511001,0.000173778858884358,0.00359190841818005,0.307493014414981,0.0119133465675036
e3763db0a30ce5a22aacad22a56190d5,0.939691869850472,0.677016672133282,0.132543720675169,0.723190739273558,0.38830777911935,0.699847429629417,0.0731508222664709,0.745381453016306,0.0379933682971164,0.726741209424508,0.200250223924871,0.168435551844233,0.00761330259281155,0.1585282473756,0.0222355819810189,0.239493066249601,0.0127159550904298,0.0359062601463872,0.0188576340353029,-0.988956957268953,-0.952641659012802,-0.974752281190866,0.000133270048166025,0.000177053130290591,0.00326377733509625,0.308752796104923,0.0119959466492994
