para_hash,CDRscale,CDRscaleE,chr,DR_ts,DS_neta,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
0020511db1a5360426195442d7337114,0.961895264199109,0.579505928660474,0.154713776693679,0.652120127645321,0.359885207666084,0.726392185443284,0.036421343411784,0.745474318042653,0.132114024502135,0.6631470789581,0.19013703037852,0.16444002553532,0.015294415875203,0.163653595513617,0.019640193038175,0.26224049860489,0.018500609977161,0.039425166014545,0.0231799725449,-0.985658013365697,-0.943622201620238,-0.974554647567864,0.000265767693602,0.000205332031295,0.001671481371819,0.377175039692726,0.010936856125739
0029f765b246198608147d5ce9a0c7e6,0.960662524753234,0.555725947905091,0.13843295622617,0.679817020618357,0.362472951570526,0.728698993218334,0.060198539283592,0.735745667733973,0.1302606739976,0.671709405317103,0.190976687563654,0.16754642857276,0.015011413589949,0.161740304942568,0.020197343601865,0.259565600662943,0.017854184296624,0.037397343054656,0.023815691864333,-0.989501553169415,-0.92995697138967,-0.954533618541765,0.000257712527684,0.000211666367675,0.001979172891905,0.376608073671665,0.011373443789642
0037751dfdefe198856eb7900be18edf,0.956620392024986,0.533002232727549,0.156867527542636,0.677026565792039,0.364847463141196,0.734111691369878,0.03469211920863,0.744431397167756,0.134732802697833,0.650165178794359,0.190129442132614,0.162466843549536,0.01494282575374,0.163569958585453,0.019532350718762,0.258585152032118,0.017787256496855,0.037360514618326,0.023201333073556,-0.976166148470566,-0.938947167284144,-0.959131071998621,0.000256866038372,0.000213564586607,0.001928589847219,0.385787802773472,0.011139730488524
005a687a3f109c669ccc2529f83587ce,0.956877356105701,0.527703689874132,0.149731478793547,0.675987571803853,0.357414283379912,0.733690913102792,0.020959554880392,0.736639146569906,0.131482042020096,0.67073212648513,0.192010850518779,0.165882769727755,0.0148726560512,0.164558610292291,0.019609263965182,0.258597086149346,0.017232086329804,0.038018035503161,0.022840885240148,-0.982972142184656,-0.918521151338844,-0.968079245944149,0.000255891841432,0.000210572014999,0.002150857469852,0.381279822253194,0.011184434638104
006a6e460c17150da8a15adba5399c69,0.95615993951496,0.51061527458029,0.141362978592515,0.677190173221752,0.369088540240191,0.731686397382261,0.020917227661703,0.740132245850074,0.133102792651069,0.66605641149426,0.189316485013185,0.166448581586733,0.015096670866315,0.162069971674633,0.018767246280351,0.260186428511779,0.018173928628945,0.037621783677452,0.023585651107068,-0.978708864871357,-0.94266782718909,-0.961092971917424,0.000259383099046,0.000209179186431,0.001650865881275,0.379043326468524,0.011093131533499
006aef14981aecd13a1dc390030c6a3b,0.956379727645389,0.545753890174749,0.156836890778504,0.680112607325427,0.365713113234378,0.73530891117567,0.031979197806213,0.737403844169131,0.132775825636837,0.669564710731378,0.191495993238944,0.167382136882191,0.014969681404116,0.163206699494411,0.019870587799485,0.262388784273605,0.017971142413829,0.037830136431251,0.022839510522812,-0.975795069874535,-0.927951872921232,-0.972461483148062,0.000260153410852,0.00021119014571,0.002037619083427,0.38012179880863,0.011176987390394
00702c38585f968ff3e4e3c7341d0d5e,0.947827407731063,0.512381338602958,0.146493387059309,0.707775322138332,0.355381120285019,0.722017712976055,0.028538595081772,0.748654303122567,0.135552007712333,0.665900620939156,0.191270528835548,0.167941257727706,0.01511953947417,0.16265700718048,0.02063755131026,0.264493625873591,0.01846773106371,0.036349763766174,0.023549777914892,-0.975710914887926,-0.95727935103993,-0.945455990450536,0.00026169347148,0.000209959429352,0.002127840913914,0.381264497393872,0.011109124496231
007757afefebe8009c1b229a4e0ad203,0.961356634624436,0.513321502154387,0.150870720990933,0.692816458106972,0.340059561165981,0.722027362435328,0.0369826516998,0.734700059001589,0.135638791364527,0.67364330807062,0.18875582189539,0.16931815864253,0.014875188950654,0.162311951014352,0.019108983168631,0.255731197146777,0.018665225648404,0.038145928519927,0.02237306224092,-0.986465526970514,-0.952605679773539,-0.96227230892438,0.000256739382447,0.000210348982108,0.002946538004528,0.38398925141966,0.01146586392102
00a5599f40a22d8198de168647c378be,0.962747246235277,0.550906817679388,0.13217309822794,0.683626938411035,0.348557119243778,0.737921389821188,0.051397195670288,0.745500719163357,0.133709151710293,0.658021756531616,0.185321978695761,0.16984842992169,0.015011363857291,0.164745813951221,0.019311016908867,0.254739698732163,0.018833554395185,0.037714404010363,0.020865202242537,-0.977819344785931,-0.938598945442531,-0.9641616782207,0.000258498225591,0.00021023386384,0.002827553605728,0.378656735679265,0.011143049716271
00ad70ae7123ac2391f4ec709c939866,0.960451726090995,0.542221960767946,0.144152785148472,0.683573015597649,0.365912801432423,0.736149049111845,0.025685523643624,0.735649364732927,0.133618461595991,0.670254244239947,0.191454316600995,0.165755127915788,0.015288362434772,0.164592107720067,0.020564342943739,0.260562637742687,0.018310391146214,0.037295996491108,0.023772869562573,-0.974240040293858,-0.940358680804344,-0.948506863814429,0.000258975546206,0.000208035107126,0.002434705112396,0.378280634303149,0.010933647314144
00b433b343bd9f713db752dbc6478dd7,0.959319088807602,0.563332861075998,0.125432740696706,0.667844391390681,0.359232459627092,0.729568521048145,0.019057450594846,0.744099643370392,0.134245490303405,0.664144910535907,0.188788225577283,0.165808642239451,0.01504449217075,0.162404583520581,0.019419080301441,0.262786081137214,0.018574654232328,0.038558965602387,0.023232033061544,-0.989703469293332,-0.957636356268069,-0.970005577796218,0.000258752192386,0.000206160675154,0.001443786434983,0.377322521330174,0.011102377298368
00d62732eb396a28b023f9273a3250d7,0.956906406428165,0.518109186709524,0.140173557926901,0.685851430152543,0.353471156568266,0.732221075297536,0.043748602599371,0.737401592890056,0.133994130211326,0.658701764465442,0.194563540354208,0.161254109138065,0.015218328072191,0.167582344373641,0.02174638809126,0.263193823380288,0.016648529849657,0.036777858691812,0.02192053338525,-0.983707745105289,-0.935740374348797,-0.958183797997176,0.000256042312924,0.000196815219328,0.002352724891532,0.376270294081923,0.0112334013312
