unique_id,CDRscale,CDRscaleE,chr,DR_ts,DS_neta,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
b057ce1ac34e97dc10ca9b6874b53165,0.945220140329314,0.566612263177457,0.095656792074442,0.692923837471753,0.368483381519559,0.728592445939051,0.040095762719866,0.736064943317579,0.133957984527948,0.672992525673231,0.193657260961901,0.16527102174461,0.015264036261812,0.163348177567636,0.01987070693846,0.264169863860946,0.017533907092632,0.038522428057771,0.023223674788355,-0.974162911621984,-0.878983060980896,-0.948254015235682,0.000262562183875,0.000207653803508,0.001721697292277,0.379492370714005,0.01103379969265
a2572b20ab61c450b2a1b8074c9533f9,0.957026345332277,0.397341611234853,0.22475894017145,0.692318585067987,0.368159928830805,0.699118433437513,0.120621861272957,0.731188873239117,0.122237335529553,0.64326499379011,0.20046613729659,0.160215850014613,0.015905907557011,0.164762116868561,0.019892904618076,0.213238834340017,0.015838977625118,0.034668750652354,0.024074723881512,-0.985917925344575,-0.806015203511502,-0.947669972138223,0.00025001641323,0.000254047889623,0.001789345993442,0.365511884097512,0.011451025585901
38c852214f97c9efd606057170425841,0.955885827895489,0.537861083495701,0.124942648485303,0.709448953289539,0.351469560849014,0.726696467994915,0.216178624813911,0.687256220598029,0.120437458074095,0.676093985124251,0.198779445580277,0.137466186856293,0.015879249464069,0.172289342881506,0.017466938980177,0.235986815878641,0.016006103961067,0.027923992954996,0.01715271909128,-0.995566323822867,-0.835149342094744,-0.912567132180784,0.000244164786464,0.000248032682682,0.002764165878167,0.350153139678891,0.011391503533475
9fcaead256206a4fa149b149de131181,0.961386805249613,0.605621507410044,0.127959844637662,0.662376737147569,0.343273132784757,0.720678971409069,0.272654525933322,0.723743127752351,0.129431301052126,0.707948633949777,0.187739914939809,0.152734777958505,0.014101441002694,0.182744110202556,0.021351987337946,0.209228399942707,0.015040516614811,0.038095205686298,0.024818966029241,-0.987227584226634,-0.787932337704348,-0.94304019286998,0.000235763424809,0.000221236144538,0.001377133562721,0.362580419833716,0.010848194654487
4b3aa6932c4a11f4e1fa10d351d46134,0.977126980829623,0.482077515533576,0.134892582837492,0.593576960694044,0.372442312730941,0.705339719175564,0.306007580307778,0.700323700532573,0.134447601446325,0.672929675133844,0.178514107756386,0.162234297816083,0.012506862800756,0.187541881595319,0.02377116344615,0.193456470473002,0.010564624073626,0.037731664490011,0.026737807988404,-0.993995882413443,-0.762035164672668,-0.939819072253597,0.000255935316822,0.000227299840457,0.001174876712774,0.369047849641498,0.010224239514075
41ce7b56d037b185200999c906797437,0.975962606970233,0.477264040263119,0.123761313166469,0.597922074124217,0.359317482864949,0.698124619431065,0.281973900960293,0.710788125507789,0.137437928294206,0.683847910350879,0.182003106498229,0.16029105843734,0.012138721628115,0.191333632194763,0.025003936454906,0.197368481232862,0.01089177900915,0.039619490127322,0.026273365118756,-0.998389352314677,-0.825557851704481,-0.963068363467683,0.000249577893133,0.000223948626242,0.000935025692151,0.366546844623741,0.010416359902971
9568c153293c81c5f084bdf128e742ff,0.938333548439939,0.580146526799696,0.148341332748533,0.777335565853864,0.389506007327232,0.74454728460239,0.433961786699947,0.728306261012587,0.118722993024999,0.686911369505843,0.206736318071443,0.160139039248601,0.013822087258511,0.167835240806406,0.018448857554487,0.244759262221198,0.014458672552453,0.029653716694992,0.018525014312221,-0.973810236434732,-0.853441933683464,-0.939411558763911,0.000233090089875,0.00023258380794,0.002899524443993,0.33717539181536,0.009539896757468
ac807f0440f63506aef8c7835f499792,0.904872648710509,0.716096705979007,0.168374174162745,0.762408793866634,0.357090043114963,0.704536217390763,0.05815137870377,0.717803553669037,0.135840139787088,0.685475688396712,0.198984598508175,0.154119386574627,0.015455039216206,0.167809445208823,0.024691906075246,0.284562150367986,0.013253868341716,0.030539257501867,0.018455271371483,-0.962880460288915,-0.751038521047058,-0.962086629020986,0.000247513390563,0.000256503523367,0.003394649184325,0.377793514959271,0.011296155193277
be44668088a09fe36346a15fab562cef,0.947654794000511,0.579966207931648,0.159088333602995,0.689733641352505,0.390813691566232,0.726031507893669,0.046893151511904,0.749705239972355,0.148371576677451,0.73015770678701,0.219544565805304,0.140102707966604,0.01516539919803,0.163258621941274,0.017104763163506,0.175033957369517,0.016198824690925,0.027745533397477,0.023533229456126,-0.979047100014221,-0.912040832824493,-0.959539443634678,0.000251686214606,0.000245604228347,0.001332938291726,0.351249786035474,0.010921574990895
6b7d2186e58ecfa464c94623640bf2ca,0.957327725146984,0.311006922869133,0.0979357210733,0.715092299208045,0.360112462888005,0.751602408497798,0.210145223659929,0.660830285884695,0.13920531190783,0.653897437586208,0.185181253629807,0.137459464136885,0.014043748552353,0.16815997951976,0.018631848718292,0.247310370556902,0.019024356293948,0.033369317022395,0.022345885628118,-0.988670757565554,-0.943363996094401,-0.902080709349368,0.000242175975739,0.000285789065259,0.001222618906924,0.354051902185138,0.01065564333703
645c4eb06ab290d62f57a1dc1636e604,0.963884615032686,0.373756978357481,0.131839965395629,0.702307236120105,0.372920181068125,0.756828122056293,0.227829703500029,0.657901747413235,0.133561923909376,0.641234653887471,0.182306820655312,0.136592439282128,0.014303372991085,0.165468710749363,0.018923634026452,0.237576079608391,0.020398125545205,0.031257629447486,0.021585281527071,-0.980343963783625,-0.908333555685925,-0.899684705954347,0.000236009641296,0.000292899367063,0.001768729320846,0.357062854368742,0.010315582064461
08b4791cab52c8bda6909403df688077,0.950921698909899,0.22186110817195,0.174600293263793,0.708982250913978,0.338536379511002,0.70055289284067,0.164121879802551,0.70324363816555,0.132845429720732,0.678961626911482,0.195212043404649,0.134675274487027,0.013804735221565,0.175372287385678,0.017073393062941,0.258052796024721,0.018566743646087,0.032319764863011,0.021573940559506,-0.973327277109045,-0.962039657487246,-0.883520299093616,0.00025061339122,0.000278443750343,0.002543975327488,0.353537064639981,0.011408851719905
30340ebe0a2fcd6e4dea5eed0a9fb602,0.978366098898364,0.295462050852599,0.177880068365484,0.519119078945368,0.469168505972716,0.694944694563019,0.195184509491083,0.744130920181306,0.133156251077915,0.705673281117102,0.228549898768845,0.14714148047045,0.017055157273002,0.174370370168751,0.015446511844426,0.241279229821901,0.013793911107527,0.032148291489911,0.027613892364531,-0.987717459411006,-0.946608143001097,-0.78423066727661,0.000257188770927,0.00023433506542,0.001569227977892,0.345266733635719,0.0119830530237
78fb3e6ac07783ab475ad2ccbc97901b,0.952918963967797,0.604042229218939,0.136110598556698,0.662003895957023,0.392846746525261,0.727204157210158,0.113499099870678,0.745163337998347,0.1399918857025,0.731666374932548,0.195152113336208,0.155326978959516,0.014885993680824,0.168837008917099,0.012845374035902,0.197429348092418,0.011212034354256,0.037504747528639,0.022555418715654,-0.97671602553578,-0.86768291963515,-0.825284065048438,0.00023436231299,0.000231480610098,0.003428563117454,0.348934831674155,0.0107114098593
fd75413e6872330f08041a84a4c49e3d,0.945194462312286,0.823315087461556,0.012712117750198,0.753811663948,0.318867603676859,0.713839364960061,0.179141174757388,0.689155645407992,0.114896493356118,0.620456860199889,0.183216055852431,0.112780762751028,0.017115924080462,0.178239291041856,0.012207391435533,0.230016257935654,0.01261459698853,0.027683978123274,0.017952857907145,-0.980960166747887,-0.936700006787601,-0.957528542241571,0.000232476733806,0.000257283391866,0.00414688239244,0.361778819770869,0.010810314313784
fdc4365bf6d81d761f06710ba8cb7f2c,0.958798274839123,0.155357785040113,0.076430130600929,0.753949081860483,0.416821041187737,0.704013873047398,0.259643127636518,0.726267244545998,0.109361201378892,0.723462014215013,0.20408443195473,0.17006267535165,0.015358938993254,0.148136761027342,0.014640511644326,0.206389595467489,0.012659215196864,0.029736045610961,0.03229929595667,-0.983104206757005,-0.937469453415732,-0.764453279063371,0.000287475671063,0.000215163178681,0.003602583994473,0.332671286730226,0.011018255179129
