unique_id,CDRscale,CDRscaleE,chr,DR_ts,DS_neta,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
e99889706a639c313c5ac977ac92569d,0.929109484069562,0.20378512486041,0.143990613068456,0.75294754266273,0.390403219261206,0.667025251130574,0.083640117098112,0.743008397190132,0.038075165000162,0.655632637980057,0.218456898661679,0.185183918590354,0.008372682823017,0.16356457040254,0.021593501937227,0.276154258372355,0.013395591720799,0.039555316667166,0.021194450772406,-0.987198626676977,-0.970063843855268,-0.975613505203408,0.000116740507334,0.00015057810743,0.002376161024188,0.316165123848244,0.011809433522369
84efd529ff8409852d57c11ae8719eee,0.943159059652054,0.244860550040546,0.121587492574474,0.71369760005269,0.427123892465607,0.683069656574167,0.218042515842244,0.743999823313207,0.024850172264152,0.609167485089261,0.209408959070569,0.185541629325993,0.008750377961271,0.162413475907686,0.01753194692242,0.290420185894426,0.011518082225789,0.044749353928399,0.023557161742673,-0.984885073033526,-0.930394541889878,-0.95678557494552,0.000103776067992,0.000135135504827,0.001933384057853,0.301946165850014,0.011274385645688
c1e097d6c4bd18869debb5b57b0c3958,0.929619958558191,0.234043039983138,0.148878096465489,0.770456470430362,0.41403014336247,0.677965340502561,0.035007983685937,0.748267138565424,0.047203111784532,0.666122934380022,0.229251447469927,0.19559228007628,0.00707287073011,0.155281249331124,0.021634031423135,0.257178892993926,0.01721823809119,0.037168226418552,0.018086804084751,-0.981789535683992,-0.935827391158493,-0.973483166200995,0.000106120251836,0.000158334262825,0.002989656116317,0.307408283432945,0.010875021419409
e211072654547c25fc82c04301a02b50,0.932122077057581,0.213996025836468,0.166605509731455,0.750924254378768,0.406336993980222,0.677117404345424,0.057753653873224,0.743162718079983,0.036481881870422,0.66877223705001,0.216399084776639,0.188473849015705,0.00726374497862,0.158562077770009,0.022300839252538,0.253148775997012,0.015043217116036,0.035041004735139,0.015304615367009,-0.978990115860898,-0.941418926033147,-0.949646878297293,0.000120983552445,0.000180612394422,0.003533178969432,0.306690390587225,0.011766178991302
70f927e197c48309e5b86c169e7f63e1,0.924554574757699,0.228011050455943,0.143245650997853,0.780556111226322,0.396683872570284,0.67574664582126,0.064830277597066,0.724570473083294,0.046591516708256,0.686244615386648,0.218734870275482,0.19127125341834,0.007318488465198,0.158285747440904,0.023784149455373,0.273095519640669,0.015226772453264,0.037444119521604,0.018877414799846,-0.988795526366749,-0.941955699021381,-0.957121315709438,0.000121159356183,0.000168559141017,0.002895710845775,0.303041780464723,0.01178702313711
195c76ab5d84e27d79d8d700db808614,0.92729371892302,0.297322060476774,0.130609353308102,0.786591205473522,0.402235546754673,0.644766810234637,0.117892263822724,0.736100223464891,0.039578541163355,0.689310493186338,0.215858016712823,0.200911161588434,0.007492428463623,0.158484793405793,0.022596018627054,0.272820219496078,0.014781944478397,0.035084142066539,0.016871257702067,-0.978268826432837,-0.971033655780006,-0.94774624295843,0.00010443411111,0.000167804574841,0.003925581658481,0.312487255106493,0.011557945589321
b6d3304749fd8faf18ea4d5e6b96a87c,0.935266009698954,0.218488610531771,0.14712024061708,0.789824363866354,0.383145920517855,0.651122040465475,0.064360468650703,0.733070360366254,0.057155917810276,0.661534745836479,0.212403841099003,0.182674866607342,0.00702684553076,0.15794254083503,0.021371291950346,0.265342902968637,0.016512704767566,0.033292176654656,0.019257794516246,-0.980875525281796,-0.951623467696609,-0.954899292194267,0.000121725946562,0.000177249003698,0.003347107245097,0.321949214243516,0.011593438867811
14ec434813a60ddb85b2cb5c260f3f5a,0.916416264548075,0.170481676158998,0.144394520141652,0.815759496518875,0.367557200612501,0.696300644459204,0.09004921550164,0.74262639237102,0.041543141290778,0.662987606898544,0.220169443327002,0.194927713443687,0.007332893311055,0.166116482633166,0.022247849010165,0.271388991019316,0.015453266361822,0.035051070149709,0.015644417068913,-0.981999240689923,-0.939623253620734,-0.959921845377649,0.000120191547939,0.000157373014845,0.004064581258669,0.301303163454309,0.011485404072125
fe07da7d89ce4f8fe11f1d7b4e19d0fe,0.919422915950563,0.20650095771471,0.140951455042234,0.779266500875818,0.419274459984154,0.696075629530476,0.040879371932242,0.738253208480309,0.047073121144669,0.623825806488318,0.217578256761887,0.184338846032903,0.007335996469673,0.152425247033499,0.022623652517331,0.250179957298003,0.014983563294448,0.035147291204893,0.018165354545779,-0.977610022900005,-0.933569884791125,-0.955268130575634,0.000110819585801,0.000165199898238,0.003141641197828,0.302442275090143,0.011972005869421
b04e606d3c9ad0503bfc2622e9ea39eb,0.938611899764311,0.065777848254992,0.162554826207927,0.785884364291559,0.391053527956829,0.67405393755436,0.037480218384881,0.731348243567626,0.04200080861058,0.673224929514749,0.211354413163615,0.1956067765387,0.007612773711495,0.152773323682695,0.022878235278885,0.27711257624682,0.016696010453999,0.035412652339601,0.018626919765576,-0.988113655103979,-0.927360592994133,-0.955471436024897,0.000117057085372,0.000172425228469,0.003276278718993,0.309300914352014,0.011516124775499
463782a22305881c0f499b72e6cd7fce,0.899428725237074,0.334523827027547,0.14620922912611,0.79856119269505,0.380268826256506,0.686770027913154,0.148207218663302,0.742067093917866,0.020503539062454,0.587209479010699,0.233586984524154,0.175079919944679,0.008014331495326,0.174720306890551,0.024279162258143,0.273344659347739,0.01216743536368,0.029983190907445,0.014169398355522,-0.978217518918688,-0.968882216211093,-0.974241919893638,0.00011429349677,0.00015745914016,0.004155377030641,0.317301026079804,0.011939348428832
fd017221a82f5f1550e20f079a2ad2d9,0.95201297176615,0.329011751957265,0.126631637434478,0.755279058071317,0.359900485803372,0.631697494289839,0.179447723191696,0.732691272702068,0.02857794613007,0.624444979154912,0.201745242373668,0.18160710989444,0.008229133956586,0.171129950026796,0.026249204192311,0.27967508149594,0.01571436421373,0.043303883591807,0.019228840714359,-0.985819092057829,-0.947675911769794,-0.965063560928037,0.000121900185621,0.000157024164028,0.003509564706943,0.306059103826434,0.011578096829765
