Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99plus
1940,0.010957815643624,0.00958217595639724,0.00860983060426852,0.00801103244800088,0.00771224801102397,0.000684330828748627,0.000681872322746195,0.00068641003159894,0.000697606621462678,0.000714209738387877,0.000569259084302831,0.000576731170828444,0.000590128033822116,0.000614426424641347,0.000641719649687611,0.0006987441245156,0.000705210037603043,0.00069920796454848,0.000683895509259493,0.000666840443401767,0.00092490492437355,0.00091688181253345,0.000903389357799103,0.00088013556331177,0.000852813213011636,0.00112056865731963,0.00110348343443116,0.00109325627383099,0.00108802718741446,0.00108550199225926,0.00131621477809593,0.00129950688777952,0.00131709880988883,0.00138631514093117,0.00147516406220858,0.0017433005620052,0.00178126774246273,0.0017475970356484,0.00164543545250914,0.00152548726266648,0.00242362616813829,0.00233732384383183,0.00231656122235394,0.00236936429061591,0.00245475616599241,0.00363155502621514,0.00365901823873548,0.00369592544330233,0.00377421642303085,0.00388275582967899,0.00592647182819226,0.00602066309006263,0.0060468500382557,0.00600508932601102,0.0059381366822379,0.0100894556801979,0.0100838171561488,0.0100506120217807,0.00995418315751084,0.00982105307242495,0.0174108263448342,0.0172933692147533,0.0172619848180418,0.0173199071170804,0.0174169625538241,0.0302646690888231,0.0302568549928674,0.0303818009739572,0.0307431911141624,0.03122434422052,0.0518972924037644,0.0524650964828347,0.0523696379388771,0.0513789396027209,0.0499318179553666,0.0846707062229777,0.0831761824886983,0.0822238973179527,0.0819102892055929,0.0818085071085596,0.13511277620742,0.131989294937782,0.129313980365675,0.129117869581008,0.13138903975943,0.20653600127261,0.205311009330183,0.201847558521731,0.196529778308879,0.190309114457853,0.28738157401063,0.270776007522206,0.305055537885874,0.317407131146889,0.261054443536787,0.295872432038309,0.358063852567217,0.417588619872379,0.457641825544514,0.437317935231661
1941,0.00983628007892937,0.00974117958218318,0.0088558838375128,0.0082989888072107,0.00801030921802308,0.000697537618574579,0.000690244636900985,0.000686044521652409,0.000688478512479534,0.000698703480538233,0.000588666283971743,0.000595923322739335,0.000594598075084209,0.000598603622888094,0.000613982976816897,0.000685675183155754,0.000692910600954036,0.000695301833990083,0.000692360248329821,0.00068391604186062,0.000905944953418033,0.000898405269179222,0.000898757422066497,0.000894267386732005,0.00088015256934307,0.00111506419960435,0.00110203053288243,0.00109544450983833,0.00109109848670931,0.00108803207470933,0.00135873283293776,0.00135656292707343,0.00133708606784371,0.00134026359450557,0.00138617515615607,0.00166915352506123,0.00169654637354312,0.00171915112334521,0.00170689609613943,0.00164559203739889,0.00244761299605918,0.00238235884235439,0.0023442996302711,0.00233518641559169,0.00236908108138622,0.00368576894290239,0.0037274881156146,0.00371550543336629,0.00372080698195116,0.00377341322742584,0.00590901833183526,0.0059725248311863,0.00601982829415588,0.00603380132716541,0.00600437397770306,0.0100251159723203,0.00999406157447091,0.0100207781947799,0.0100192002781125,0.00995352463665512,0.01744228561154,0.0173534760142129,0.0172971910526888,0.0172790343756462,0.0173127917321559,0.0305042687412131,0.0305562812316263,0.0304814159384629,0.0304974606273749,0.0307185583622056,0.0512801424927287,0.05158060457523,0.0519870284440157,0.0520625975443361,0.0514941885674714,0.0841247350172,0.0831827114595907,0.0825228466477436,0.0820931839988363,0.082096840631565,0.13373771903851,0.133313380368999,0.130960497915989,0.12898561699899,0.129623358284648,0.201398653030021,0.202888276352738,0.202637298371916,0.202438407583808,0.200649952579593,0.297234334349355,0.271259683549907,0.264578690379247,0.306261754230169,0.321868796429617,0.362832482354568,0.321233853305505,0.37441661242529,0.410853200777488,0.402212280903805
1942,0.00878284390378495,0.00860913175280398,0.00942682414587723,0.008974999270611,0.00875660975056841,0.000703285063879554,0.000697383598842801,0.000691502493926784,0.000684205379210712,0.00068207503694339,0.000598457093055911,0.000605908230680755,0.00060480534146952,0.000593736896387856,0.000588834803512922,0.000676323173663423,0.00068668991657793,0.000689949553039283,0.000695310140802329,0.000699226462947335,0.000896474221853919,0.000888982549088312,0.000889646187136244,0.000898774602971473,0.000903426404638333,0.00110924968876517,0.00109878155213061,0.00109616901915989,0.00109544475378762,0.00109325203720805,0.00137034020718715,0.00137606038951818,0.00137155384100082,0.0013370076985365,0.00131692578515321,0.00162767454279611,0.00166326151210121,0.00167656513952364,0.00171928831604124,0.00174792122846736,0.00245328192432016,0.00238638853635699,0.00237017514878836,0.00234413751673595,0.00231611874132511,0.00368887270179578,0.00375694648403288,0.00375906496839974,0.00371508918917008,0.00369492628367229,0.00592235017971531,0.00596707105468611,0.00598390989114677,0.00601968061833507,0.00604691099696567,0.01002506390405,0.00996007877886186,0.0099618090169302,0.0100207372172427,0.0100511806334612,0.0174387471728745,0.017358952721559,0.0173341625862611,0.0172939767077705,0.0172539614448453,0.0305652934605596,0.030663544045869,0.0306491822804049,0.0304715603449408,0.0303549550984119,0.0511726273183891,0.0513592203312675,0.0514868884839617,0.0520328372901733,0.0525057472934421,0.0836693333537831,0.0829101361469449,0.0827964253562757,0.0825854596211154,0.0823275115463975,0.131251056171734,0.132836209327331,0.13315530552311,0.131282762706713,0.129680372901487,0.197424442159004,0.202454010332982,0.203009113225366,0.204390973185311,0.209374918229206,0.295638463195492,0.289539624608379,0.267123035135192,0.271536309904199,0.317459042425855,0.416069648116556,0.334682594361967,0.311906848515321,0.342717676690631,0.346589942079446
1943,0.00773854027453469,0.00833722684531248,0.00870845158018426,0.00982837713059999,0.00978524719515083,0.000697332918663393,0.000697826168154224,0.000696035030546189,0.000690183878800463,0.000677458890997929,0.000607686204601852,0.000605685897363606,0.000606039103688208,0.000595900541032179,0.000576286051843151,0.000682219843870701,0.000680232971068106,0.000686700175965148,0.000692932468828174,0.000705223683000771,0.000884307211052961,0.000888360762838999,0.000888993954830557,0.000898433293825386,0.000916930382003305,0.00109215912205341,0.00109889731836859,0.00109878616938721,0.00110204306300059,0.00110348536410508,0.00136758168341611,0.00137260810342342,0.0013760317581581,0.00135646107244382,0.00129937795359141,0.00165248610054665,0.00164130166712896,0.00166329613257851,0.00169671337885015,0.00178162344580719,0.00237656766225829,0.0024041102219914,0.00238637004249684,0.0023822978992604,0.00233712129790498,0.0037381256725232,0.00372802411893288,0.0037566736835179,0.00372703401534971,0.00365845401143731,0.00600866718220151,0.00596845573510568,0.00596650882968399,0.00597186378800229,0.00602133416717449,0.0099902671168758,0.00999121867815901,0.00995941620333243,0.00999386353080687,0.0100860430003371,0.0173250942989344,0.0173705226750674,0.0173572598229033,0.0173514650907354,0.0172923772992317,0.030628512950769,0.0306227066252417,0.0306575729904283,0.030541642004821,0.0302407029100145,0.0516087226244778,0.0513671184095338,0.0513659985021414,0.0516154149719762,0.0525276268052943,0.0823244710404114,0.0829732615892899,0.0830295996989883,0.0833708863542216,0.0832454359316347,0.129797574009945,0.131031183330271,0.133322738610668,0.134117243028222,0.132318063748055,0.199402739992341,0.199912980784985,0.204368960756487,0.203773754049825,0.207944913078418,0.288925277796537,0.298053192064961,0.28823134320364,0.266998590316684,0.280476642314666,0.383781776528776,0.395733772724539,0.325452694593325,0.311044084168143,0.324315738906482
1944,0.00679876371506786,0.00810935864398588,0.00898276524845511,0.00968618028814802,0.0106994186470985,0.000679311583975452,0.000692331938833408,0.000699146632553979,0.000699993353272819,0.000691695702827799,0.000626957567794514,0.000607409843265009,0.000596234621954146,0.000589027513575332,0.000571235015651673,0.000707665350638125,0.000682219400186791,0.000676321403052614,0.000685701214560214,0.000698771929179095,0.000864700193259962,0.000884314755296428,0.000896485358111835,0.000905974547572459,0.000924953209055478,0.00106282453611141,0.0010921602531156,0.00110925925423609,0.00111509017838255,0.00112060726957555,0.00136149979373122,0.0013675887194429,0.00137031449868259,0.00135865439199274,0.00131612424390576,0.00174681983827069,0.00165242901673023,0.00162766736044145,0.00166925838635639,0.00174357530913643,0.00222783616989193,0.00237659241672431,0.0024533541592923,0.00244780936272288,0.00242404609395681,0.00384819704700647,0.00373765861958981,0.00368815183112643,0.00368532420186635,0.0036316839559823,0.00616649969371896,0.00600773070015368,0.00592110032966073,0.00590795149333561,0.00592686077647747,0.00989162101274304,0.00998919717155421,0.0100247689022564,0.0100261014847883,0.0100944117648617,0.0171073006089749,0.0173225224000635,0.0174374605959427,0.0174459829125507,0.0174243033807014,0.0307484226637646,0.0306212380032956,0.0305565739539839,0.0304936758300736,0.0302561235750199,0.0523817084935987,0.0515948340119192,0.0511671459790585,0.0512715201494614,0.0518628751444561,0.0803189708986018,0.0824880267520319,0.0839254260068692,0.0844349614461626,0.084877977386553,0.129999315883889,0.130183407584805,0.131758767942797,0.134480672054711,0.135331323637998,0.206026464639397,0.200584805454927,0.198662509390229,0.202235165306055,0.199957773205904,0.27307765564309,0.298927984238985,0.312187846721179,0.290405739167219,0.259857070752306,0.336460826880169,0.385194384074728,0.406694346203591,0.350604978898878,0.350861936029139
1945,0.00684357416361768,0.00809356067004328,0.00884354516501623,0.00908180576148886,0.0088830523599973,0.00059577660844865,0.000566800879442643,0.000538342065443842,0.000510751117497099,0.00048541025291951,0.000500980918011711,0.000481788581736458,0.000478412706592671,0.000493114725404203,0.000516195775144121,0.000636743443474973,0.000643825483718513,0.000657322094405795,0.00068360210266243,0.000713853232466245,0.000864549152297445,0.000872468286719278,0.000864998445354299,0.000846053546361675,0.000824978897495486,0.00103635290091118,0.0010273915171928,0.00101227933389449,0.000986211379343405,0.00095559086613066,0.00124929350106196,0.00123022855312227,0.00121882634767539,0.00121305181169047,0.00121032160006534,0.00156340169858761,0.00154359618722479,0.00156444833231805,0.00164653074975605,0.00175191078564479,0.00220649607180989,0.00225462634003755,0.00221217521085724,0.00208293870293094,0.00193108470800759,0.00337697893093739,0.00325634218946352,0.00322713495467199,0.00330112565214257,0.00342107059648924,0.00558394489691759,0.00562574896902093,0.0056813458842215,0.00580051559531761,0.005966980838597,0.00933859750585344,0.00948999711116497,0.00953213490898611,0.00946282928191628,0.00935147381896629,0.0159803969588109,0.015971963195095,0.0159216961803996,0.0157687160721745,0.0155527663404788,0.0283232449791388,0.0281237532104441,0.0280674554465452,0.0281610487801945,0.0283203957409168,0.0495780427300358,0.0495771159722119,0.0497403934845616,0.050235694340402,0.0509316272539516,0.08114875618844,0.0820051680585235,0.0819066507604695,0.0804240889756319,0.0781191871490956,0.127816359404285,0.124535619513782,0.122184940822583,0.121574872535,0.121947307756641,0.19978032868011,0.191859187690429,0.183642629099949,0.180577363859061,0.184296576635575,0.267967616299334,0.268929143479028,0.293391333329921,0.291971495894229,0.22797289523945,0.272688868461307,0.330518164671046,0.386936662631002,0.424770528140297,0.43933836086702
1946,0.00742945709101446,0.00722059825854544,0.00850429698794728,0.00918688811547686,0.00935041898446858,0.000561725332654512,0.000552037727870914,0.000542079997168051,0.000527787528367393,0.000508801130365348,0.000507034190030132,0.000495414870519919,0.00048577445964945,0.000484136551720153,0.000493714178778984,0.000655942473900157,0.000665905746458896,0.000662972721309777,0.000666612492845421,0.000683590892273898,0.000848368037365973,0.000857297598499774,0.000860198536206899,0.000856519826105972,0.00084606848601631,0.0010151131634014,0.00100668654824254,0.00100708414767088,0.00100205055300905,0.000986243547434605,0.00124318671043091,0.00122867226046595,0.00122129813863055,0.00121643379945033,0.00121304852142392,0.00161378821703656,0.00161121678843953,0.0015881447075192,0.00159192093293065,0.00164630471799503,0.00211288748581352,0.00214750718600254,0.00217616222106065,0.00216071725075189,0.00208317634952275,0.003410530661849,0.0033195250314674,0.00326603542136761,0.00325301352095278,0.00330057377700332,0.00566625299848989,0.00573061252405939,0.00571153037584517,0.00571861918949065,0.00579857707496548,0.00931007926727967,0.00941063159816161,0.00948780055418471,0.00951074251515775,0.00946125607533816,0.0158809806025348,0.0158288639796804,0.0158738265919799,0.0158733307527458,0.0157663369025085,0.028370332160721,0.028218577801955,0.0281235742687759,0.0280936796830457,0.0281532476085211,0.0498817006573,0.0499745999859327,0.0498707110176912,0.0498949320044554,0.0502317751816252,0.0802091540593888,0.0806913870175865,0.0813220618695652,0.0815051579189031,0.0807369328977034,0.126434184105602,0.124861232061894,0.123188242316724,0.12195757088122,0.122202593291044,0.194208711016966,0.193196848109942,0.187969008572033,0.184394916346546,0.184414633666465,0.271934254814561,0.258247172009247,0.264023959070223,0.294028722300338,0.298795282201407,0.344505341035815,0.293446787586673,0.34419708108505,0.37814280910025,0.386527677809453
1947,0.00840867763705881,0.00903016077751082,0.00747039567294232,0.00843626487127227,0.00890010608755897,0.000528401926096919,0.000533942787238981,0.000538430626496068,0.0005440131515946,0.000542665350669186,0.000505611358361689,0.000497493511293396,0.00049472451301035,0.000486878895189541,0.000480080630314948,0.000662388261711525,0.000676417456219353,0.000676156340931867,0.00066296641920942,0.000657285785550545,0.000836717237994819,0.000849588191708138,0.00085361393997422,0.000860207773394753,0.000865030903577427,0.0010045103900306,0.00099613287354688,0.000996873942934538,0.00100709715236443,0.00101232673501873,0.00123668396367788,0.00122505450275799,0.00122214917176699,0.00122129995133963,0.00121882553375437,0.00162749056409151,0.0016343058372324,0.00162899756725011,0.00158808244818581,0.0015642065683784,0.00206064965026609,0.00210549946881915,0.00212224882714549,0.0021763099752199,0.00221267959993675,0.00341817431012777,0.00332508656905585,0.00330248941803122,0.00326574968541039,0.00322620223164532,0.00566929897234431,0.00577521214147854,0.00577864550817331,0.00571064650309013,0.00567902669337035,0.00933224044717553,0.0094014088619547,0.0094279599106262,0.00948744065493832,0.00953247967041162,0.0158858747789532,0.0157752605321144,0.0157767628056374,0.0158738655104589,0.0159238839199156,0.0283658578089484,0.0282269614703856,0.0281849489474009,0.0281184387570677,0.02805226818685,0.0499495745162369,0.0501256547773325,0.0501148960402802,0.0498592119412865,0.0497006937419435,0.0800788168941967,0.0803984523894951,0.0806117415362754,0.0814380116341712,0.0822590794806832,0.125041387861207,0.124258569332533,0.124244372443255,0.123466010125063,0.12262899141104,0.187427826001711,0.192498381279524,0.192511780087716,0.189258922743309,0.190773778937341,0.27369136550006,0.27030542066907,0.256678668360617,0.270473672276815,0.307538173117631,0.389998250552054,0.311724439855663,0.2915883952243,0.320565131367754,0.321507896269504
1948,0.00952750747089072,0.00906872756802171,0.00898109030216204,0.00734329648571695,0.00788408836233653,0.000502343291759871,0.000519699218811782,0.000535353667616194,0.000552220322744293,0.00057390717533511,0.000493726370605927,0.000498111629763311,0.000497206974881482,0.000495358540405751,0.000482327618998906,0.0006762038514782,0.000672692367683588,0.000676411809685606,0.000665903229553647,0.000643775203314422,0.000843996842757593,0.000841531769016585,0.000849583900278171,0.000857299695090865,0.000872500718464384,0.00099089053913505,0.000995443797881497,0.000996143188743658,0.00100670993381018,0.00102745092773654,0.00121758686129596,0.00122515960498653,0.00122507310007299,0.00122870626567365,0.00123026976765221,0.00162420680992168,0.00163015750132271,0.00163429648609375,0.00161116938454647,0.0015434626302517,0.00209225738158936,0.0020778515896688,0.00210545916783081,0.00214760066171076,0.0022551489833879,0.00331071086933188,0.00334959539165731,0.00332515258214722,0.00331961883617177,0.00325605959323894,0.00574468802314711,0.0057291048841106,0.00577460643906206,0.00572967299141706,0.00562444748317037,0.00947010612077287,0.00940476461559557,0.00939989199137464,0.00940870648500401,0.00949141858406226,0.0158291898131809,0.0158301728514962,0.0157736148637686,0.0158276261234066,0.0159787824486801,0.0281739957565393,0.0282500938997262,0.0282253482142399,0.0282176278246416,0.0281173262949461,0.0500610354113893,0.0500506870395456,0.0501264548522375,0.0499645144416772,0.0495160833289616,0.0807853484836919,0.0804293055328156,0.08043346194734,0.0807821565236942,0.0821458527497602,0.122559528828118,0.123991545331183,0.124681288470328,0.125541320323202,0.124854542126641,0.185248208614081,0.188307177320555,0.195403889657761,0.195260832712401,0.193308535238622,0.277171236801179,0.277622194728311,0.267007661427158,0.253900238030382,0.27733713573542,0.356691021415076,0.372371193764708,0.303690821835929,0.300690603830517,0.296507191503122
1949,0.0105670207530405,0.00906537609599912,0.00840261896258796,0.00801993462711162,0.00707928320219694,0.000489801658593686,0.000510331826221569,0.000533653812800876,0.000558533747824577,0.000589160791071246,0.000465358559710577,0.000493856093354292,0.000508151151252225,0.000506549620757984,0.000498407594774797,0.000702959290522292,0.000676160304920643,0.000662336569792915,0.000655916060379958,0.000636697322991483,0.000875558512214218,0.000843974137408017,0.000836673731237643,0.00084833139487369,0.000864533353275702,0.000968898801302109,0.000990917767457928,0.00100455434326768,0.00101516600408057,0.00103644256792075,0.00118484979280049,0.00121762055262732,0.00123674199150623,0.00124328086255374,0.00124943683423084,0.00161702630746045,0.00162418430797803,0.00162746836486806,0.00161377816528217,0.0015633753786713,0.00221166314584326,0.00209204023389564,0.00206040111147152,0.00211274983128803,0.00220673272678115,0.00310292579297103,0.00331094933454838,0.00341872349205188,0.00341151750639798,0.00337853945708488,0.00591518784984945,0.00574333790732836,0.00566723072529822,0.00566500868722867,0.00558394672630973,0.00971894818918046,0.00946768717101176,0.00932885434912048,0.00930668241834536,0.00933835066114693,0.0156621725294586,0.0158278401708168,0.0158865083394129,0.015882950157826,0.0159915989919884,0.0277996293832648,0.0281701705811938,0.0283697234805878,0.0283845457134308,0.0283495441622841,0.0502942797462828,0.0500538021444284,0.0499393618411765,0.0498693132696957,0.0495170257011588,0.0820595693748176,0.0808034544354224,0.0800669619206629,0.0801517124567838,0.0809572311023126,0.119657114581518,0.123093361419189,0.125854876911579,0.127337302531666,0.128265562857014,0.187473519502717,0.186553281166481,0.190065304728223,0.198371913222062,0.196137232163443,0.269893936778377,0.282804245983545,0.284145797973189,0.261426192266325,0.244926377543462,0.311852875751687,0.363480547761682,0.387917756745662,0.327889564389164,0.318919740205753
1950,0.051176594922669,0.052228125459394,0.0536789069513579,0.0549004956096637,0.0557166682995317,0.00667129479094482,0.00679316838521117,0.00693569673264375,0.00709024389864439,0.00724406083109092,0.00595301143067462,0.00605843047011901,0.00609650755739393,0.00606129468333598,0.00599691098585266,0.00527404843842555,0.00527551267604188,0.00526148329047493,0.00521519093737341,0.00515223361535732,0.00603484867232614,0.00600799510126928,0.0060041636024333,0.00602016175883049,0.00604452814890691,0.00683158200948349,0.00682949740231643,0.00687148250594642,0.00697720884644189,0.00710423552817277,0.00773733279142821,0.00778961171070694,0.00776118412862206,0.00765290938884027,0.00752248539984465,0.00985300860844444,0.00980376566063344,0.00978020780086688,0.009762038638831,0.00974012419853053,0.0142644505055555,0.0142150839371792,0.0142611252575698,0.0144372039668982,0.0146611975600982,0.0186606395215853,0.0187989515231729,0.0187136931475269,0.018381344994169,0.0179769210787683,0.0223138158961552,0.0220590387069537,0.0221714874366583,0.0227388753240848,0.0234758914641932,0.0331726705402766,0.0336631060565567,0.0336389962840741,0.0330666289167753,0.0323242513766924,0.0533343458114169,0.0528996055640802,0.0530912440435491,0.05399055567393,0.0551201601950918,0.0786596240796574,0.0794479910919943,0.0790191359886421,0.0770902230323409,0.0744880039018026,0.112860155011911,0.10991420307896,0.109103148302856,0.111778961015413,0.11666411980479,0.166943761957521,0.170225031515314,0.170314630839225,0.166454496145219,0.160373099952692,0.243891661430418,0.243891633721138,0.243891689364511,0.243891634727131,0.24389159776399,0.203668578245622,0.203668548934535,0.203668504926848,0.203668521697693,0.203668731798095,0.194403585274509,0.194403127574682,0.194402912466107,0.194403093941011,0.194405253084683,0.216392209074454,0.216390233658873,0.216392299594631,0.216391751462934,0.21639066834199
1951,0.0545270648538165,0.0515279382747706,0.0527690892865253,0.0536493936434871,0.0540026931478504,0.00682258257376269,0.0068670292349247,0.00692253288115834,0.00699655872224084,0.00708800176628561,0.00595042206524688,0.00600665100306867,0.00606390421801157,0.00608590923598211,0.00605975317312929,0.00524387543496824,0.00523009337925416,0.00524575479993275,0.00524643121330572,0.00521540819637743,0.00604544339621056,0.00602120363946,0.00601152171011224,0.00601107720551495,0.00602002103414054,0.0069050102015839,0.00691525363263437,0.0068972259677814,0.0069092207865934,0.00697647659184489,0.00766177699427342,0.00770150798117867,0.00773019840467363,0.0077187484403392,0.0076522686036834,0.0098384631589759,0.0097862755508654,0.00977971809183394,0.00977608917424066,0.00976110231330675,0.0143770674272052,0.0143627667880876,0.0143111679878695,0.0143205532025851,0.0144385377468018,0.0184428246491632,0.0185287200185481,0.0186170508471384,0.0185914469879159,0.0183879800754467,0.0226785090858778,0.0225172845986287,0.0223527584601892,0.0223709134281401,0.0226998088807228,0.0328298501676203,0.0331535143468975,0.0334170284607035,0.0334432939140523,0.03309981580551,0.053881307948333,0.0535309583470808,0.0533252542630116,0.0534190348893166,0.0539937409019971,0.0773691175953223,0.077911067745156,0.0784494965003196,0.0784058635537943,0.0773112354268556,0.113775243025797,0.11222651362391,0.110516031369092,0.109864635946636,0.111802795781289,0.164258517663499,0.167294974890031,0.168912882408474,0.169471611689347,0.168230288241487,0.243891643428512,0.243891641119988,0.243891622935208,0.243891671327822,0.243891678201848,0.203668553526448,0.203668605198089,0.203668448683235,0.203668660650669,0.203668585622981,0.194403500525411,0.194403500153919,0.194403867870885,0.194403030516182,0.1944021018994,0.216391445824919,0.216389195751659,0.216394846703918,0.216389514723576,0.216392898064669
1952,0.0546789812351399,0.0551594932038113,0.0513857431017058,0.0521051702467853,0.0521922441569132,0.00695802482996549,0.00694290516281477,0.00692932340425342,0.00691370728272711,0.00691609535601424,0.00599034157273002,0.00600683956830603,0.00601869086417316,0.00606005071822326,0.00609018994953347,0.00524735126113246,0.00521413498215707,0.00521515766340726,0.00524531388388933,0.00526095937389649,0.00605101132958087,0.00602444863856242,0.00601762310935398,0.00601129448712102,0.00600366491840344,0.00693480143738914,0.00695074898367634,0.00694526263504058,0.00689665902366713,0.00686987278736683,0.00762122882956837,0.00766746259844477,0.00768403344921478,0.0077303898939973,0.00776222399135777,0.0098431229905835,0.00977483714410812,0.00976549270703484,0.00977951861456113,0.00977981924883304,0.014412058123127,0.014416053238805,0.0144010074823636,0.0143097996805269,0.0142561835470892,0.0183374565480445,0.0184354830727258,0.0184735433445431,0.0186200010513005,0.0187235751670123,0.0228255521786451,0.0226550422498362,0.0225875341710734,0.0223411070579948,0.0221413240778011,0.0327104030682428,0.0330298604943724,0.0331262680669758,0.0334331617702253,0.0336843521512907,0.0542550977925279,0.0537514555601066,0.0536340236953001,0.0533020911802738,0.0530188365465271,0.07679418367366,0.0774234113868012,0.0776824302912575,0.0785736033433282,0.07937787301347,0.113562504317625,0.112481798536322,0.112190210976569,0.11050961611468,0.108774521718896,0.162947290667048,0.166838479983921,0.167997038433561,0.169631711462504,0.172402175916584,0.243891628286125,0.243891621575108,0.243891683314692,0.243891646577775,0.243891687717968,0.203668543311954,0.203668537995459,0.203668673614016,0.203668482809537,0.203668609239377,0.194403333142029,0.194403667858984,0.194403357306786,0.194403515225369,0.194402798667596,0.216391023149535,0.21639466962513,0.216388977554355,0.21638786363829,0.216393602375434
1953,0.0536456307761982,0.0540435357502199,0.0544701968178115,0.0518458919504031,0.0518495806961303,0.00705717469013566,0.00700035349493594,0.00693618932624718,0.00686278482808233,0.00677598515132479,0.00607078981906862,0.00602790114843653,0.00600561879163334,0.00600545428003658,0.006054854101622,0.00523218010381233,0.00523155504952615,0.00521401641633448,0.00523014518307829,0.00527531230727739,0.00602283394725947,0.0060334039520474,0.00602453190217383,0.00602126430830525,0.0060076991255121,0.0069521965974345,0.00695025217396368,0.00695060425394207,0.00691477365840899,0.00682769370457621,0.00766152158157863,0.00764358543584567,0.00766700824227028,0.00770125927000628,0.00779213648760778,0.00978136827455993,0.00979981166406577,0.00977449568007967,0.00978596111532028,0.00980467595120079,0.0143965974792369,0.0144123984275701,0.0144163943103337,0.0143629896709178,0.0142066701114384,0.0184274908285204,0.0183842095666049,0.0184360080196977,0.0185330476154315,0.0188092017234826,0.0226356847028303,0.0227249180230451,0.0226506046135679,0.0225011571702901,0.0220535054646221,0.0331561620919824,0.0329364375707779,0.0330237951691326,0.0331590868258247,0.033684569344761,0.0538710376070281,0.0540339386533139,0.053764407034944,0.053521604372637,0.0527860922539242,0.0774420069757329,0.0771433719919168,0.0774604737393055,0.0780203281880815,0.0797345881381787,0.111357245839363,0.112590543420209,0.112715508436525,0.112450973922314,0.109497448416207,0.166930489635156,0.165298231868804,0.167067095418767,0.16784067896448,0.170981946367816,0.24389165559111,0.243891667919326,0.243891630406051,0.243891669110409,0.243891594108187,0.20366855399162,0.203668623479385,0.203668590633271,0.203668646764339,0.203668302257491,0.194403191955465,0.194403122918787,0.194403740658452,0.194403535648626,0.19440424368106,0.216391462072496,0.216391934823938,0.216391838501024,0.216388041226923,0.216393456050545
1954,0.0522327282876121,0.0530969333022132,0.0539946149655101,0.0542438110447568,0.0532582487564635,0.00711352489586927,0.00703810043025239,0.00694086865669719,0.00682768587889109,0.00669608510918752,0.00620199133444882,0.00606544037248164,0.00597970751532661,0.00595162437632264,0.00596331987599033,0.00518543120867336,0.00523152831653805,0.00524620230998852,0.00524463048818993,0.00527640213954441,0.00595977633032666,0.00602296347672048,0.00605103509518237,0.00604597825942036,0.00603564129716595,0.00697332694243682,0.00695187251361155,0.00693424767945855,0.00690448076027304,0.00683041764026486,0.00778438092948658,0.00766067848439782,0.0076197964466592,0.00766092864858993,0.00773928544218211,0.0096352923718594,0.00978130048313504,0.00984426575072668,0.00983989587890215,0.00985636610250926,0.0143549147450872,0.0143955148319374,0.0144121469144068,0.0143784976103718,0.0142609520344371,0.0187039862926232,0.0184249804835219,0.0183307321388713,0.0184423372236498,0.0186685738235242,0.0221816818210038,0.0226412126428993,0.0228289665128311,0.0226734694088691,0.0223193083184783,0.0340800710250489,0.0331289046455649,0.0326948505135772,0.0328145825267232,0.0331598559005754,0.0528128328167663,0.0539098813560785,0.0543074694766658,0.0539107095501766,0.0532615915780658,0.0792002100398042,0.0774559297340721,0.0767489677828403,0.0773240328671002,0.0786290240040465,0.107865347091366,0.111751904589338,0.114218148175843,0.114305167928085,0.112719944262806,0.175997831249008,0.166901186200642,0.162056679156491,0.16299632259988,0.164569762799863,0.243891652494261,0.243891670996042,0.243891619709082,0.243891616043128,0.243891675746629,0.203668598179216,0.203668507789607,0.203668585732386,0.203668509884143,0.203668638366127,0.194403457133883,0.194403562981327,0.194403071005548,0.194403750247177,0.194402850472418,0.216391378746277,0.216390908294155,0.216389829434465,0.216400225436653,0.216386641361215
