CDRscale,CDRscaleE,chr,DR_ts,DS_neta,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init,para_hash
0.933738451862299,0.73822721487291,0.110003630598066,0.725432253396139,0.370182345287409,0.662608628241546,0.290573788955805,0.724255776711765,0.100636508434919,0.622594619184305,0.213542676851225,0.157341304039839,0.017595441464689,0.185488719708798,0.022816375085406,0.235356161561965,0.010737895044489,0.021086659527347,0.018629272146971,-0.984303341204003,-0.960950916407368,-0.980280753206061,0.00018116669576,0.00017550521892,0.003539852026872,0.321913776556905,0.011187520992692,fd77255946f6003a8ea784186a8705c0
0.933817306060116,0.602407830388873,0.115025226292196,0.771973772344641,0.358816901861225,0.636208375635759,0.464432011325839,0.713077356795803,0.076608145702074,0.639951202220043,0.205472603013109,0.155469525362737,0.016537598665956,0.182715940659726,0.018078668327906,0.199077777139734,0.011572290472024,0.060263582180496,0.012941280343226,-0.985746128911565,-0.925762998231431,-0.948867919655326,0.000249227889151,0.000206873291903,0.004507698751582,0.319957839163522,0.011770392779008,ffeb3b745bb5c514ca02dba7629bac0c
0.934080365206496,0.587080268126561,0.115192389630237,0.719670621529221,0.347656927345321,0.677936205373347,0.237393593641461,0.7411223668922,0.09826227326519,0.659106574938205,0.217251123214562,0.163521037864638,0.018040539513545,0.198543877314543,0.022714859015561,0.223205164305756,0.010489735234426,0.028684121278264,0.018461154750997,-0.982567104897793,-0.972487427139663,-0.943676209033251,0.000186706316047,0.000177874941496,0.003648060482524,0.341212458328661,0.010650839097871,fed758dd7fc107647f3e712bab92b096
0.934431845230821,0.665139989261863,0.13060050622327,0.732703991781452,0.359509304525795,0.731847351747767,0.197905121464281,0.719406427382749,0.082916174055103,0.69574914735271,0.216208013908076,0.148169980160916,0.016821066165972,0.191164286778448,0.017105440658421,0.201525745607897,0.011649838635688,0.039422855084865,0.017900060592155,-0.979019594484548,-0.920714766528613,-0.959766276985392,0.000205350497174,0.000234138399707,0.003698069892201,0.302942021879681,0.010671512626834,ffbba3d18fbd944276b5482cbf3320f3
0.934443825537522,0.580604307872676,0.131500430027947,0.794751710437704,0.313850510622374,0.668160138901526,0.155394315677693,0.744019720020261,0.126003529284058,0.71852474589212,0.203559054621567,0.170359095280082,0.019208468235045,0.195067809560475,0.024062647715115,0.209230343362859,0.013508953823745,0.013496334642181,0.019365376322094,-0.973228750634858,-0.945593214399554,-0.967180159540512,0.00021546617865,0.000167680348113,0.003860174462291,0.302344184170793,0.009024156183862,ffc2fee46fcb4d7eabdaf9a4f9d126c2
0.934782614294813,0.613534877973355,0.131482962786684,0.732663310931528,0.370211855633183,0.689362408454732,0.198832552414386,0.700757811205953,0.092272355037883,0.69702196209053,0.218705799029395,0.156572714771284,0.016901543250369,0.185448645418463,0.021007786204593,0.22521106003987,0.012706950460923,0.040448579973318,0.017694953752012,-0.986079929500832,-0.961129703349007,-0.958673520902549,0.000197484923314,0.000237418521518,0.003190496127204,0.310556167035678,0.010510894592047,fdc7d4a3af0257bef42af3ae42712f04
0.935426713278608,0.709095265853819,0.141243141693994,0.75837344104657,0.369389635835774,0.744204260448194,0.136229940936901,0.74683697356635,0.117007945293586,0.714141933386718,0.202961562737543,0.145567817852274,0.016237790297547,0.157805720420228,0.019990442657514,0.193082211135219,0.014232279750881,0.03840611322132,0.016054784029192,-0.982722088439824,-0.952107482182778,-0.946977164272357,0.000216625895682,0.000245662220968,0.004131631300612,0.377501567640659,0.010868426115884,ffaec010ecdf43a15a60939632073c37
0.93543549011518,0.594868885769297,0.128564381641326,0.707069937123451,0.353409216307569,0.678586914404496,0.254773627915417,0.742861461977268,0.09783533761676,0.664336148407814,0.218259258965451,0.162761454467335,0.018118717214044,0.19696942870072,0.022713864284937,0.22013815706678,0.010328809507322,0.028236565298876,0.018085040789499,-0.982725326730773,-0.970830283965048,-0.944560070275326,0.000185849611015,0.000178735488678,0.003551644887371,0.341904257184398,0.010799464773625,ffb29642432ab627195656564cef18d0
0.93549993447004,0.576943154415225,0.117466162266206,0.736935617334671,0.43951347330492,0.68156520493535,0.43627500521019,0.690142476118892,0.082170821553937,0.664902589475683,0.209053318577306,0.149037930647749,0.016045504726358,0.169323080795305,0.01809743966269,0.215422613302696,0.010053601275188,0.044424430705477,0.011922242503037,-0.974806399517358,-0.96342839912797,-0.945392482927092,0.000216349849583,0.000197954895141,0.003817128399103,0.315551099078113,0.01160242834516,ffa313567af4ada522a9dac7d86dd223
0.935655704773241,0.690437042756302,0.132658046043941,0.723551659036891,0.342627863103057,0.726027487014623,0.208639687509275,0.714391663098035,0.074282168746835,0.712682903201639,0.209748971674311,0.13790593825446,0.016960071546448,0.197324473567726,0.017918922854957,0.227716984273758,0.013199512984314,0.03897653010251,0.016195257841731,-0.981692754719849,-0.911339048732698,-0.975250930601362,0.00019240222123,0.000233738165554,0.002805354048505,0.29430445000244,0.010566952422416,fe52a3a92cb231343117b0a98afa233e
0.936356192661626,0.695025898807201,0.120059159738002,0.743327659959905,0.350730251932051,0.673766755068876,0.317461293947414,0.727867177214033,0.095456064521592,0.6085945940304,0.214926910106164,0.157952477576933,0.018328836580301,0.187100807320839,0.025829517072902,0.224897337489652,0.011876749721346,0.021199111840464,0.019393343470461,-0.986984896373527,-0.974891207516993,-0.97736646566197,0.000177176733234,0.000172044188703,0.003745505017886,0.318420433579516,0.011166421113425,fd93da2bed258849a098cac4e452b093
0.936742226133112,0.579436535484765,0.11516071251826,0.776841948705256,0.379683020609896,0.635291878988237,0.521440212097949,0.721384596673562,0.081405620509784,0.70291694967462,0.212382601992995,0.14553700906774,0.016543041377355,0.177891567672556,0.018477284025654,0.189530959329831,0.012138441499546,0.050636400130633,0.013496279232652,-0.978898007083444,-0.950807981391495,-0.948033438127887,0.00020880837733,0.000186854816552,0.003843430607197,0.328174155252928,0.01171233653671,fe5ec21a050660fc91687caf2014c52e
0.93675398937023,0.581292438026263,0.121243681637561,0.773355869734661,0.347613112534396,0.649597194281607,0.275780959820839,0.710514753845313,0.113892512804154,0.650210792114345,0.2196874502657,0.169847709410847,0.018499132938041,0.193223824684554,0.022190774067209,0.21910372392189,0.012465143419467,0.026492263227059,0.018036224305892,-0.986081695749075,-0.916166488338494,-0.96840989543036,0.000189927500942,0.000162875192452,0.003980820965239,0.317845072779562,0.009782705886651,fe2d4034717a61e24ae55a38c6025bef
0.93675766630623,0.551809574664458,0.126982173302669,0.78145315034315,0.320243674373719,0.660037256488779,0.171794783789663,0.73503348604918,0.126669547057735,0.726298166589571,0.207890155062849,0.170748393892218,0.018739089988207,0.194864734121086,0.023021553440971,0.20832442418121,0.013901661783308,0.01309186661738,0.017172844026127,-0.979962714201599,-0.935378065108177,-0.958913718263883,0.000224785184335,0.00016936207566,0.003839277048184,0.300715578036512,0.009469493275346,febce852df7070657e31c97a61ebac36
0.936808105135469,0.553191799663428,0.114008586560367,0.764096734484193,0.3503929315079,0.650330301037259,0.285340907298958,0.718831558034548,0.115141955228663,0.652700862038826,0.215999548679057,0.173741716389684,0.018629547080091,0.194901549060316,0.021952359452398,0.217603016764375,0.012717343850145,0.026097290899009,0.016835871321737,-0.978552995948543,-0.947839731101752,-0.963599555490964,0.000193785843412,0.000158554079307,0.00395855497675,0.316431677637007,0.009833857569363,fe885f4f63796ca56b7b3a0fb9aede66
0.937100928659128,0.610776915435455,0.11875957910437,0.739520983144174,0.467869915144051,0.768602213899809,0.226992218573577,0.74965894121702,0.098976428781312,0.621141016895641,0.208490259361873,0.153144204900508,0.014572172743411,0.14176579883094,0.017791190620415,0.23228392648239,0.012323047601236,0.043243700797959,0.01954467226768,-0.973765618166658,-0.947519454282452,-0.961897697425287,0.000224973046074,0.000222700836377,0.0025993313174,0.353868347329777,0.010177120608223,ff3c893f867a9c4014b34c2985bf5987
0.937518886067872,0.645392152456556,0.118706639714071,0.729541664060669,0.372100137587635,0.695397600259834,0.227612329081166,0.702334206165073,0.092427041481624,0.694823447067426,0.217728971552872,0.156885317340517,0.017071648143922,0.185490151086403,0.021019019999096,0.219537560091059,0.012902546209692,0.042014532111455,0.016946822821983,-0.984452342778732,-0.933134619366994,-0.964702792142839,0.000197681681337,0.000240754861235,0.003518420657703,0.311521623896191,0.010715240579549,fea4147af403e0eae10fda8459ade969
0.937812781070107,0.517173459454324,0.139779650429255,0.762894474165515,0.324050977254752,0.660733219092912,0.234052103932479,0.72395528627469,0.11902116388376,0.652008865004351,0.20573848456524,0.171568857510248,0.018584343900336,0.193767755454266,0.025063342207248,0.216219529795258,0.012628247931777,0.026999479419934,0.01669232019026,-0.98339879596881,-0.968485858614044,-0.958588823122894,0.000194302421933,0.000173170192256,0.004398108134821,0.328073730649185,0.010444147340952,fff25e553c48a27ac7695d8b4ed4bf90
0.937883447391345,0.606553718739974,0.130028176445047,0.750318533689714,0.466184779164846,0.762813154135103,0.213050519179086,0.740065832359505,0.099140736709723,0.634803462258299,0.208119965518313,0.158110169903166,0.014099084068463,0.135189675506065,0.017214530223768,0.249662499674953,0.014528554950179,0.039517652464435,0.016894379519467,-0.984491180443149,-0.961507268530507,-0.963272777579534,0.000209751654469,0.000231339919376,0.002681710382722,0.354614016235377,0.01055215831464,feb791af133618aa02650603d7c8ca8d
0.937885916902795,0.613971780559568,0.13179417897947,0.76322987034451,0.453205014585051,0.752297222422639,0.17617236247519,0.733988403902876,0.099100109399438,0.626039751983565,0.20742296488299,0.1549594724742,0.013990728001523,0.136740596393729,0.018170633407097,0.249425227232728,0.015014467797698,0.041078106609695,0.015401035643817,-0.984702254126252,-0.935600159534313,-0.952339459213718,0.000211075822798,0.0002251251029,0.00326046570976,0.355346876371037,0.010156971214899,ffc4c2c730d5070f692a50cd7af4a4e5
0.937903647614505,0.666282738130421,0.134526406133079,0.713562644782939,0.360578400773461,0.735366769988292,0.195458819519262,0.722050298146462,0.077446904248001,0.709333870187722,0.210244996092119,0.147002427728638,0.017018616808761,0.193381430577998,0.017021731372477,0.207028392281368,0.012176583117889,0.037443351321724,0.016573932955909,-0.972270777595486,-0.919715996892557,-0.962172575209858,0.000191259774119,0.000236196102045,0.00357371279468,0.300002351715171,0.010581059024491,ff622f789bafc4f7e8482cc6978caccf
0.938147371042386,0.620558494597397,0.127275189259087,0.725846067864911,0.371409271996467,0.691647703182154,0.214626414568628,0.703408094289738,0.09175864529717,0.688899647352607,0.2170264454877,0.159269742857572,0.017237616586767,0.186584314880473,0.021524919861016,0.219921685816053,0.012320595974046,0.041195527417176,0.016565126287081,-0.987324685775915,-0.927969289165471,-0.965792286418163,0.000197135462208,0.000240472377439,0.003308700644513,0.314370412197465,0.010612059086953,fe57c60a81d1f82f62a5ba1cf2b96354
0.938218679428491,0.566445309426274,0.119383488246231,0.737793856358622,0.334140257771592,0.655696057106569,0.231986241368575,0.730564754233022,0.12020332419735,0.640704482128789,0.206427314627871,0.170695440286793,0.018676206882738,0.194234484505048,0.023312413132537,0.213183353413067,0.01257934659495,0.025666704729675,0.017295782201533,-0.983278436965136,-0.930618523311401,-0.966028133520278,0.000196098982164,0.000169124791494,0.003774308597301,0.326591511136797,0.010416170249356,fd35d3a624d5f0d24269c801663fca3e
0.938445649901197,0.635283590257031,0.111853470874481,0.729579227676146,0.405554781948682,0.692011364790813,0.418103518032002,0.713146578703564,0.085387915506286,0.683752770544535,0.20553124905012,0.14945464445909,0.016064322958387,0.173525302668242,0.017694357557824,0.224619675447218,0.010826000526444,0.044347633036189,0.012595164623792,-0.978053703243433,-0.938765871657983,-0.955041955195979,0.000209323454087,0.000194991351184,0.003861219499184,0.31306405202424,0.011660054237269,ff97fa2ccf179c6f11ab63e3777c0b65
0.938522402162822,0.533193217768383,0.120679535958914,0.75292273451574,0.466785712024662,0.762382671751286,0.252990338571835,0.748939194098601,0.102773964256772,0.613551520454828,0.205867780750105,0.15066382932351,0.01405679811071,0.137836848873133,0.017459252000806,0.238197358329765,0.01222798971449,0.040245404571351,0.017885672068671,-0.978016466696764,-0.960829083663956,-0.95982255145744,0.0002203855872,0.000226186749264,0.002775806784932,0.353057469545063,0.010505945686541,fdc684c5d6775b0f65e127519f81eb78
0.938746251284526,0.5555957950123,0.126833062528165,0.756028471575118,0.462842612284234,0.764171862567047,0.215825562125537,0.741892345753985,0.098480349826302,0.616522723211293,0.205283482607524,0.151460976786703,0.013841567980154,0.136959035661584,0.016901457863298,0.245730072971977,0.013728377912696,0.040006772782849,0.016829971054225,-0.982631509349103,-0.952018339787349,-0.976561359965537,0.000214844532475,0.000227851124909,0.002327491618895,0.350273328262698,0.010432140459685,fe519deafcf28951bd41715d5c4f0f09
0.938765887954821,0.524735676945815,0.13791231017559,0.762838196561206,0.322056231206748,0.66022595409883,0.163049199392552,0.735484262131178,0.124544648313104,0.717507723944766,0.206056245814149,0.169673945786571,0.018782161944204,0.196847285570344,0.02347981376459,0.210446515043623,0.013636659866935,0.012913283478478,0.017592475364712,-0.978631898085701,-0.94532310375554,-0.957103819134632,0.000222404291404,0.000167862617697,0.003657857155069,0.301558245941009,0.009578609245996,fd984fae8bf35419582ef2968d5ab421
0.938790353526907,0.561884615109068,0.117234078047329,0.732646980176212,0.46871455825772,0.775977944879066,0.220751818802673,0.741416824247243,0.099163446310933,0.614499842978773,0.203837354423548,0.153203391148383,0.014459844376485,0.141805932595907,0.017644672257846,0.241017350240782,0.012212320513036,0.045037485881485,0.020301224387978,-0.97712846603143,-0.943666963184499,-0.965429049544787,0.000224097145037,0.00022474205947,0.002020504533702,0.357805461210143,0.010094373716932,ffb42c240698cc311f547c965ac5311a
0.938801343405136,0.544181382366365,0.128994001464444,0.731142572900281,0.37290628150478,0.664068235269949,0.265612227593081,0.688991558491511,0.112213298431389,0.637311438693983,0.218708320039047,0.16715015041132,0.018782163219212,0.190349195104418,0.019255907181438,0.228478769416439,0.012331159284143,0.023388545807693,0.017521237080154,-0.988021356206655,-0.923118155104229,-0.975191528180905,0.000196764856108,0.000153680163097,0.003080355990453,0.315307235152777,0.010154808731406,fdef25494bb1236724d114219336c00a
0.938883577550625,0.535899023977586,0.133009368183555,0.743208275563082,0.466433538092765,0.758478981646913,0.227854317571036,0.746480362687979,0.101318365733048,0.608674241988306,0.20767649967242,0.153950798263914,0.013917629677423,0.138602277333616,0.017651517599026,0.233312619718522,0.012876522868955,0.040846895542192,0.01818088204193,-0.977941802760641,-0.925641408315482,-0.96276039538691,0.000221633532597,0.000227240576141,0.002735079322268,0.354172123846915,0.01042394661348,fdd408d1ebfce5d3fcc832bf5fce93e4
0.939230851578478,0.63457484660607,0.139981336598284,0.707748366834131,0.413531058404128,0.716019745290482,0.053387853489258,0.739872471862728,0.129151514113673,0.736465972515142,0.208345133701759,0.147843258147966,0.01489587564387,0.152641912869131,0.02288159980918,0.239382890570893,0.015330336038898,0.027257802203074,0.018697021611157,-0.974099325441406,-0.951305117707396,-0.9697343067059,0.00025491390337,0.000209051633402,0.001923913291187,0.381530342461299,0.011551591561729,ffbf7b1ec42c1c204a94a25b5b1106f8
0.939309838536616,0.741959233385015,0.124411757963243,0.684360237920192,0.423280719389673,0.705448112567158,0.093995805063751,0.741072771841683,0.13542109221013,0.730128770472242,0.207679026242067,0.144717691886961,0.014950424771915,0.151556288120756,0.020734201260164,0.263963445982787,0.01432070326236,0.028674331286745,0.018457040455687,-0.984881772683842,-0.9326230978207,-0.949570776223078,0.000233368172933,0.000214315553928,0.002265236070212,0.378517737837266,0.011553091450265,feac7d3feecc568f620085ee114cb366
0.939372704254773,0.586534144929538,0.111367856455026,0.686644922003615,0.371848833739292,0.667916826864905,0.260399877282322,0.737027848972034,0.099444607765555,0.658945179620516,0.214043715231309,0.160090243026987,0.018081090285946,0.194546111276233,0.023823137729798,0.224898593371252,0.010289930772958,0.027741916167606,0.017441438000678,-0.977148059675783,-0.934298524127764,-0.952419229236585,0.000191494460564,0.000181059368686,0.003178006529737,0.337005250466746,0.010860601323157,feeeea7434a80ba6d7a9d3f851f6f861
0.940303544781583,0.597708347566399,0.110968528832305,0.755883690719489,0.371222853450105,0.632200996848957,0.450923691631755,0.698702478535962,0.077017263367565,0.644027504440157,0.199939316939864,0.158378071182081,0.016074630726674,0.181914454278303,0.017853049694231,0.201839348253312,0.010357970561683,0.062591451961277,0.011254948243248,-0.989262391414487,-0.969592604657995,-0.951212435576197,0.000247338892511,0.000206788983023,0.004650015513276,0.320247788687924,0.011622662304133,fd86f94a61f568a8cba6f3db1c4f97c8
0.940480469423247,0.620345188744722,0.128635662505401,0.723463436795863,0.369528069129678,0.62989302909115,0.183270890961866,0.712750602566195,0.106128207574042,0.693468987232209,0.203266717802454,0.168825686363876,0.018015879207077,0.180082350251125,0.019667558533392,0.214199883031271,0.013160430128397,0.039440385998097,0.017086139335372,-0.980374611698586,-0.92438006344163,-0.958322519984127,0.00020210333416,0.000250969563131,0.003562068332283,0.311612510160858,0.010679407018464,ff3e477d29d5e90e307ef32353d05eaf
0.940694759196305,0.563887865159909,0.120202829944892,0.764055949891919,0.34662420773087,0.651034208245776,0.287878207501488,0.715105054994605,0.117567527107453,0.65238807775913,0.215732325779695,0.173177142997063,0.018535131781353,0.194730081030959,0.022053204998045,0.214906618728659,0.013160574095827,0.0255567732073,0.017417789589782,-0.980979208160372,-0.934255809632786,-0.964318886129109,0.000193371952464,0.000157359913766,0.004093040711957,0.315721496613454,0.009854475079971,fe2e2c145cf3d6a3e77968cdf3d7c5e0
0.940939157797022,0.50727590406417,0.118497159483368,0.774320118571632,0.3026687682271,0.659198480079151,0.232589736317748,0.728333411894531,0.116502790412424,0.664332686032487,0.205886070485066,0.175319616856193,0.018729692851792,0.199602182627236,0.025070514112498,0.218185784242845,0.013641219462585,0.028022571485406,0.014878944119514,-0.985168928160722,-0.923288647044966,-0.956380357325802,0.000197097218981,0.000174161232054,0.005423201789778,0.330205419561025,0.010720307432556,fea23c8feb76dc41395f69ae9ed0f269
0.940954165254471,0.594057835161185,0.119735211636862,0.704964053847361,0.370842661353759,0.676173819511398,0.256026989866511,0.730654545922557,0.098538317670255,0.645431342889314,0.212732814296221,0.159991841516364,0.01790259768267,0.191031678416719,0.024339921369004,0.233025856832306,0.010654025590178,0.026316301012328,0.016581429565122,-0.979964740919382,-0.956287007680562,-0.95304597027364,0.000189895849658,0.000176722424588,0.003504039676306,0.333632965178918,0.01083048841874,fe68aeee4640cea15a76e1510cefe433
0.941269836118849,0.618131658975985,0.119130101250478,0.769849094583187,0.309784524879883,0.668187255508469,0.117803412091451,0.743632355249975,0.126783666040424,0.69700559020484,0.200054932129641,0.16843643013658,0.019589263090054,0.196459394166944,0.02417303131709,0.20673736555463,0.012638129356308,0.01411756238333,0.020425801148341,-0.980641881862759,-0.963251376808248,-0.964005437502373,0.000215743994679,0.000178745247387,0.003812399226788,0.309040265595297,0.008977276225554,fd7bb82989b5f4958eab67aa5c6c61d0
0.941740372776804,0.702943678429516,0.127309827716088,0.749899147930553,0.45288201006269,0.720490618519688,0.153480711025185,0.72753512855179,0.107306030510135,0.646277896994857,0.202210661891801,0.150950862057182,0.014554534389652,0.138573694295856,0.016720616442521,0.225602626856401,0.012552475111782,0.039114729108717,0.018004926191159,-0.990258172090494,-0.955088552770869,-0.955771705702571,0.000204743698517,0.00023985171922,0.003271340899687,0.356802586262058,0.00954465992964,fd3db858e7f166ccb228bd2057d2b2ee
0.941941601549994,0.529030308835067,0.136550923942121,0.731608356689102,0.475274806214961,0.764653438080306,0.228157918732613,0.749935790575363,0.101057341166564,0.603350674006474,0.20947792061693,0.155092625942105,0.01392690808846,0.139984455204523,0.017107170800349,0.231313501172963,0.012815822430271,0.040585335079637,0.017100731408206,-0.975327390943082,-0.925852243630485,-0.962267167428806,0.000224103415811,0.000225001727944,0.002885650619333,0.356687579247113,0.010331200896146,fd68938a7120e571971ab8ee84676341
0.941979840486242,0.615305105599219,0.139164929329416,0.756876855599692,0.441776988612487,0.749954491571727,0.160880286220926,0.742434771297521,0.098023774164172,0.629619327894543,0.204330143784708,0.148911578775757,0.013825246521289,0.137401948432485,0.01869108884737,0.246832628733929,0.014215014249915,0.040056204588954,0.017025182566495,-0.988461444938177,-0.945401651669493,-0.957460678680249,0.000205214948159,0.000224916479149,0.003059156418452,0.357693785479795,0.010218899819663,fe030952146c58ccde33d7319e92fb3d
