CDRscale,CDRscaleE,chr,dr_dx_cost,DR_ts,dr_tx_cost,ds_dx_cost,DS_neta,ds_tx_cost,dst_cost,dst_prob,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
0.965830072653952,0.516647680811119,0.184745018773247,26.2462026767334,0.744631257327273,303.20456196822,21.9278941797503,0.35776704200916,14.5283994166387,37.9981331325537,0.145177058950067,0.780617427407036,0.097108952743001,0.737612240383422,0.122938288206377,0.55751496653179,0.180162626193325,0.152336846776796,0.01588316291129,0.154429756333447,0.023221089128309,0.256919891291935,0.018512158851129,0.031665115697692,0.021472263499472,-0.978648903871905,-0.947705422007028,-0.974823266597457,0.000233998179769,0.000128648012854,0.003000704789805,0.345631797236706,0.010023905894273
0.95837024725041,0.568064118918237,0.195147127334494,25.8527324293143,0.746732218181714,303.426257061591,21.9120481495261,0.349459734204225,14.4949233100799,38.9123616147423,0.157321211600211,0.779848384142125,0.08807259795256,0.747442044801099,0.123223849246188,0.575730812052584,0.187151249440807,0.15435883037725,0.015117548341083,0.158510735252454,0.024029234230655,0.264059306253198,0.017316926137068,0.032144775425001,0.022046752365801,-0.988099354828773,-0.965821179052243,-0.953309590184504,0.000229622375398,0.000135156113419,0.002775545762811,0.360005687100197,0.010102536840822
0.952667842116129,0.550418686960005,0.197100893845782,26.4310628041181,0.767665134007111,304.843737158154,21.7000990288588,0.362240176209248,14.5977198897797,37.5370416995265,0.137158416064922,0.785701488137448,0.106746881357394,0.742570051135516,0.123833891549057,0.56477944311606,0.181623991246056,0.155038357358915,0.015416419145743,0.155733575319266,0.021855225645142,0.244068260204125,0.015700631042653,0.029423586168802,0.020072166716895,-0.973970441751145,-0.961569891653793,-0.963518529444563,0.000236882065595,0.000134510066455,0.003543174989296,0.353785624696071,0.009826152732671
0.956733205523041,0.510243308242141,0.197747282059863,26.2780413631712,0.767896393076517,312.205675950547,21.2146266610168,0.359746619652957,14.6699041370468,37.474330400153,0.14123009678442,0.77480048692433,0.124713588280138,0.744337802684421,0.123336637559489,0.570691673627815,0.189050154864742,0.160392860009359,0.015075721435168,0.160779484016961,0.02327590989568,0.242124966635447,0.015912976979268,0.029287728451947,0.021909523505653,-0.978112189833261,-0.961670273854738,-0.959310340811286,0.000230605078453,0.000131287499171,0.003351261172468,0.350778577933963,0.009500205911683
0.960207952943934,0.51914621164741,0.207071176141035,26.4296076321646,0.776653786310926,304.529988121514,21.4256632619197,0.348409345107153,14.4464788520136,38.4436705703245,0.145895684717689,0.775519422391633,0.100287424100097,0.725163007659393,0.125013897263354,0.570323078868112,0.184121578651202,0.154803896369669,0.01551732208628,0.158805683010025,0.021932532291298,0.249667227116864,0.016957645591245,0.03029203804872,0.020585913249134,-0.986028469650932,-0.95650197689137,-0.942092304199042,0.000240196022692,0.000138093064821,0.003690303507644,0.350616288944091,0.009345214374364
0.967176708010413,0.526569917113344,0.190933105337899,26.5339305834401,0.751519684772938,302.880199465451,21.3117529052316,0.345576813080348,14.4307733132885,38.3308655711906,0.159895431757905,0.766430808665434,0.104171294961125,0.732902052778771,0.120545774354276,0.562487220227293,0.180925463988167,0.155569625454513,0.015403676058923,0.157515845380119,0.02150055989986,0.257168300758008,0.018253416824051,0.030164742179132,0.021158617567766,-0.989188958660458,-0.93971050192012,-0.970189506250175,0.000243536316339,0.000127186012277,0.003242980067978,0.351639577281232,0.009821395477411
0.956608025892476,0.56267143577505,0.182923685740679,25.8352363508659,0.755899339872412,298.353965865557,21.6102449630404,0.373186256749555,14.271462629858,37.3860240306652,0.15958534674719,0.775970083601976,0.098660157844424,0.732682545866373,0.126912019127424,0.586902601178683,0.187132557379036,0.145061696001585,0.014900085883865,0.156782790960884,0.022220492712126,0.24105963469528,0.01612019654055,0.029823014909598,0.020667970361497,-0.97485587869361,-0.948518916204028,-0.959571426004229,0.000237588608409,0.000122553385756,0.003026112416459,0.353445911253001,0.009863255817901
0.955468933098685,0.493067316178046,0.198208434984554,26.2893695901581,0.781231886153109,303.177349651491,21.7804823176838,0.361082647600211,14.7038243018016,37.3194124975154,0.139126404493581,0.769647439152205,0.114937208986376,0.739442308611723,0.127580569158916,0.553507268465257,0.184910060967505,0.153345272727334,0.0152465215656,0.157566936698696,0.023150776325862,0.24876164836761,0.0167909615714,0.0311160343784,0.020000519637141,-0.972103161152657,-0.960593561077654,-0.953945457470289,0.000238175908165,0.000133150242384,0.003522786142697,0.35326347903585,0.009576151183467
0.955310104528727,0.570529641826796,0.206492264093831,26.462018397982,0.758415708472021,305.139540326749,21.8329396307281,0.35873522015661,14.5981455198394,37.1302298455559,0.139838246323634,0.787989601288194,0.106309679946862,0.730775952317307,0.124868335851843,0.567828445654682,0.182361314311112,0.157106046588882,0.014810240327318,0.15895584166213,0.020811357708319,0.241453753078993,0.015515541420122,0.027499204738634,0.021624698932964,-0.982581407408026,-0.945074002904404,-0.962675699434543,0.000237482456299,0.000133065064098,0.003201727633441,0.357766007604952,0.009856697773608
0.958701508264184,0.56093173108562,0.180640648817644,26.0084407980551,0.726053658393212,298.310963819531,21.4358790269355,0.372142086195759,14.307495452384,37.6073204082594,0.164823501359206,0.770034523768554,0.094712371947244,0.725336133943892,0.124120928637127,0.57750389695125,0.184403724742309,0.148835600117245,0.014654424392472,0.159630826052232,0.02228263941514,0.25429843507063,0.015936472228625,0.029659835445052,0.021522372821096,-0.979798020040467,-0.952147657984277,-0.950817738440933,0.000239779530024,0.000127914317886,0.002795978849975,0.355086149131264,0.009953112481573
0.955031528696647,0.528238730836707,0.199240097843576,26.1251337998056,0.769133452097885,302.776517654387,21.4379235877679,0.341507956854999,14.4303678109005,37.821554307289,0.150409749823157,0.774080811405757,0.098636579695158,0.747500266464448,0.12535832521939,0.572259115481696,0.1831796180496,0.151277661341499,0.015314534468542,0.159631386751263,0.022805110444451,0.254420708262253,0.016823942869798,0.030130618412802,0.020913266908965,-0.983184206923312,-0.953448422521349,-0.969151465427384,0.000235776922415,0.000136495215647,0.002848507465433,0.354999879688527,0.009869587990144
0.956222440338317,0.503570982676242,0.186324858125299,25.8241892823503,0.778075679279864,305.015216384066,21.4880764497242,0.341763116166927,14.5226881916051,38.2294111827519,0.136937832820695,0.767015839023719,0.099409169575665,0.742926441227572,0.128100625166113,0.565664188793994,0.17884279415356,0.153873073273595,0.015476048468936,0.158776147643058,0.023858124192941,0.24518050470807,0.017075418754377,0.029073935422497,0.020530462508864,-0.979181893349681,-0.928892711414877,-0.958071476692839,0.000228973128282,0.000136832162555,0.003369908518609,0.348974427836891,0.009881482449743
0.959406639112873,0.504416984752892,0.192906969748437,26.3589196997131,0.76047715430148,304.195351541979,21.3035979418142,0.352144947325811,14.5525671363627,37.8737538267398,0.147429709872231,0.767072453089261,0.11038709926419,0.739577783906387,0.125778708278344,0.584539255949057,0.184226331324038,0.154015154127754,0.015713233234252,0.156984835097334,0.023100711883182,0.250943909936476,0.016892874035788,0.030104139202284,0.021736262232094,-0.987460481727971,-0.956802791781813,-0.946366722538213,0.000233678989081,0.000135262698214,0.003024368131433,0.350487820245828,0.00991998566019
0.949853478683686,0.550986450266717,0.198460907144472,26.2481384521398,0.793181857606396,301.166381097798,21.3038590192832,0.355682353306561,14.5767708014603,37.7589994864225,0.145382165007759,0.771738981945643,0.109953751759604,0.746058560052442,0.125815338337936,0.552266147148556,0.181453055447154,0.154357489312557,0.015630264782555,0.154644321893855,0.022015145125237,0.253556893499274,0.015561544914813,0.026829791931725,0.020025059751357,-0.97389733429539,-0.972549562626291,-0.954183255919192,0.00023264418458,0.000127527312799,0.004045278461471,0.349518358424063,0.009720489584711
0.960017318874594,0.520400321008052,0.194851329701487,26.1586254258248,0.739763360247016,294.571549514507,21.6619001027664,0.369359067044221,14.035026209316,37.3259442510325,0.180689759929664,0.782006647732312,0.084295557925943,0.734075331028106,0.122738872168728,0.575067674039251,0.181354578024429,0.147366262057121,0.014664799340096,0.155590372281103,0.022748273462194,0.240659282719608,0.017254134101597,0.027955719762585,0.018490761150542,-0.970527743796828,-0.965583877348532,-0.958253207736641,0.000242851436987,0.000126406626038,0.003407670466765,0.353133480707313,0.009989350225112
0.956918161349442,0.535600301806881,0.204134046379477,26.3585103166421,0.765218698154204,300.355216973898,21.3771047036866,0.363431850740686,14.695538522103,38.0932756912913,0.14178243231494,0.773523706471751,0.087449371328112,0.722050978072474,0.131096435502547,0.55887413684646,0.184804987281748,0.155846319636586,0.015396911553091,0.15723651519469,0.02329799497863,0.252773327849325,0.017785782745936,0.030588197445879,0.022241716047126,-0.97584716253656,-0.959291726190574,-0.970764674345481,0.000239191056485,0.00013781962307,0.002965756764359,0.34545458796,0.010074996906422
0.957795769561237,0.499305344448621,0.194601119197905,26.0801884235642,0.747858355529606,312.513237168384,21.170916215181,0.371081293270923,14.6679187387004,37.6863019085596,0.1468824175396,0.772568729849735,0.112833923785947,0.73726912818758,0.123119667579329,0.570467597641743,0.186215118976031,0.160267113090749,0.014973521181064,0.162463759650803,0.023013720757465,0.244652370050628,0.015358986080055,0.02906453643852,0.020941157999664,-0.975136493180394,-0.947977938684687,-0.952753027067242,0.000231316526027,0.000132880752273,0.003277442600463,0.348079625642057,0.009343784664339
0.956842706665421,0.522472753687054,0.196237704448868,26.2081256428377,0.773071468402632,303.282862991815,21.4618470742034,0.347067988192662,14.5226751188145,37.9801111329604,0.145698201395571,0.76729312439842,0.10126980088884,0.738125833728371,0.126499525573247,0.565360521666653,0.184586551516271,0.154548295992217,0.015429327540186,0.158330139449006,0.022933693622143,0.250816311380718,0.016755253867888,0.029965590477651,0.020570933695725,-0.983402902886057,-0.954223317129887,-0.969400748058364,0.00023408121021,0.000134326621118,0.003277275344149,0.349985616414751,0.009784449695569
0.952320744140629,0.518001892641271,0.194828270908911,26.1653669129023,0.771744533036836,304.074840426621,21.3714296214749,0.345506754106842,14.4894375457795,37.6222476776483,0.147039716134313,0.773429696031118,0.090637211569119,0.737202697316205,0.124928759844185,0.567620826977438,0.18580852924469,0.15178542903231,0.01549713290755,0.15948353319685,0.02276374926944,0.251418024483401,0.016915279901483,0.031242908634628,0.020560737538553,-0.986736665738728,-0.92593637928356,-0.955995594988337,0.000237155479753,0.000132838825891,0.002972657408845,0.35117717452025,0.009823394968427
0.961201710994948,0.593582925515473,0.19760360766435,26.4127715993506,0.751003955039196,307.141093084683,21.8087897020463,0.352721033733338,14.5043522329293,36.7970517401492,0.149867647511419,0.782934697097371,0.118368723161984,0.739325593755602,0.128010801445137,0.560303772491163,0.177030599293719,0.157974194461503,0.014904640208453,0.159680224691844,0.020667342889725,0.250926112729762,0.015660720623833,0.028476637744727,0.019914455671638,-0.980431269298308,-0.95164215424582,-0.952204916321907,0.000237111848713,0.000129645109274,0.004077640119311,0.356925017890091,0.009595924936813
0.961930416339083,0.641271985818306,0.180927120824344,26.2877571450772,0.73033818944823,296.498970652466,21.2119354782101,0.367810976359993,14.5409701144745,37.7596190342143,0.139813606422394,0.755409442227537,0.118065418407787,0.736430350743721,0.125964487901798,0.528930950570426,0.185980213882821,0.150942199715437,0.015224646530885,0.157317188264011,0.022146823036854,0.245023607180346,0.016103836035066,0.031633745525135,0.022088923123508,-0.981088061762537,-0.946608450072078,-0.975521947378537,0.000225375885699,0.000138118927933,0.003520966480748,0.349091391687597,0.010313930473096
0.952631649375405,0.638709897527266,0.189140811192337,26.1044082010211,0.769636557647027,300.544886154254,21.701999681886,0.353332628304138,14.6872751377074,37.8062165789665,0.156921454865951,0.759877899987826,0.092858562970068,0.738019862071632,0.126874008756273,0.55210462597268,0.187674396573753,0.150349684830546,0.01496132544793,0.160591539671599,0.024199319480589,0.247599639755565,0.015796853177705,0.031703920763927,0.021893594478472,-0.978421612824518,-0.939163126295522,-0.960583958299367,0.000234946750959,0.000134658355987,0.003763532526509,0.354314254762734,0.009842178969086
0.955108464451894,0.519814973939341,0.195223286412656,26.2986918219783,0.776571420310065,306.690304091034,21.5651495291513,0.342968211699277,14.5305032792288,37.6057790360849,0.15248234346509,0.771185753992031,0.096859887782484,0.724586959731786,0.126880189552114,0.571149858378194,0.184671490675491,0.155977335061203,0.015309860214696,0.159864896006836,0.024854455759885,0.252546452776793,0.016563772724558,0.031688177269893,0.021912674194324,-0.988902094782153,-0.931744905253421,-0.963173374163213,0.000239456094312,0.000138119397152,0.002989574204025,0.350752443694826,0.010026872713702
0.953233738927736,0.595551393494104,0.175887444717809,25.926643257742,0.754832500000484,297.712931389888,21.5540623667843,0.370654950425029,14.2629507441759,37.4033263741889,0.166867507661227,0.767542113691772,0.092959520015866,0.735411479826106,0.12685082861353,0.57943975472594,0.186538234810299,0.147692731590034,0.014614746132808,0.157587606056175,0.021882473689873,0.24476792253394,0.016678060604901,0.030041231145906,0.020348823278054,-0.97463037371831,-0.924592989987746,-0.960295906432385,0.000241464245315,0.000126216115733,0.002953198399112,0.353608049857374,0.009973116986785
0.963738094203879,0.56792097227891,0.179491395119112,26.0352267294562,0.726421326142736,307.405627166053,21.3218246545011,0.357318703037686,14.5640592715587,37.8728309633045,0.145609287228435,0.775931364575604,0.113110080759507,0.742800715746379,0.123586858773746,0.566321005043707,0.185604280854762,0.154003007414541,0.015696345090538,0.161219717608905,0.020222844900002,0.257204510110881,0.017488798120794,0.03057114777864,0.020339943752746,-0.98108019894233,-0.91922661147079,-0.951292639843367,0.000237039279429,0.000136849295357,0.003327009228991,0.350893052423503,0.010021901522559
0.954165789830299,0.545182344929939,0.201586384235416,26.1653251230492,0.787999892523512,303.87299707221,21.2819194254232,0.35367672273796,14.5276331222606,38.0298934073693,0.154671119437553,0.767586853882501,0.10476904794341,0.747641492403599,0.125757943399858,0.557352098435483,0.18759376021144,0.153620594202332,0.015267941328555,0.155501450575283,0.022096614744185,0.262525711179603,0.017151848637489,0.02982617763077,0.020554584859248,-0.974174227198558,-0.94873969682002,-0.962158448548226,0.000235355856611,0.000129773821243,0.003770563837756,0.354868468505646,0.009894696826326
0.954685379506234,0.513073426147821,0.20868133705575,25.9678909345333,0.779228791138157,303.028380125371,21.4898707950588,0.348156358542852,14.467536770205,37.7534090944457,0.145864304136485,0.781531749161163,0.101983406494837,0.743993057761362,0.124015389188568,0.568703398593462,0.177740545920283,0.155767792336434,0.015262479437728,0.156860679712287,0.022974618287195,0.253855160905126,0.015906805101492,0.031001624799809,0.021560124095465,-0.974431141521949,-0.931627510476276,-0.945531569763256,0.000233405846234,0.00013061074899,0.00379010759239,0.348509723178799,0.010051170970352
0.952916470188951,0.470278804618158,0.203249051971361,26.2387340137574,0.778527274038643,300.806892667768,21.4354440875688,0.353238167608157,14.6935192343831,37.9107756434606,0.14924246602226,0.779839311838353,0.091601557631511,0.725369110330029,0.125068090985671,0.568307501418463,0.182671763435659,0.155881865609461,0.015519010145169,0.158812110692589,0.023749088302857,0.246852855469923,0.016492863068719,0.030093390374268,0.021629268705222,-0.978073122378951,-0.931708380483972,-0.955325121251002,0.000232891753107,0.000138864435066,0.003190381708275,0.346535103711243,0.010116578379274
0.958293826755142,0.524184025991978,0.199084455340635,26.4212673315515,0.757179928864352,302.251892920045,21.4405804765567,0.347594075351022,14.587396825546,37.7411307463294,0.152375576761551,0.770941207723895,0.099662441508845,0.743149812157752,0.122746537119525,0.570535986319504,0.18117235896918,0.154696177027677,0.015301455649248,0.160508937335713,0.022607245523386,0.253405510206412,0.016957876069833,0.031047784862025,0.02063077903933,-0.97839119037034,-0.927001561563691,-0.951894282165926,0.000239792018579,0.000132350406509,0.003377424411288,0.352458158877994,0.009914937698819
0.953224330169425,0.488201610929119,0.197865461739711,26.1726674193477,0.783708685617894,304.834302559485,21.7873563679547,0.350998107617721,14.758434229952,37.3288346276437,0.133234650536906,0.763929383430833,0.116019299225882,0.747480912109858,0.128764055601696,0.556058312354184,0.18573477872829,0.154805471045687,0.015081635521197,0.157276406902588,0.024125586643253,0.244920627685901,0.016470984884062,0.031744291258427,0.01950238747432,-0.979922541000545,-0.955041173140635,-0.962438170538593,0.000236009162617,0.000132451669349,0.003419522944078,0.355024196239318,0.009601566576819
0.957385896692375,0.576489836522127,0.190594610287808,26.272318496832,0.774441962707788,302.515710829062,21.2549289209192,0.340453810905106,14.5243941876906,38.2426649045269,0.147511658195872,0.77438389339132,0.097338941274211,0.74340091342481,0.127935303299132,0.555937526237911,0.182780447059731,0.150000392409065,0.015467098751737,0.16210911289095,0.023126079525935,0.253606009114612,0.017010630211037,0.030782345752707,0.020842098670296,-0.977839965465926,-0.941430058447361,-0.963714135878302,0.000236236492075,0.000129917771914,0.003652760701618,0.34908079307055,0.009690157849799
0.958873509480959,0.492980633085808,0.198713151270058,25.9287431890469,0.77569107325282,300.903763087836,21.2170541260276,0.332373743233271,14.6964185620672,37.6246330250575,0.144289642528165,0.76908663401028,0.102672838026192,0.740030438149368,0.126090425907544,0.553851033955387,0.188200762067643,0.153788665336347,0.014752359771024,0.165054467731482,0.022190476386712,0.249625755877871,0.017655551664893,0.028280827305941,0.020654717165261,-0.988117242800799,-0.957587963827062,-0.951855449942436,0.000234904767295,0.000134996458953,0.003640095613696,0.348891995029654,0.00955304564972
0.959411024335265,0.560074001678443,0.208329989325721,26.4082782156999,0.756702877269126,299.705786530299,21.308507838399,0.357584697347134,14.6045159308548,38.3138594497946,0.138515999373049,0.773616109725291,0.106216951406095,0.7369041982447,0.12545893733823,0.551234429841808,0.182229163795896,0.153098653059709,0.015048717714057,0.158591898526205,0.023859170553178,0.250400584586415,0.016131661373646,0.031609725625078,0.020869255157869,-0.979263111258578,-0.946413781844876,-0.947008060087275,0.000239431789116,0.000135777215564,0.003768509522817,0.355499927381183,0.009698285560106
0.958928231531006,0.560355079816404,0.180444142625202,26.1142765021356,0.734469105824828,307.338539763344,21.3832478398819,0.353493513161316,14.5358537834458,37.7530788004669,0.149886728245765,0.773393501728976,0.108207198798191,0.74422826351274,0.122583959459004,0.568589792313374,0.186339585891413,0.154787494991231,0.015609571522338,0.160656506508356,0.02018687263075,0.25579230408844,0.016940572597169,0.030069883797327,0.02000185695219,-0.986861625834173,-0.924804112807602,-0.953858628213585,0.000238602169359,0.000138404112683,0.003259525558641,0.350312711220737,0.010034082849777
0.963318993444765,0.581551869844161,0.199890359239653,26.0709503451474,0.721820363332518,299.878047223521,21.3397848994135,0.365035161868669,14.68162984296,37.6144611092801,0.139750875246245,0.764208409784565,0.109275632849894,0.737442645569353,0.123004415551576,0.533396614514983,0.184578371693101,0.155734609144531,0.01539071278354,0.15864093701779,0.022628815039896,0.248832222963016,0.015789187256423,0.03108524629633,0.021427502736478,-0.981821167550265,-0.949441544736657,-0.959464161643369,0.000233418681455,0.000131688885354,0.003513800576626,0.355278558052833,0.010110264289729
0.956179450624302,0.518112289443398,0.192038977285847,26.0654870326498,0.786895680115558,305.038421419566,21.3027744257913,0.355616151200607,14.5453450670223,37.9809913541827,0.143002656640019,0.767893408632109,0.108843757184222,0.735642258766128,0.12718414398623,0.569908554331905,0.184511970962352,0.15317271176402,0.015431161864626,0.157166890340997,0.023497995593256,0.251987610979829,0.016781764837158,0.030389380664295,0.021310614348884,-0.975147507570712,-0.967178146403558,-0.972390697560899,0.000234600313085,0.000136279526452,0.003189644358278,0.348954079123343,0.009862748875451
0.959116631805381,0.559575451888889,0.18785511312075,26.1191284821669,0.76968614589423,300.018077302915,21.3627754085432,0.365044227413833,14.4467050177438,37.1245817799659,0.157317801022437,0.78327394299602,0.111383893594612,0.730556804678889,0.12484557228829,0.568558846527285,0.191269106301899,0.155707376548578,0.014563930433181,0.154762292839727,0.022278033093686,0.238988461476084,0.016823749687047,0.029335745455521,0.021694607283297,-0.987810010890244,-0.970672747703889,-0.97042428618422,0.000229225569469,0.000132926997709,0.003195568671408,0.355193156511094,0.00977664838357
0.963390993204607,0.54175926967144,0.189617787394673,25.9549497253455,0.746393097415567,309.519057401185,21.5851359550936,0.340920199327171,14.5623620046749,37.8608197763686,0.146160718172323,0.770554532258043,0.115274997910019,0.746005129857475,0.127900121508076,0.561787193871236,0.181630441497732,0.153248564366042,0.015249419506079,0.16073846986047,0.023303100372801,0.257896914428178,0.016481541372825,0.030003697290281,0.021514252593397,-0.988491068646815,-0.951565349312886,-0.946772625688112,0.000238946563836,0.000137914292856,0.003328389659663,0.34669962243339,0.009970383980881
0.954094553865852,0.498248595188279,0.19972948536044,26.2095257961556,0.77834416076541,304.276211608214,21.8698635382285,0.358768062283285,14.7446251060793,37.284947538029,0.138218525126576,0.76771826828664,0.114876862312667,0.743855440566803,0.128875148002433,0.557983384535408,0.186273832842196,0.153732495585946,0.015155439323288,0.156411871985486,0.023639642856919,0.247648688654121,0.017054695302051,0.031656982103652,0.019827612713847,-0.98099980311784,-0.952316883425271,-0.945967938500272,0.000237941854018,0.000131493946155,0.003183802219151,0.354284025357421,0.009588066857034
0.960004786039234,0.573790665351618,0.194335695763584,26.1517749729857,0.772420591884293,303.737541495857,21.5988231969676,0.351931014926173,14.4355747969424,38.0003299693634,0.152978091421537,0.780348254412616,0.11170267947251,0.746169533516767,0.12755556618972,0.554304898583836,0.184754511153512,0.156153956677323,0.015624573972303,0.155185731314449,0.022497801806914,0.246912863606293,0.017532629517921,0.029943219965147,0.021748351599398,-0.982431173252827,-0.936547963547088,-0.973465397092264,0.000230799997161,0.000136112920816,0.003249358912549,0.350703321417178,0.009909503450399
0.951666647940945,0.620870249400335,0.185586867702659,26.0702882605589,0.777198638734408,304.222734606062,21.6953503347848,0.35532037175633,14.5162100090002,37.9934306079032,0.158552315994166,0.760369112789834,0.101470451815985,0.730371825733708,0.125231207036788,0.56410816078665,0.186008509614226,0.150799199169525,0.015200340585171,0.160333524187608,0.023673953022944,0.246374244598564,0.015962160816406,0.03112523495826,0.021147774843435,-0.975988267227598,-0.947753817461688,-0.945832960798482,0.000233689797116,0.000132782065071,0.003893578016929,0.351848742021377,0.00980260812726
