Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99plus
2002,17794.1480,16079.3840,16474.0890,15935.4640,15878.4070,16233.6030,16931.7390,17869.1700,18942.2530,20253.3290,21801.7470,23415.2020,25046.9470,26856.2280,27630.9450,26810.3390,24976.4370,23284.1720,21517.1340,20135.5020,19489.7170,19366.3980,19128.3340,18814.9000,18978.6870,19802.9140,21043.1220,22253.6610,23502.0980,24523.4910,25133.6180,25425.3430,25720.8750,26009.9180,25903.6250,25257.8390,24243.8680,23214.9770,22145.8800,21055.1810,20002.6300,19011.4050,17962.0910,16779.1630,16110.9780,16236.6370,16832.0040,17355.1410,17987.9900,18047.6750,17163.0850,15683.7870,14329.9970,12957.1130,11791.1010,11016.7790,10510.1570,9943.0790,9357.9520,8910.5110,8638.0700,8483.4970,8350.2530,8255.1300,8111.3820,7865.1440,7548.8300,7256.4570,6978.5040,6646.4470,6238.5190,5782.1270,5328.5300,4869.9840,4432.6260,4035.4840,3669.3570,3304.2270,2943.9620,2615.6520,2329.1280,2074.8680,1835.0710,1615.1600,1400.5530,1182.7980,970.1190,768.8630,592.3720,459.0350,350.3090,259.7420,178.0240,127.0060,100.8350,72.0670,40.7010,26.7440,18.1960,20.8440
2003,17539.3610,16077.1410,15207.6680,16099.0450,15840.7760,15959.9520,16404.5180,17122.4180,18010.0630,18963.8650,20189.4370,21737.7940,23402.2760,25050.2580,26858.3160,27631.2340,26808.1600,24971.4010,23276.2000,21506.0090,20122.0330,19475.2310,19351.7710,19113.4490,18799.8130,18963.3790,19787.2190,21026.9340,22237.0930,23485.2310,24506.1770,25115.6220,25406.5060,25701.2040,25989.3880,25882.2410,25235.6430,24220.8760,23191.0280,22120.6990,21029.1300,19976.3230,18985.0780,17935.5500,16752.5310,16082.7840,16204.6460,16794.8150,17312.7860,17940.0250,17995.2960,17108.3870,15628.0000,14272.4430,12897.3240,11728.7240,10951.2720,10440.8660,9869.5390,9279.7930,8825.9260,8544.5920,8379.2860,8235.1060,8128.9410,7972.6920,7712.1230,7380.4870,7073.2370,6780.8420,6435.5170,6016.1020,5549.9800,5087.5920,4621.1290,4179.1820,3781.8490,3418.8950,3058.2920,2704.4130,2383.1890,2103.7080,1857.0860,1626.2980,1415.8810,1214.5490,1015.3340,824.4510,640.4510,486.5970,380.1870,287.4810,204.1770,136.8980,99.6610,78.7860,55.9650,31.1960,19.7660,23.3260
2004,17205.8310,16103.2260,15409.1070,15082.4390,15722.7710,15745.2610,16040.9120,16574.9520,17312.6130,18150.3640,18984.6760,20124.5720,21672.7970,23388.3070,25052.4750,26859.2290,27630.3130,26804.8030,24965.2620,23267.1960,21493.9260,20107.6640,19459.8720,19336.2750,19097.7050,18783.8810,18947.2180,19770.6340,21009.8020,22219.5260,23467.3100,24487.7650,25096.4990,25386.5280,25680.3780,25967.6890,25859.6940,25212.3090,24196.7900,23166.0300,22094.5140,21002.1210,19949.1030,18957.8830,17908.1860,16725.1270,16053.8450,16171.9000,16756.8370,17269.6130,17891.2070,17942.0560,17052.8630,15571.4510,14214.1840,12836.8850,11665.7450,10885.1930,10371.0210,9795.4620,9201.1190,8740.8360,8450.6090,8274.5630,8119.4380,8002.2200,7833.4590,7558.5500,7211.5840,6889.4510,6582.6070,6224.0110,5793.1110,5317.2650,4846.0950,4371.7240,3925.2010,3527.6930,3167.9330,2811.8800,2464.4100,2150.2970,1877.8800,1638.9180,1417.1630,1216.2610,1028.2310,847.5910,678.5430,511.8320,380.6530,301.2110,224.5530,148.5260,95.7070,72.2720,56.7030,39.8370,21.6770,26.0670
2005,16962.7260,16161.0850,15615.3820,15308.1610,15221.9680,15339.3480,15642.8450,16115.0040,16738.3710,17495.4910,18282.9390,18997.2910,20050.9380,21598.3630,23364.2030,25043.8530,26848.5200,27617.4340,26789.8440,24948.3150,23248.1150,21472.5300,20084.5790,19436.0760,19312.3960,19073.6820,18759.8060,18922.8430,19745.4780,20983.5620,22192.3280,23439.2180,24458.7390,25066.4980,25355.5450,25648.4200,25934.7330,25825.9340,25178.0430,24162.2110,23130.9830,22058.7420,20965.9990,19913.2250,18922.4580,17873.0460,16690.4610,16017.9330,16132.1260,16711.5730,17218.9270,17834.6020,17881.0010,16989.9080,15508.1110,14149.7200,12770.8360,11597.6600,10814.3430,10296.6230,9717.0790,9118.3900,8651.8850,8352.8830,8166.1630,8000.1490,7871.9190,7690.7080,7401.5660,7039.4060,6702.5150,6381.3410,6009.6170,5567.4070,5082.0360,4602.2780,4120.1980,3669.2870,3271.7760,2915.3700,2564.0230,2223.1210,1916.2610,1651.0310,1419.8400,1207.2220,1015.9310,841.2980,679.3270,532.2080,382.8720,274.4470,222.0330,161.4700,92.7590,54.4380,44.8270,34.5740,23.6780,29.0630
2006,16811.3600,16782.7100,16105.5650,15638.2440,15370.8810,15293.6090,15389.0470,15639.8170,16073.6200,16695.6170,17473.4020,18266.1590,18978.1590,20028.8560,21572.5970,23334.4100,25010.0780,26810.5690,27576.7620,26748.7180,24908.2350,23208.9340,21434.3480,20047.3470,19399.4790,19276.1790,19037.9740,18724.7280,18887.7450,19709.3860,20945.8120,22152.9470,23398.1570,24415.8950,25021.8290,25309.0580,25600.0400,25884.3210,25774.0180,25125.4500,24109.4550,23077.7690,22004.6980,20911.4610,19858.7260,18868.0670,17818.5290,16636.0650,15961.0910,16068.9720,16639.6900,17138.3990,17744.7120,17783.8350,16889.1010,15405.8490,14044.9670,12662.9340,11486.1690,10698.5210,10175.5580,9590.4020,8986.1150,8510.6100,8197.7180,7993.8950,7811.4060,7667.3720,7469.4790,7162.6540,6783.0190,6429.8350,6092.9290,5711.5930,5268.6260,4788.9390,4315.8590,3842.1790,3401.8050,3016.5060,2673.7930,2337.7230,2013.4660,1723.5650,1475.0280,1260.3800,1061.6830,889.0710,735.8920,590.2460,453.8870,323.4090,233.8150,188.7460,136.8860,78.2350,49.2550,38.0450,26.1040,32.2940
2007,16695.3830,16312.9550,16610.6050,16057.6330,15668.4720,15440.8390,15372.4520,15445.9950,15644.1560,16039.8080,16660.7290,17459.5440,18257.9840,18967.9680,20016.2090,21556.9940,23315.6100,24988.0860,26785.2480,27549.0810,26720.1930,24879.8890,23180.6870,21406.2640,20019.5580,19372.0200,19249.0420,19011.2350,18698.4720,18861.5460,19682.5800,20917.9300,22124.0010,23368.1190,24384.5530,24988.9480,25274.4930,25563.7200,25846.1020,25734.2440,25084.6930,24068.0570,23035.4260,21961.0210,20866.7760,19813.5820,18822.5640,17772.4060,16589.5080,15911.7700,16013.3890,16575.6480,17065.9470,17663.1840,17695.0490,16796.2520,15310.8470,13946.8340,12561.0000,11380.0910,10587.7420,10059.2900,9468.2460,8858.0760,8373.3480,8046.4200,7825.3970,7626.3480,7466.4420,7251.7730,6927.1230,6529.8350,6160.1910,5807.3950,5416.2670,4972.3340,4498.1050,4031.4810,3565.9780,3135.9310,2762.6640,2433.4830,2112.5300,1804.7640,1531.6870,1299.7240,1101.5180,916.6480,762.6340,630.8350,501.4460,375.7810,264.1000,193.2950,155.5480,112.3660,63.7480,41.9560,28.8400,35.8260
2008,16624.6150,16403.6280,16181.6110,16438.6570,16009.9080,15698.9380,15511.0500,15451.5500,15503.1900,15648.7210,16006.2100,16626.0630,17445.9300,18250.0670,18958.0420,20003.8420,21541.6910,23297.1340,24966.4400,26760.2980,27521.7810,26692.0360,24851.8860,23152.7590,21378.4720,19992.0430,19344.8250,19222.1680,18984.7550,18672.4700,18835.6030,19656.0420,20890.3330,22095.3580,23338.4010,24353.5450,24956.4080,25240.2730,25527.7480,25808.2360,25694.8200,25044.2760,24026.9840,22993.3940,21917.6370,20822.3680,19768.7010,18777.3090,17726.5160,16543.1660,15862.6530,15958.0100,16511.8130,16993.7040,17581.8700,17606.4740,16703.6010,15216.0200,13848.8550,12459.1990,11274.1280,10477.0630,9943.1120,9346.1690,8730.1050,8236.1430,7895.1660,7656.9330,7441.3130,7265.5270,7034.0720,6691.5820,6276.6270,5890.5110,5521.8130,5120.8840,4675.9770,4207.2030,3747.0300,3289.7010,2869.9810,2508.7440,2193.0960,1887.2630,1595.9930,1339.7420,1124.3570,942.5990,771.5590,636.1490,525.7390,412.6120,297.6450,204.7670,152.7580,122.3380,87.8370,49.2560,31.8710,39.7650
2009,16608.8990,16514.4830,16375.1530,16209.4910,16263.3150,15958.9100,15726.2140,15578.1210,15527.5220,15557.2410,15650.1000,15969.3420,16588.0010,17428.7580,18238.4290,18944.2520,19987.3970,21521.9960,23273.9070,24939.7020,26729.8900,27488.8680,26658.4350,24818.8120,23120.1060,21346.3180,19960.4490,19313.6830,19191.3720,18954.4010,18642.6580,18805.8170,19625.4920,20858.4740,22062.2060,23303.9210,24317.5680,24918.7760,25200.9030,25486.5670,25765.1020,25650.1500,24998.7470,23981.0050,22946.6660,21869.7760,20773.7060,19719.7800,18728.2180,17677.0020,16493.4410,15810.2910,15899.3650,16444.5980,16917.9810,17496.9530,17514.2890,16607.5210,15118.0680,13748.0280,12354.8320,11165.8390,10364.2200,9824.8770,9222.1550,8600.3210,8097.2230,7742.2640,7486.8640,7254.7130,7063.0770,6814.8790,6454.6150,6022.0730,5619.5590,5235.0290,4824.3770,4378.5880,3915.3650,3461.7390,3012.6790,2603.3740,2254.2450,1952.1980,1661.5510,1386.8410,1147.4730,948.7150,783.4460,626.2740,509.5000,420.5080,323.6710,219.4280,145.3760,112.1800,89.0940,63.2840,34.7490,44.2600
2010,16651.3500,16650.3270,16572.5570,16438.5150,16268.6770,16083.5180,15903.5140,15749.1420,15640.8750,15599.1910,15606.9860,15647.1560,15928.0720,16545.3660,17406.7770,18221.7580,18925.2340,19965.4360,21496.3620,23244.2580,24906.0830,26692.1060,27448.3700,26617.4790,24778.8920,23081.0760,21308.2760,19923.3480,19277.2130,19155.2810,18918.8190,18607.7040,18770.8440,19589.5300,20820.8610,22022.9690,23263.0120,24274.8830,24874.2700,25154.5820,25438.3560,25714.8620,25598.4070,24946.3230,23928.4130,22893.6120,21815.8870,20719.3180,19665.4240,18673.9640,17622.6180,16439.1720,15753.5750,15836.3410,16372.8550,16837.6020,17407.2220,17417.2870,16506.8760,15015.9620,13643.4260,12247.0760,11054.4900,10248.5390,9703.9540,9095.6210,8468.1890,7956.0960,7587.2550,7314.7640,7066.1480,6858.7200,6593.8500,6215.9150,5765.9090,5347.1110,4946.8590,4526.6010,4080.0530,3622.5070,3175.5520,2734.8840,2336.1040,1999.1770,1710.8120,1435.4280,1177.3490,954.9270,772.8470,624.1090,480.8470,382.7380,315.1820,234.6580,141.1660,85.9580,71.5790,55.8320,38.7180,49.4070
2011,16794.1550,16696.5310,16660.3740,16560.9590,16416.4590,16245.0470,16067.2480,15903.5890,15760.4800,15651.3880,15601.5450,15605.6660,15644.3540,15923.6400,16539.1940,17398.8270,18212.0080,18913.6410,19952.3660,21482.3850,23229.7820,24891.1210,26676.7090,27432.7420,26601.8470,24763.4090,23065.7490,21293.0790,19908.3230,19262.4000,19140.6360,18904.2270,18593.0800,18755.7500,19573.3470,20803.1130,22003.5350,23241.7430,24251.4560,24848.3230,25125.8410,25406.6370,25679.9200,25560.3740,24905.5150,23884.9640,22846.9840,21765.3110,20665.4140,19609.3180,18615.9350,17562.1610,16376.6230,15684.8530,15755.3080,16275.6940,16724.5700,17277.3970,17273.8170,16355.2310,14859.5540,13481.1500,12078.5650,10879.1120,10065.0210,9511.2200,8894.2060,8259.2420,7735.8720,7350.0410,7057.4550,6790.3820,6565.3690,6286.7660,5900.9740,5447.8940,5027.1840,4626.3000,4210.7740,3775.8010,3334.8430,2905.7560,2484.4690,2106.3420,1790.6760,1523.9110,1266.5700,1032.5020,838.3500,674.5880,535.6120,409.5350,327.1810,268.7980,199.5510,119.4400,78.1120,61.1540,42.5980,55.3000
2012,17009.2770,17033.4810,16736.0800,16664.7780,16543.7370,16388.8210,16215.8920,16045.5190,15898.2710,15766.4810,15656.6000,15598.6100,15599.0540,15636.2450,15913.8060,16527.4110,17384.9720,18196.0760,18895.6260,19932.5230,21461.1150,23207.4190,24867.7090,26652.2560,27407.8010,26577.1830,24739.5190,23042.5900,21270.6520,19886.5380,19241.0460,19119.4910,18883.2150,18572.1420,18734.2850,19550.5170,20778.3000,21976.6260,23212.5790,24219.7900,24813.9330,25088.5620,25366.2830,25636.2480,25513.6490,24856.2350,23833.3880,22792.5790,21707.3220,20604.4680,19546.5270,18551.5560,17495.7090,16308.4800,15610.7680,15668.8790,16172.9500,16605.7940,17141.6290,17124.3960,16197.9400,14698.0040,13314.1970,11905.8490,10699.9310,9877.9710,9315.1360,8689.6450,8047.3580,7512.8820,7110.1800,6797.5860,6512.1330,6269.6020,5977.3510,5583.8260,5127.8240,4705.3440,4303.9640,3893.3140,3470.0710,3045.8620,2634.7990,2233.0490,1875.7180,1581.4330,1336.3720,1097.1730,887.2110,721.4140,576.0360,446.8760,338.0370,271.4770,222.2920,164.3530,97.6600,66.7850,46.7490,61.8270
2013,17222.1340,17205.5230,17118.7210,16770.8270,16664.4000,16521.7680,16356.4800,16182.0840,16019.1860,15888.3900,15767.9580,15657.3200,15591.1980,15587.9660,15623.6480,15899.4040,16510.8840,17366.1280,18174.9220,18872.1890,19906.9590,21433.6850,23178.3960,24837.1590,26620.1530,27374.9940,26544.8920,24708.5280,23012.8190,21242.1200,19859.0450,19214.1690,19092.8590,18856.7840,18545.8730,18707.4440,19522.0750,20747.5230,21943.4100,23176.7530,24181.1720,24772.4220,25044.0830,25318.6480,25585.2180,25459.6020,24799.8210,23774.9700,22731.6320,21643.1020,20537.6080,19478.1250,18481.8520,17424.2350,16235.6560,15532.2020,15577.9520,16065.5630,16482.2500,17000.9390,16970.0580,16035.9980,14532.2340,13143.4200,11729.7130,10517.6750,9688.0830,9116.3730,8482.5850,7833.1590,7287.7310,6868.2730,6535.7600,6232.0090,5972.0280,5666.2130,5265.0690,4806.2750,4382.1460,3980.3840,3574.7290,3163.3370,2755.9990,2363.0800,1980.9820,1644.5490,1371.7300,1148.4440,927.4570,741.6610,604.2670,477.3170,358.0090,266.4400,215.6930,175.7220,129.1080,75.8510,50.9730,68.8560
2014,17331.9180,17297.4660,17206.7870,17070.8720,16803.6700,16662.1430,16497.9440,16322.3070,16146.4640,15991.0560,15876.7230,15767.6570,15656.2740,15582.0320,15575.1240,15609.2950,15883.2160,16492.5020,17345.3330,18151.7270,18846.6340,19879.1600,21403.8490,23146.7700,24803.8220,26585.0620,27339.1130,26509.6210,24674.7640,22980.4640,21211.2050,19829.3230,19185.1370,19064.0840,18828.2370,18517.5240,18678.5030,19491.4440,20714.4180,21907.7330,23138.3270,24139.8440,24728.1330,24996.7960,25268.1770,25531.3220,25402.7040,24740.6330,23713.8950,22668.1460,21576.4670,20468.4570,19407.5520,18410.0900,17350.8240,16161.0280,15451.9140,15485.3030,15956.4050,16356.8940,16858.3850,16813.8640,15872.3090,14364.8870,12971.2240,11552.3200,10334.3020,9497.1730,8916.6580,8274.6460,7618.1580,7061.8430,6625.6820,6273.2950,5951.2870,5673.8920,5354.5530,4945.8370,4484.3050,4058.5760,3656.4780,3255.8610,2856.3630,2465.9350,2091.1960,1728.7860,1413.2810,1161.9520,960.4580,757.7000,596.0830,487.0960,378.5810,269.1350,194.8410,159.9070,129.1490,93.8610,54.0420,76.1990
2015,17269.7170,17272.6030,17221.7550,17126.0910,16994.5290,16835.9860,16659.3820,16473.6330,16287.6570,16110.3730,15962.4550,15864.5790,15766.8770,15654.7540,15572.3980,15561.8160,15594.4760,15866.5540,16473.6300,17324.0220,18127.9940,18820.5190,19850.7730,21373.3790,23114.4590,24769.7490,26549.1830,27302.4220,26473.5640,24640.2690,22947.4290,21179.6620,19799.0160,19155.5370,19034.7460,18799.1340,18488.6270,18649.0120,19460.2370,20680.7030,21871.4100,23099.2200,24097.8040,24683.1180,24948.7760,25216.9660,25476.6800,25345.0660,24680.7240,23652.1320,22604.0050,21509.2110,20398.7210,19336.4280,18337.8070,17276.9250,16085.9490,15371.1980,15392.2330,15846.8200,16231.1070,16715.3930,16657.2410,15708.2230,14197.1910,12798.7250,11374.6690,10150.7110,9306.0740,8716.7750,8066.5650,7403.0370,6835.8580,6383.0160,6010.7760,5670.5300,5375.7390,5042.8930,4626.6210,4162.3650,3735.0500,3332.6280,2937.0590,2549.4610,2175.9460,1819.3900,1476.6690,1182.0910,952.2480,772.5400,588.0080,450.5620,369.9710,279.8840,180.3000,123.2720,104.1440,82.5960,58.6290,83.7020
2016,17011.1110,17244.1220,17261.5580,17220.1000,17129.4770,16999.4190,16838.8760,16656.8010,16466.8060,16280.1720,16104.2990,15956.0380,15856.9010,15757.7020,15643.8270,15559.5760,15547.0560,15577.6750,15848.1060,16454.1720,17303.9760,18107.3710,18799.4760,19829.1090,21350.6940,23090.5720,24744.7900,26523.0950,27275.8990,26447.6670,24615.6390,22923.8660,21157.0640,19777.0920,19133.7950,19012.7300,18776.6670,18465.5150,18624.5060,19433.3520,20650.6670,21837.9790,23062.1390,24056.5320,24637.0550,24897.4940,25160.1620,25413.9050,25276.8080,24607.9150,23575.2380,22522.1390,21421.2210,20305.2540,19238.7190,18235.9560,17170.3740,15975.5510,15250.1430,15250.2380,15677.6940,16035.7740,16492.8160,16413.4970,15453.4770,13938.1400,12534.4990,11105.9040,9876.9060,9025.3970,8428.2720,7772.0330,7104.3810,6531.7710,6071.0820,5690.2300,5343.2930,5043.0980,4709.2640,4298.2230,3844.0810,3427.8860,3037.4750,2658.6740,2293.8510,1947.0460,1611.1390,1297.7240,1041.4240,834.0900,664.0420,501.3810,386.3540,316.4750,238.6560,152.8970,109.3110,86.7430,61.8060,91.4010
2017,16583.8110,16855.2820,17220.0560,17252.0470,17219.9790,17134.3910,17005.8240,16843.2660,16655.7030,16461.4430,16274.1350,16099.6570,15951.0400,15850.6340,15749.9280,15634.2900,15548.1360,15533.6760,15562.2570,15831.0640,16436.1740,17285.4650,18088.3550,18780.1020,19809.2050,21329.9040,23068.7350,24722.0280,26499.3610,27251.7980,26424.1180,24593.1940,22902.3370,21136.3440,19756.9240,19113.7490,18992.4000,18755.8650,18444.0410,18601.6520,19408.1910,20622.4610,21806.4830,23027.1010,24017.3910,24593.1730,24848.4140,25105.5820,25353.3730,25210.7800,24537.2760,23500.4200,22442.2540,21335.1110,20213.5680,19142.6940,18135.6970,17065.3190,15866.5410,15130.4080,15109.5580,15509.9140,15841.8090,16271.6390,16171.1390,15200.0290,13680.2500,12271.3070,10838.0460,9603.8960,8745.4370,8140.4300,7478.1020,6806.2650,6228.1720,5759.5920,5370.0920,5016.4300,4710.8030,4375.9520,3970.1050,3526.0410,3120.9330,2742.5010,2380.4390,2038.3660,1718.2490,1402.9680,1118.8390,900.8060,715.9710,555.5710,414.7730,322.1610,262.9900,197.4360,125.4980,90.3780,64.6180,99.2850
2018,16059.3360,16509.7050,16837.1970,17195.4920,17242.0430,17219.3680,17138.8190,17011.7490,16847.1790,16654.1310,16455.6110,16267.6330,16094.5560,15945.5870,15843.9140,15741.7050,15624.3060,15536.2510,15519.8500,15546.3910,15813.5660,16417.7020,17266.4560,18068.8180,18760.1860,19788.7310,21308.5010,23046.2340,24698.5560,26474.8660,27226.9140,26399.8100,24570.0430,22880.1490,21115.0160,19736.1870,19093.1540,18971.5240,18734.5230,18422.0350,18578.2610,19382.4680,20593.6590,21774.3560,22991.3970,23977.5530,24548.5770,24798.6100,25050.2680,25292.1000,25144.0130,24465.9130,23424.9080,22361.7020,21248.3640,20121.2730,19046.0900,18034.8870,16959.7410,15757.0410,15010.1990,14968.3970,15341.6300,15647.3220,16049.9190,15928.2330,14946.0560,13421.8760,12007.6700,10569.7810,9330.5130,8465.1260,7852.2510,7183.8500,6507.8450,5924.2830,5447.8230,5049.6830,4689.3040,4378.2510,4042.3920,3641.7540,3207.7830,2813.7780,2447.3400,2102.0340,1782.7290,1489.3180,1194.6800,939.8560,760.1100,597.7870,447.0430,328.1200,257.9350,209.4780,156.1950,98.0870,67.3080,107.2140
2019,15541.6310,16136.2380,16587.9710,16910.5640,17166.7110,17227.8120,17214.5370,17139.0470,17013.5050,16846.9640,16648.4780,16445.7450,16257.1430,16085.5100,15936.2250,15833.3100,15729.6210,15610.4910,15520.5560,15502.2180,15526.7130,15792.1900,16395.2040,17243.2120,18044.8510,18735.6710,19763.4040,21281.8720,23018.0820,24669.0270,26443.8800,27195.3540,26369.0280,24540.8660,22852.3520,21088.5100,19710.6100,19067.8760,18945.9960,18708.5870,18395.5110,18550.3140,19351.9930,20559.8070,21736.8890,22950.0530,23931.8330,24497.9580,24742.7220,24988.8090,25224.6210,25071.0750,24388.5470,23343.6460,22275.6610,21156.4010,20024.0370,18944.8080,17929.6460,16849.9960,15643.6680,14886.2990,14823.5530,15169.5700,15448.9820,15824.2430,15681.3980,14688.3950,13160.1870,11741.0640,10298.8990,9054.8160,8182.7120,7562.1190,6887.8090,6207.8020,5618.9140,5134.6880,4728.0050,4360.9960,4044.5940,3707.8080,3312.4780,2888.7070,2505.9030,2151.5500,1823.0870,1526.6300,1259.9990,986.0790,760.6250,619.2150,479.4450,338.3950,241.3790,193.6400,155.9100,114.9130,70.6480,115.0090
2020,15107.8360,15775.4470,16298.7270,16690.6450,16964.1640,17132.2530,17207.8760,17204.0010,17133.5940,17009.6200,16841.1630,16637.3080,16430.4320,16241.2690,16071.1360,15921.5840,15817.4620,15712.3290,15591.5070,15499.7230,15479.4560,15501.8970,15765.5890,16367.2820,17214.2640,18014.9120,18704.9560,19731.5380,21248.2020,22982.3130,24631.3350,26404.1420,27154.7930,26329.5200,24503.5690,22816.9920,21055.0260,19678.5120,19036.2900,18914.1990,18676.4610,18362.9020,18516.2310,19315.1160,20519.1550,21692.2330,22901.1210,23878.2030,24439.2430,24678.6590,24919.0960,25148.8120,24989.8610,24303.1330,23254.6840,22182.2770,21057.4670,19920.2100,18837.2950,17818.5120,16734.7170,15525.1630,14757.5240,14673.8640,14992.5640,15245.6150,15593.4290,15429.4840,14425.9880,12894.2620,11470.6930,10024.7330,8776.2490,7897.7210,7269.6190,6589.6260,5905.8440,5311.8280,4820.0020,4404.9140,4031.4010,3709.7560,3372.1570,2982.2620,2568.8280,2197.3450,1855.1890,1543.6700,1270.1480,1030.3740,777.2510,581.2280,478.1820,361.0010,229.6870,154.5990,129.3110,102.3150,73.6110,122.5780
2021,14803.2650,15203.8320,15801.1130,16280.7440,16651.1920,16920.9250,17102.9540,17210.2900,17228.6770,17157.4940,17018.8420,16844.5930,16639.3560,16430.8980,16239.9510,16067.9460,15916.5160,15810.4550,15703.8630,15582.3270,15490.3470,15469.8710,15492.1600,15755.8280,16357.5970,17204.7190,18005.5670,18695.8690,19722.5810,21239.1550,22973.0150,24621.7570,26394.2000,27144.4810,26318.8760,24492.5610,22805.3780,21042.4820,19665.1090,19022.2360,18899.4400,18660.5450,18345.4550,18496.3480,19291.5860,20490.9690,21658.9770,22862.3640,23832.9780,24386.4070,24617.3290,24848.7740,25068.8660,24900.3350,24204.4250,23146.8740,22064.1760,20927.4270,19779.3870,18687.8830,17661.0250,16568.7110,15352.4960,14568.2460,14452.7330,14730.7950,14945.5360,15254.3700,15062.2090,14047.8320,12517.1020,11094.0030,9650.0200,8405.4080,7531.4570,6908.8070,6237.0320,5564.4790,4979.5860,4492.6150,4080.4230,3711.8160,3395.6940,3068.9690,2697.8650,2308.5940,1955.0310,1639.9570,1364.8900,1115.2430,887.6130,663.7270,500.1070,410.3860,308.8210,195.4090,136.4050,107.8800,77.6370,130.0380
2022,14581.8510,15161.4710,15292.3500,15818.9440,16254.6490,16603.4260,16869.2340,17065.1240,17204.1470,17244.8070,17172.8840,17019.6080,16839.6500,16633.1320,16423.1930,16230.5560,16056.7640,15903.5290,15795.5790,15687.5800,15565.3910,15473.2580,15452.5850,15474.7100,15738.2240,16339.7680,17186.6100,17987.2590,18677.4760,19703.8090,21219.5380,22952.2860,24599.9260,26371.1240,27120.6620,26295.1340,24469.3640,22782.4130,21019.4630,19641.9160,18998.7110,18875.2700,18635.3360,18318.8700,18467.2500,19258.4430,20452.5690,21614.9210,22812.2050,23775.8620,24321.3980,24543.7040,24766.0350,24976.3850,24798.3480,24093.5950,23027.4610,21935.0000,20786.8670,19628.6060,18529.0480,17494.6200,16394.3230,15172.0440,14371.5610,14224.2230,14461.4750,14637.7670,14907.4330,14687.1270,13662.3640,12133.3920,10711.4710,9270.1830,8030.0680,7161.1310,6544.2470,5881.0310,5220.0520,4644.5810,4162.7120,3753.6220,3390.1100,3079.6720,2763.9930,2411.8820,2046.9870,1711.5350,1423.7240,1185.2780,959.6500,744.2880,549.7750,418.6660,342.3280,256.4410,161.0040,114.1740,82.1340,137.3050
2023,14422.2890,14879.9730,15296.6870,15375.6940,15831.4200,16223.0510,16550.0370,16811.8310,17021.5170,17192.1800,17255.1000,17182.4600,17014.6130,16829.0050,16621.2770,16409.9290,16215.6670,16040.1460,15885.1580,15775.3570,15665.9860,15543.1850,15450.9320,15430.0670,15452.0220,15715.2910,16316.4090,17162.6830,17962.8620,18652.7600,19678.3670,21192.7380,22923.7860,24569.7680,26339.1210,27087.6620,26262.4910,24437.8830,22751.7350,20989.3280,19612.0730,18968.7540,18844.7100,18603.8170,18286.0830,18431.9000,19218.7790,20407.2450,21563.5480,22754.3220,23710.6970,24248.1540,24461.7680,24674.9100,24875.4470,24687.9640,23974.6060,22900.2490,21798.3950,20639.2670,19471.1760,18363.9370,17322.2880,16214.3790,14986.4520,14170.0050,13990.8920,14187.2530,14325.0340,14555.4390,14307.0630,13272.2610,11745.5640,10325.3020,8887.1990,7651.9980,6788.3700,6177.4620,5523.0300,4873.8490,4307.9950,3831.3900,3425.5420,3067.2470,2762.5980,2458.0730,2125.0730,1784.6800,1467.4530,1207.0030,1005.2590,803.7280,600.7070,435.6340,337.0810,274.1530,203.9730,126.5430,87.1690,144.7070
2024,14285.9160,14615.5560,14948.5140,15278.8670,15456.6790,15841.5000,16189.0180,16494.1750,16751.9170,16975.3600,17177.6230,17262.7830,17189.4380,17007.0520,16815.8250,16606.9180,16394.1930,16198.3360,16021.1140,15864.3970,15752.7620,15642.0370,15518.6420,15426.2830,15405.2310,15427.0110,15689.9970,16290.5960,17136.1760,17935.7650,18625.2400,19649.9650,21162.7510,22891.8380,24535.9150,26303.1550,27050.5880,26225.8970,24402.7270,22717.6370,20956.0380,19579.2830,18935.9470,18811.3190,18569.5050,18250.5510,18393.7840,19176.2320,20358.8600,21508.9420,22693.0310,23641.9820,24171.2840,24376.1770,24580.1020,24770.7990,24573.9040,23852.0520,22769.6380,21658.5620,20488.6190,19310.8800,18196.1300,17147.4200,16032.0710,14798.6830,13966.4030,13755.5560,13911.0150,14010.2830,14201.4110,13925.0140,12880.3340,11356.1420,9937.7530,8503.0490,7272.9480,6414.7570,5809.9140,5164.3600,4527.0700,3970.9140,3499.6430,3097.0960,2744.0700,2445.2540,2151.9230,1838.0770,1522.2250,1223.2620,990.1990,825.1720,647.7570,457.1020,321.4800,255.4840,205.9670,151.4990,92.0800,152.6920
