fchild,fadult,felderly,vchild,vadult,velderly,rchild,radult,relderly,pchild,padult,pelderly,n,nelderly,omega,CDRscale,CDRscaleE,uiscaleC,uiscaleA,uiscaleE,DS_neta,DR_ts,x,e,xi_init,nt_dst_prob,pt_dst_prob,ntii_emp_tx_p,ptii_emp_tx_p,ntin_emp_tx_p,ptin_emp_tx_p,dr_tx_cost,ds_tx_cost,dst_cost,dr_dx_cost,ds_dx_cost
0.105876005449521,0.68588238716407,0.6596126567542,2.46348727052766e-4,2.11446864201628e-4,0.00478097787520212,0.0278407519744719,0.0189256020386701,0.0103282968455379,0.0232310764203526,0.155193762347467,0.24321856121894,0.177214604139629,0.162141172301118,0.0130519413896783,0.961078749861852,0.56976549560134,-0.966773980407631,-0.973441065715731,-0.966157801071677,0.398033834028524,0.941393765305691,0.284109672431033,0.671224964721516,0.00423980742232438,0.00891554072033569,0.14526661001984,0.435463371951133,0.487067560606637,0.0432625901652499,0.116701300498099,286.310730301053,13.8531276238384,36.065254795983,22.4922689475742,19.9806005910529
0.0955896174395015,0.719965161532652,0.609343623422028,2.44219141402017e-4,2.39263939442984e-4,0.00528733856617256,0.0207143821918415,0.0197238558164796,0.0121906609200326,0.0198016450505916,0.151009475946046,0.284652920614258,0.171240559478126,0.168121305013402,0.0134134893839892,0.966334077092024,0.543147219554788,-0.959079153757877,-0.977642256610309,-0.952821676994312,0.371273158610334,0.894512115890682,0.290464642053973,0.752638981735722,0.00515678437639988,0.0254112880397583,0.119317422159016,0.343561222063377,0.462561784868129,0.0177688306849452,0.0684326008381322,292.901312594213,13.8279992445789,37.2189227424893,24.5900373563598,20.7996489696663
0.0971512626814214,0.745852592485513,0.537022802363279,2.07264285753216e-4,2.25526901375443e-4,0.00457798111940984,0.0184698237035433,0.0195187499582765,0.0107064655511094,0.0230171640518334,0.148103586532726,0.292058296340593,0.201877946243224,0.165148023936991,0.0127942264537925,0.958656439383435,0.491363509956818,-0.973573616311708,-0.985050329732674,-0.946216356280476,0.420462555921171,0.86923349769,0.25658031148849,0.688595164684967,0.00579564234417891,0.00394706487189923,0.116746027049608,0.454278827457689,0.507693864947186,0.0160559177352116,0.0166068899817767,289.698282394335,14.6890788617306,36.7522536953514,24.9001072533163,19.9126025613625
0.0986534239635361,0.664318628218513,0.61609120229924,2.52290843284423e-4,2.26553778455533e-4,0.00259385320584632,0.0150414185874173,0.0170838356778955,0.0189280221488712,0.0154384718312163,0.146577593023881,0.294909037566819,0.17348682311836,0.159877612984367,0.0130045004123535,0.967323052458432,0.465477090145328,-0.926798424954385,-0.976623969563369,-0.946968611725198,0.463290367497597,0.842628429719769,0.272815454560648,0.724190187851355,0.00459891728151619,0.0323650216171513,0.0868574806386602,0.332812133053318,0.44923640685808,0.0612701057922095,0.0796911452803764,292.522638136201,13.7968139994049,37.115752325723,23.7505238526584,20.5346297889928
0.129595021922796,0.706926022319145,0.531791202705669,2.80563914632159e-4,2.05857050755001e-4,0.00449693290740128,0.0199534338164153,0.0196283067323266,0.0106879920083483,0.0136463822934989,0.130883422321073,0.272289560934231,0.178167550506371,0.140144141550037,0.0114360948891651,0.955310133666717,0.728019594615491,-0.909086249714288,-0.973764376670233,-0.968145691944604,0.463943137562369,0.938153075246662,0.260316841783505,0.744979231974496,0.00461935025742307,0.0544473669631401,0.109044819720089,0.435250864940696,0.459858813073487,0.0145853410521523,0.18232345529832,286.142284185082,13.6319483448954,38.9798142654572,22.3991920601525,20.9428128508729
0.0889704601843399,0.675215055572822,0.603255094926002,2.51541693344447e-4,2.30697389743231e-4,0.00337467127570247,0.0175864265429797,0.0167973266298881,0.0147921770502267,0.0202611755780623,0.13911093682143,0.268304885188007,0.165781547883128,0.160610532580969,0.0118339004917762,0.972445839296491,0.528133139478412,-0.959375854086046,-0.987294490193906,-0.969062169241991,0.451964955235366,0.895974933450632,0.261667189817261,0.718122976161927,0.003638891300564,0.0423355959961185,0.0983391910828647,0.36875546411518,0.423063549093902,0.0716938040871173,0.0909405097039418,300.552366716623,14.0938136274531,36.5176389429926,23.3714821243014,21.1672286212176
0.0979982897582953,0.685596563020278,0.620301825724858,2.40398303248654e-4,2.28238581223354e-4,0.00316741336273698,0.0203175086591402,0.0176193159027955,0.0141590265457903,0.0152184171465438,0.14203085391353,0.274999492192716,0.181299739011166,0.151337013329007,0.0126703272851689,0.962496386408763,0.549955334179473,-0.92823487189019,-0.975703784646609,-0.952628765327187,0.470202798809391,0.874728579001092,0.268639290468525,0.710010732286066,0.004298214045442,0.00327781115192869,0.117252403394319,0.361983630926348,0.443090062068776,0.0119792596483604,0.0734664299106228,286.301878302187,13.7512058187861,36.454797342178,23.4462981740703,20.4396225636076
0.128535327558594,0.686909357496094,0.627350053552855,2.50394427555348e-4,1.84158319869951e-4,0.00381679485296381,0.0192527512996467,0.0163395207302643,0.0152634953444277,0.0181084217325065,0.163034517347246,0.304514435309247,0.195944495953921,0.178985298673483,0.0117371873957284,0.956863051055496,0.393537520384003,-0.955641295326696,-0.98808928878438,-0.944264024328535,0.410573616166134,0.894301333852634,0.293501960594337,0.692516510287687,0.00476854518156063,0.0659464222751549,0.0812916281530632,0.441270517491735,0.511513910742477,0.00406166083179422,0.0409492009691894,288.265880172693,14.6816471145121,38.2702127378648,24.8601594967377,20.0009039900604
0.0933543523447147,0.746528113040164,0.662343419751469,2.35451174267303e-4,2.366955639887e-4,0.00365725315092148,0.0234868123698989,0.0176761600947937,0.0127658242915211,0.0179531945060685,0.145135064249851,0.274796559659839,0.183983550984015,0.157561423071055,0.0138265835564856,0.966654468728121,0.549389840608739,-0.92093463968005,-0.976375321774625,-0.958622129540603,0.428529559931253,0.872592094695718,0.266913351161908,0.712881545782477,0.0039333434112373,0.0482717805169517,0.0823229671912266,0.357739495918154,0.409370067698882,0.114210543516092,0.138369018398226,289.461993894614,13.8262298460414,35.2556031394451,23.7291909571233,20.0803773765192
0.0966702595732199,0.704179077514469,0.62911396865094,2.43044723748895e-4,2.24029397228673e-4,0.00404226519522786,0.0201497250844734,0.0179378070187753,0.0109632540507627,0.0163879359365188,0.14971992628704,0.299224578735307,0.167052586940185,0.155538966400177,0.0132549777880863,0.974020049719016,0.6918167743309,-0.922982103430414,-0.978966735046139,-0.975997898284627,0.42508628918184,0.841168623442352,0.27788027781186603,0.687080153463796,0.00444916643322474,0.0286257898062463,0.0914871174506841,0.451419069649652,0.462898181227036,0.0294831068022177,0.159352010414005,293.084580878653,13.5886627347255,35.4889379478708,23.3597730204994,20.0557260909986
0.107449946893801,0.686902036369335,0.603992194922957,2.45134323973875e-4,2.20055643713973e-4,0.0035288120339738,0.0179916042892272,0.0173670922409741,0.0147904613428203,0.0189119178923525,0.148175622704617,0.291818080744782,0.177558883303612,0.147197655139352,0.0128350229469819,0.96131792643512,0.564162533549682,-0.94941760083122,-0.980129837952004,-0.949474160149154,0.422324121471961,0.914467829723433,0.283365361342709,0.689476543724924,0.0040474069502487,0.0177214084984729,0.120130641357042,0.344820389569737,0.565972954194993,0.0302059830212967,0.103983411248774,288.928467607819,13.7091938073505,35.3827229188685,23.508944167624,20.9412461563087
0.100607592425498,0.665184300079034,0.539782731780353,2.44250016457136e-4,2.05174401331633e-4,0.00356171201946649,0.0188667211464616,0.0187921243039889,0.015179294300211,0.0188999000360005,0.142731666062019,0.284806567766406,0.173567977811278,0.169716234048224,0.0106661898616322,0.966408145427022,0.377760898727036,-0.956826588009958,-0.974731816972777,-0.964011532319618,0.459736533708405,0.900865017619505,0.298398788647483,0.713790079960987,0.00498127658259618,0.0452381423441688,0.0811554843550545,0.442785700591281,0.481474533814006,0.0320307391183452,0.0549225086672234,291.093051854723,13.5776463465804,36.4422771046168,25.1234127641926,20.5811343086108
0.0972637510196795,0.731835857995808,0.615341403971556,2.42232086161817e-4,2.13594872303247e-4,0.00379397525310114,0.022055276587327,0.019925707098469,0.0114017045663123,0.0157833456095055,0.14731531822513,0.288384039863274,0.174898757172584,0.169316991636856,0.0127117416094097,0.975171069269907,0.461894096735675,-0.959452104840734,-0.972860770159805,-0.948563234766183,0.438744764200878,0.805846664739364,0.286589583321791,0.717637639854491,0.00452433121026523,0.0543031737860286,0.0688751196060326,0.371364667638205,0.391475489434787,0.0611981767648832,0.0632920997915791,287.076057070889,13.8203138837753,36.5768641447263,23.4942190673897,20.6010916505998
0.0876217554322934,0.683659231961261,0.602179566299113,2.39905313016582e-4,2.11284932770706e-4,0.00312680444067081,0.0187138974939482,0.0209978426170533,0.0145151934632485,0.0155611785231836,0.141906219649121,0.333824591483438,0.184725064191104,0.151954020256503,0.012074237700402,0.967420939891528,0.585972426831598,-0.927715457918643,-0.985037532454068,-0.963467608939672,0.449000593040605,0.849615271237269,0.266160337922852,0.666072633158804,0.00555908331707149,0.0399213047930966,0.0614745419695969,0.349699587229639,0.454585317910649,0.0139694108348341,0.0527116207405927,286.978562318713,13.8077862082606,35.687580384784,23.6430453685294,21.1949888564313
0.103269427292703,0.717224203870189,0.65345823664138,2.55383634127411e-4,1.89408904843904e-4,0.00499320066407292,0.0231486342381695,0.0203735160963608,0.012775582965595,0.0195648728116162,0.153957754746444,0.224492676460446,0.181916871405275,0.168098533534539,0.0120655115106276,0.971455211865039,0.642248980359786,-0.924126858231816,-0.978320148774842,-0.944122543043031,0.417127175725531,0.807903281498292,0.252047955130915,0.623324850384533,0.00653328112498886,0.0250594587251537,0.115519746908918,0.43553523225151,0.486064662381075,0.0616449184156953,0.067672327407636207,286.569161006965,13.8860290731061,40.7620668427758,22.4826724081644,20.6638457498454
0.0662956043586159,0.67020522723256,0.616410652920548,2.19392892409782e-4,2.12047048933745e-4,0.00346592093597229,0.0157766091941865,0.0167864182386546,0.0136084522706841,0.0156676484677687,0.148879731938421,0.284333347558678,0.198337861688876,0.164141571743741,0.0117513639996194,0.956326750062188,0.397956307375587,-0.946231059378012,-0.985808105475256,-0.94880570589116,0.471907596065198,0.933366857535727,0.25481135153709,0.68700449815245,0.00385037031283165,0.0189434947259719,0.172208402109332,0.514153579914942,0.580456522332505,0.0746968442201616,0.101592449611054,299.569123434856,13.6856869563024,37.8315952313733,22.3615901156006,20.4477061526297
0.109587046374755,0.703233698646561,0.632320652394685,2.51163442886169e-4,2.06325033552885e-4,0.0041998169831868,0.0240533219063664,0.0182886455589903,0.0138298215713737,0.0212518894137561,0.161328505777746,0.26774116573304,0.186226825398694,0.163092816898926,0.0120287357656604,0.967427133128353,0.5673231578474,-0.927909684414686,-0.980626970106267,-0.971932029861343,0.39852082667267,0.864474461289645,0.285807268835734,0.654149891520307,0.00479053431210603,0.071955080791376,0.0851731185605746,0.394266413277015,0.521105684719049,0.0127579507371412,0.0228864955529575,286.76945484329,14.0923106704816,36.7386405710444,22.9020893556223,19.9298442353905
0.0766308967733778,0.659344375057168,0.523836074150668,2.26114801476444e-4,2.46815046380214e-4,0.00448221754325011,0.0145317846409986,0.0218910754109731,0.0118896840340843,0.025232572119518,0.156190189066894,0.306127955259272,0.175766068778535,0.124566667900281,0.0122982038331583,0.963721129674939,0.694374980462097,-0.939690778697383,-0.983720636456666,-0.955641020038903,0.37535951434495,0.866537114737145,0.264578460896891,0.699589351088197,0.00700754866397502,0.0473664509458462,0.0948117091683669,0.375561558761634,0.520455019359477,0.0194000728800894,0.0322959403879943,289.140165861264,13.6462255325602,36.9453955438271,22.3103760965504,22.0929720051098
0.105447624101958,0.631382080307718,0.624359466377216,2.4124600591484e-4,2.08394467591248e-4,0.0031893915018874,0.016498077890371,0.0176281489954328,0.0155328393502546,0.0153929778771221,0.144842798159822,0.272726484740041,0.18653075670225,0.147561028362578,0.0111989251007505,0.951284682918745,0.615188925490646,-0.949224853033906,-0.979818887420199,-0.959263743257701,0.476795028339606,0.908981575729848,0.276968801541012,0.758537965169564,0.00433451940788916,0.0399890002282329,0.0847193137407299,0.306244758380577,0.463564540945925,0.0133900272566826,0.0620972619857642,306.865428299644,14.0632485862944,35.5829095049088,22.5786873239956,20.1387512684987
0.0749932420865658,0.718309414869197,0.672578638191093,2.66360693748775e-4,2.62473346666373e-4,0.00201058272447639,0.0257504361283975,0.0184777482604606,0.0210461267135491,0.0166243941959206,0.143757037021957,0.34681621249065,0.170756837471224,0.161807212088351,0.0103564761080865,0.976824420124191,0.468159063833679,-0.971723523761208,-0.984839839531419,-0.946391015392459,0.434823965368327,0.778578704797254,0.293322703576218,0.651501538293824,0.0059607087993159,0.0376885508000843,0.0801353115113449,0.37100840423163,0.413893946201541,0.0937884520925583,0.108791157701053,292.706060365662,13.9082365632493,35.6744363600531,22.622145772261,20.1568151907619
0.0947108188319975,0.724841234325919,0.591167019771728,2.31706839241753e-4,2.247103494936e-4,0.00381079672752337,0.0185358579250993,0.0164924400320275,0.0138455724185718,0.0152117936490782,0.14289762289337,0.277610106525459,0.178781005654087,0.165723207314825,0.0134442836759605,0.966337925117672,0.537421277001152,-0.905888623709957,-0.97575695504688,-0.964681008147208,0.451024612722453,0.864352675873377,0.278523535724114,0.723821477959321,0.00436278640474688,0.0179473238904024,0.101612131892703,0.368501254375093,0.519236483226531,0.0277975633600727,0.104232254656963,285.877858939253,14.123485362326,36.7846191065817,23.019901974549,20.4487555401285
0.0917754269027641,0.694145235773662,0.61023390375966,2.66278748948793e-4,2.36847967319131e-4,0.00289192969062522,0.022406046868396,0.016286977816373,0.0167504491730978,0.0152259364953011,0.14185542197711,0.282202019051724,0.18003017195321,0.157072411991051,0.0101200177551287,0.954318290069687,0.505402841354782,-0.922144445911952,-0.976925369815051,-0.941805435263124,0.467820791577455,0.922549760520049,0.259396861878167,0.732167193474635,0.00383219998596266,0.0663305572979145,0.0814158923495556,0.406666059339419,0.430701047421433,0.00603157430887204,0.100179640860297,287.154947845839,14.8565946490675,36.5924880033124,22.2446068350027,21.718277588594
0.0991647973500216,0.690686876313317,0.654348333268929,2.54890926990393e-4,2.20522169828355e-4,0.00279924891319888,0.0252508736309605,0.0170639072521588,0.0143358817215463,0.0201041621622376,0.142261078733198,0.316725323757418,0.188286606290446,0.143152147754655,0.011058757219733,0.959893616968635,0.558552245904334,-0.95931815425367,-0.98261702567028,-0.949111749989811,0.465482804541011,0.895494833827541,0.268458797676246,0.685196312122435,0.00423761846429698,0.0220935631729657,0.116119894794188,0.390151517474092,0.526146226010286,0.00165200302843014,0.0979680727981034,288.540788119011,14.0976284947682,36.8067322888545,23.5486940085137,20.8381404899929
0.100225790165321,0.681582441025437,0.503804684732054,2.16232617058526e-4,2.27356650849745e-4,0.00565296020158444,0.0334202045734982,0.0192640553153118,0.0121581428028097,0.020394889389931,0.16276943373847,0.230607294768915,0.172510771696757,0.167919324684051,0.013418988531315,0.978488163218018,0.38331007206924,-0.918471489017977,-0.990694031028911,-0.94332694790832,0.379950997078326,0.808005039283596,0.255896825066339,0.690970678640918,0.00692254531682498,0.0119483117759221,0.14996763225551701,0.472102038086392,0.479136091975495,0.0521385882934554,0.137222355459817,288.836823852614,14.108584259779,35.9795479993587,23.0751788436748,20.7267001820707
0.0917527025406738,0.71798586451963,0.554770921842324,2.71335062159891e-4,2.19012632582277e-4,0.00408252491559477,0.0198067589609893,0.0198111200587822,0.0110837302795996,0.0176260383758441,0.138691012690954,0.325361541639903,0.181262832693824,0.139045418842324,0.0119988044781324,0.953363263886442,0.693455552233473,-0.939183433686727,-0.976799609181199,-0.950291302298606,0.433235044547822,0.908717370989323,0.270875911453496,0.733973006304741,0.00501639541054174,0.0447751509677612,0.0678821003101764,0.417891962159425,0.459574475611561,0.0109998740116134,0.0229396579600877,291.258270887599,13.5989538364915,35.5232082965735,22.6453458819407,19.9741932243067
0.112776378182417,0.704741794225316,0.571766603406088,2.31311869652676e-4,2.59989702515244e-4,0.00386447772767084,0.029271561765206,0.0188023757507092,0.0121057742601646,0.0140666954308494,0.138346427050784,0.310192335017288,0.186050377424875,0.162829231387564,0.0124431524302663,0.965650820853486,0.493139016827333,-0.957317135076373,-0.981293328114619,-0.948489219062489,0.46069707762776,0.88911721249722,0.291120070433746,0.68265976716058,0.00531476126230817,0.0536823117779563,0.0774976301277056,0.506926152197644,0.557656845754945,4.7872138209653e-4,0.0784366003796462,287.440440873556,13.7344167656323,35.4251092136902,22.6499254488303,20.8451429744012
0.106100703312506,0.680858537226938,0.628383234985861,2.4112403275698e-4,2.21338450561218e-4,0.00293999098167166,0.0204646061879592,0.017649006434716102,0.0144118228153711,0.0147602218844209,0.146795191930226,0.297624921563716,0.179089555157882,0.152238133878541,0.0116877310785877,0.967621702945281,0.569206877370753,-0.909405469725429,-0.976424645142906,-0.960457119868651,0.47303528892668,0.846269051471315,0.27729929619519,0.698422516385481,0.00446345424607425,0.0620144661562512,0.0902941231140863,0.421647701187991,0.455914813742973,6.31824410520578e-4,0.0599222738714892,288.369956616119,13.8699542514201,36.1474635889192,22.8360026630021,20.5149873865698
0.0951693721385232,0.737228822117229,0.592244563297872,2.65603928773398e-4,2.39419611264892e-4,0.00220340659709478,0.0242248453909541,0.0171511103160677,0.0175181432796096,0.020211348790976,0.149474062314622,0.284227901500353,0.194318919768392,0.121173900822038,0.0104302302129327,0.949468393385083,0.749888358608565,-0.96132118676042,-0.979725640959166,-0.969449129635302,0.43035257009184,0.834173572935685,0.278135036234688,0.652039772509054,0.00592311861910419,0.0242416462255636,0.104524251915514,0.370555658209138,0.414439364100807,0.0827945404127241,0.108491244432517,287.379196242705,13.8793181997711,36.898309875927,25.5750012739626,20.1079505892966
0.0927090441837927,0.656534508853707,0.544455087645295,2.50928583336729e-4,2.05559295160636e-4,0.00438887445310936,0.0166685839851396,0.0135433382958172,0.0164223633450841,0.0222453795346178,0.160886405584022,0.293977089049928,0.167497389562729,0.162527225162695,0.00936516599066481,0.954679207108308,0.602429956749869,-0.94249704196681106,-0.978385670852132,-0.954270017809981,0.408810689382722,0.910558720553816,0.323479002230744,0.769272360299171,0.0047816356533722,0.0310033007618036,0.157584769575857,0.496040197991765,0.524183087187818,0.025519810989499,0.0331073990603908,291.954812424668,13.5782596750803,35.4463404607666,25.9183455535842,21.1397290453455
0.108634636254937,0.684053536314074,0.549325789179223,2.31827593864608e-4,2.12352021817058e-4,0.00404865690060954,0.0163733269068422,0.019528284532111,0.0131908717513469,0.0156925356763627,0.14443490708898,0.301032142946572,0.186927801732741,0.154777783094533,0.0112756443683004,0.961987242983449,0.554460586291232,-0.960452870607962,-0.978346602149237,-0.955836083040415,0.450374378560577,0.909447176807151,0.275885961395632,0.710011242157236,0.00446533544429608,0.0553634868701913,0.0787810449944807,0.411398420956917,0.453148583794945,0.00376830328721566,0.0693485710397365,287.90973294688,14.1769622446863,37.1560413108283,23.7931266441267,20.3635962326929
0.0844807340995898,0.717664340809476,0.608771240779329,2.41153086562376e-4,2.28985022508479e-4,0.00419937616240063,0.0203531507563787,0.0188325314598156,0.0109253924669152,0.0200079001163345,0.149314292883492,0.319365689675958,0.180111171508276,0.166228287221259,0.0118737221541854,0.970625453746046,0.503110227362008,-0.92717619475683,-0.983290271871202,-0.955738583693981,0.415783855410759,0.883977849345245,0.264501659400891,0.697045201436073,0.00441174528150848,0.0194312804006035,0.0997967497063799,0.43129169254005,0.496525301204063,0.00433436523191645,0.0256338919000702,286.594413323127,13.8157157381572,36.8845030143748,22.2912771262975,20.328838339494
0.0969075212559686,0.69447350283435,0.622006898036543,2.43364774646903e-4,2.30358903811253e-4,0.00256857842685951,0.0224947272039028,0.0180999989300033,0.0167027249611368,0.0196381936108906,0.141865805531844,0.302473071967141,0.187530174455907,0.15006350473906,0.0127111315248434,0.966397933257256,0.598136449098882,-0.94072487959234,-0.981871633645532,-0.962783826011299,0.471767914424185,0.849301882229336,0.277519194992016,0.711319553012416,0.00470716656541015,0.0444774044584478,0.0777919774493199,0.394797057252377,0.4872651728075,0.0178319314587862,0.0368641602573919,288.670980358325,13.5970033508284,36.6396748941716,22.6307743477475,19.9768678917564
0.0902779074585555,0.67884500364589,0.567711672660652,2.41131637300099e-4,2.70316441158704e-4,0.00376199312342115,0.0158692911248664,0.018490198773518,0.0139531948259485,0.0193075303438332,0.137824505812667,0.326532571017072,0.181802270501921,0.165291974935542,0.0119487193187505,0.959192670214079,0.534117774668063,-0.948937642891891,-0.973934114847986,-0.963626361478056,0.46285681410553,0.963663280346952,0.28562559787197,0.673269346634314,0.00389191949934728,0.0458317927084855,0.0948040437921876,0.460752031620592,0.485578760902398,0.00612520231865354,0.143808207577095,291.796083472893,13.9865248763852,36.899283706124,22.1965611915175,20.6825178888268
0.0986099285503875,0.613075788461626,0.528951444585565,2.47213044347907e-4,2.46781749769986e-4,0.00342980356964718,0.0180654395908127,0.0179199402355587,0.0129407946415631,0.017838530469288,0.137992461938031,0.287443472829909,0.17906022116083,0.175847873405647,0.014901006690277,0.956930415597745,0.387232750701651,-0.962214717976524,-0.986732645221314,-0.963299019821166,0.483282086186577,0.897542599841542,0.308174910632651,0.701966876754925,0.00529049477080843,0.0402868627710263,0.130597670277581,0.401868368912489,0.462569394341671,0.110265891156159,0.116763318022713,291.927560462416,14.418613223063,36.0668637588615,22.5055743759535,20.2287184552423
