"","t",""
"150",2049,0.879999999999998
"151",2050,0.879999999999999
"152",2051,0.879999999999998
"153",2052,0.879999999999998
"154",2053,0.879999999999998
"155",2054,0.879999999999998
"156",2055,0.879999999999998
"157",2056,0.879999999999998
"158",2057,0.879999999999998
"159",2058,0.879999999999998
"160",2059,0.879999999999998
"161",2060,0.879999999999998
"162",2061,0.879999999999998
"163",2062,0.879999999999998
"164",2063,0.879999999999998
"165",2064,0.879999999999998
"166",2065,0.879999999999998
"167",2066,0.879999999999998
"168",2067,0.879999999999998
"169",2068,0.879999999999998
"170",2069,0.879999999999998
"171",2070,0.879999999999998
"172",2071,0.879999999999998
"173",2072,0.879999999999998
"174",2073,0.879999999999998
"175",2074,0.879999999999998
"176",2075,0.879999999999998
"177",2076,0.879999999999998
"178",2077,0.879999999999998
"179",2078,0.879999999999998
"180",2079,0.879999999999998
"181",2080,0.879999999999998
"182",2081,0.879999999999998
"183",2082,0.879999999999998
"184",2083,0.879999999999998
"185",2084,0.879999999999998
"186",2085,0.879999999999998
"187",2086,0.879999999999998
"188",2087,0.879999999999998
"189",2088,0.879999999999998
"190",2089,0.879999999999998
"191",2090,0.879999999999998
"192",2091,0.879999999999998
"193",2092,0.879999999999998
"194",2093,0.879999999999998
"195",2094,0.879999999999998
"196",2095,0.879999999999998
"197",2096,0.879999999999998
"198",2097,0.879999999999998
"199",2098,0.879999999999998
"200",2099,0.879999999999998
