"","t",""
"74",1973,0.400003886360297
"75",1974,0.40000551499152
"76",1975,0.400007826112752
"77",1976,0.4000111057167
"78",1977,0.400015759629391
"79",1978,0.400022363711263
"80",1979,0.40003173507849
"81",1980,0.400045033135818
"82",1981,0.400063902878428
"83",1982,0.400090678104933
"84",1983,0.400128669504445
"85",1984,0.400182572896218
"86",1985,0.400259047391579
"87",1986,0.400367533516289
"88",1987,0.400521409500442
"89",1988,0.400739622728417
"90",1989,0.401048986005292
"91",1990,0.40148739829723
"92",1991,0.402108339552822
"93",1992,0.402987098358859
"94",1993,0.404229309957767
"95",1994,0.405982481157108
"96",1995,0.408451187887693
"97",1996,0.411916403848702
"98",1997,0.416758675851529
"99",1998,0.423483126640048
"100",1999,0.432740844092496
"101",2000,0.445335380981178
"102",2001,0.462194839053606
"103",2002,0.484281876581165
"104",2003,0.512413821981513
"105",2004,0.546987221091928
"106",2005,0.587658465185244
"107",2006,0.633112231003173
"108",2007,0.681090531224368
"109",2008,0.728774815823622
"110",2009,0.773414038992477
"111",2010,0.81292184127304
"112",2011,0.846188363505082
"113",2012,0.873044168195015
"114",2013,0.893996921709686
"115",2014,0.909912862307591
"116",2015,0.921758948952855
"117",2016,0.930442841929253
"118",2017,0.936737958800637
"119",2018,0.941264554675053
"120",2019,0.944500525876087
"121",2020,0.946804214857082
"122",2021,0.948439340285869
"123",2022,0.949597479809493
"124",2023,0.950416549202951
"125",2024,0.950995205543724
"126",2025,0.951403709105581
"127",2026,0.951691940709706
"128",2027,0.951895235145237
"129",2028,0.95203858432644
"130",2029,0.952139645522898
"131",2030,0.952210884372218
"132",2031,0.952261096583329
"133",2032,0.952296486015543
"134",2033,0.952321427251284
"135",2034,0.952339004396121
"136",2035,0.952351391472719
"137",2036,0.952360120831782
"138",2037,0.952366272472873
"139",2038,0.952370607543383
"140",2039,0.95237366245681
"141",2040,0.952375815238213
"142",2041,0.952377332287707
"143",2042,0.952378401339421
"144",2043,0.952379154689917
"145",2044,0.952379685568273
"146",2045,0.952380059672541
"147",2046,0.952380323299667
"148",2047,0.952380509074714
"149",2048,0.952380639988252
"150",2049,0.9523807322415
"151",2050,0.952380797251284
"152",2051,0.9523807322415
"153",2052,0.9523807322415
"154",2053,0.9523807322415
"155",2054,0.9523807322415
"156",2055,0.9523807322415
"157",2056,0.9523807322415
"158",2057,0.9523807322415
"159",2058,0.9523807322415
"160",2059,0.9523807322415
"161",2060,0.9523807322415
"162",2061,0.9523807322415
"163",2062,0.9523807322415
"164",2063,0.9523807322415
"165",2064,0.9523807322415
"166",2065,0.9523807322415
"167",2066,0.9523807322415
"168",2067,0.9523807322415
"169",2068,0.9523807322415
"170",2069,0.9523807322415
"171",2070,0.9523807322415
"172",2071,0.9523807322415
"173",2072,0.9523807322415
"174",2073,0.9523807322415
"175",2074,0.9523807322415
"176",2075,0.9523807322415
"177",2076,0.9523807322415
"178",2077,0.9523807322415
"179",2078,0.9523807322415
"180",2079,0.9523807322415
"181",2080,0.9523807322415
"182",2081,0.9523807322415
"183",2082,0.9523807322415
"184",2083,0.9523807322415
"185",2084,0.9523807322415
"186",2085,0.9523807322415
"187",2086,0.9523807322415
"188",2087,0.9523807322415
"189",2088,0.9523807322415
"190",2089,0.9523807322415
"191",2090,0.9523807322415
"192",2091,0.9523807322415
"193",2092,0.9523807322415
"194",2093,0.9523807322415
"195",2094,0.9523807322415
"196",2095,0.9523807322415
"197",2096,0.9523807322415
"198",2097,0.9523807322415
"199",2098,0.9523807322415
"200",2099,0.9523807322415
