"","t",""
"1",1900,0.353534578568448
"2",1901,0.353534578568448
"3",1902,0.353534578568448
"4",1903,0.353534578568448
"5",1904,0.353534578568448
"6",1905,0.353534578568448
"7",1906,0.353534578568448
"8",1907,0.353534578568448
"9",1908,0.353534578568448
"10",1909,0.353534578568448
"11",1910,0.353534578568448
"12",1911,0.353534578568448
"13",1912,0.353534578568448
"14",1913,0.353534578568448
"15",1914,0.353534578568448
"16",1915,0.353534578568448
"17",1916,0.353534578568448
"18",1917,0.353534578568448
"19",1918,0.353534578568448
"20",1919,0.353534578568448
"21",1920,0.353534578568448
"22",1921,0.353534578568448
"23",1922,0.353534578568448
"24",1923,0.353534578568448
"25",1924,0.353534578568448
"26",1925,0.353534578568448
"27",1926,0.353534578568448
"28",1927,0.353534578568448
"29",1928,0.353534578568448
"30",1929,0.353534578568448
"31",1930,0.353534578568448
"32",1931,0.353534578568448
"33",1932,0.353534578568448
"34",1933,0.353534578568448
"35",1934,0.353534578568448
"36",1935,0.353534578568448
"37",1936,0.353534578568448
"38",1937,0.353534578568448
"39",1938,0.353534578568448
"40",1939,0.353534578568448
"41",1940,0.353534578568448
"42",1941,0.353534578568448
"43",1942,0.353534578568448
"44",1943,0.353534578568448
"45",1944,0.353534578568448
"46",1945,0.353534578568448
"47",1946,0.353534578568448
"48",1947,0.353534578568448
"49",1948,0.353534578568448
"50",1949,0.353534578568448
"51",1950,0.353534578568448
"52",1951,0.353534578568448
"53",1952,0.353534578568448
"54",1953,0.353534578568448
"55",1954,0.353534578568448
"56",1955,0.353534578568448
"57",1956,0.353534578568448
"58",1957,0.353534578568448
"59",1958,0.353534578568448
"60",1959,0.353534578568448
"61",1960,0.353534578568448
"62",1961,0.353534578568448
"63",1962,0.353534578568448
"64",1963,0.353534578568448
"65",1964,0.353534578568448
"66",1965,0.353534578568448
"67",1966,0.353534578568448
"68",1967,0.353534578568448
"69",1968,0.353534578568448
"70",1969,0.353534578568448
"71",1970,0.353534578568448
"72",1971,0.354102081999235
"73",1972,0.354759862660621
"74",1973,0.355521991356015
"75",1974,0.35640463194935
"76",1975,0.357426318219722
"77",1976,0.358608255263381
"78",1977,0.359974643081816
"79",1978,0.36155301779588
"80",1979,0.363374602940073
"81",1980,0.365474659339477
"82",1981,0.367892816972248
"83",1982,0.370673365812595
"84",1983,0.373865474835135
"85",1984,0.377523299168891
"86",1985,0.3817059250613
"87",1986,0.386477091427229
"88",1987,0.391904616374155
"89",1988,0.398059448908806
"90",1989,0.405014262510389
"91",1990,0.412841511689334
"92",1991,0.421610889018966
"93",1992,0.431386152681081
"94",1993,0.442221346985128
"95",1994,0.454156512389603
"96",1995,0.467213075419463
"97",1996,0.481389215187566
"98",1997,0.496655607804552
"99",1998,0.512952031837198
"100",1999,0.530185351828281
"101",2000,0.548229358333418
"102",2001,0.566926816180972
"103",2002,0.586093858670952
"104",2003,0.60552658729678
"105",2004,0.625009438934236
"106",2005,0.644324623075957
"107",2006,0.663261766720337
"108",2007,0.681626871860044
"109",2008,0.699249797844724
"110",2009,0.715989703175957
"111",2010,0.731738168837289
"112",2011,0.746420018964372
"113",2012,0.759992102351375
"114",2013,0.772440466454138
"115",2014,0.783776433451048
"116",2015,0.794032084590928
"117",2016,0.803255595973728
"118",2017,0.811506771795611
"119",2018,0.81885301337856
"120",2019,0.825365861422047
"121",2020,0.831118165241004
"122",2021,0.836181870447233
"123",2022,0.840626375241447
"124",2023,0.844517382206247
"125",2024,0.847916163104812
"126",2025,0.850879154516293
"127",2026,0.85345780854016
"128",2027,0.855698632431695
"129",2028,0.857643361852438
"130",2029,0.859329223100238
"131",2030,0.860789249444413
"132",2031,0.862052625152107
"133",2032,0.863145037838844
"134",2033,0.864089025458842
"135",2034,0.864904308707047
"136",2035,0.86560810301099
"137",2036,0.866215406829136
"138",2037,0.86673926481448
"139",2038,0.867191005698568
"140",2039,0.867580455629146
"141",2040,0.867916128258406
"142",2041,0.868205393211295
"143",2042,0.868454624729582
"144",2043,0.868669332336918
"145",2044,0.868854275340607
"146",2045,0.869013562904954
"147",2046,0.869150741319174
"148",2047,0.869268869954365
"149",2048,0.86937058726915
"150",2049,0.869458168089053
"151",2050,0.869533573255132
"152",2051,0.869458168089053
"153",2052,0.869458168089053
"154",2053,0.869458168089053
"155",2054,0.869458168089053
"156",2055,0.869458168089053
"157",2056,0.869458168089053
"158",2057,0.869458168089053
"159",2058,0.869458168089053
"160",2059,0.869458168089053
"161",2060,0.869458168089053
"162",2061,0.869458168089053
"163",2062,0.869458168089053
