"","t",""
"1",1900,0.352623101396118
"2",1901,0.352623101396118
"3",1902,0.352623101396118
"4",1903,0.352623101396118
"5",1904,0.352623101396118
"6",1905,0.352623101396118
"7",1906,0.352623101396118
"8",1907,0.352623101396118
"9",1908,0.352623101396118
"10",1909,0.352623101396118
"11",1910,0.352623101396118
"12",1911,0.352623101396118
"13",1912,0.352623101396118
"14",1913,0.352623101396118
"15",1914,0.352623101396118
"16",1915,0.352623101396118
"17",1916,0.352623101396118
"18",1917,0.352623101396118
"19",1918,0.352623101396118
"20",1919,0.352623101396118
"21",1920,0.352623101396118
"22",1921,0.352623101396118
"23",1922,0.352623101396118
"24",1923,0.352623101396118
"25",1924,0.352623101396118
"26",1925,0.352623101396118
"27",1926,0.352623101396118
"28",1927,0.352623101396118
"29",1928,0.352623101396118
"30",1929,0.352623101396118
"31",1930,0.352623101396118
"32",1931,0.352623101396118
"33",1932,0.352623101396118
"34",1933,0.352623101396118
"35",1934,0.352623101396118
"36",1935,0.352623101396118
"37",1936,0.352623101396118
"38",1937,0.352623101396118
"39",1938,0.352623101396118
"40",1939,0.352623101396118
"41",1940,0.352623101396118
"42",1941,0.352623101396118
"43",1942,0.352623101396118
"44",1943,0.352623101396118
"45",1944,0.352623101396118
"46",1945,0.352623101396118
"47",1946,0.352623101396118
"48",1947,0.352623101396118
"49",1948,0.352623101396118
"50",1949,0.352623101396118
"51",1950,0.352623101396118
"52",1951,0.352623101396118
"53",1952,0.352623101396118
"54",1953,0.352623101396118
"55",1954,0.352623101396118
"56",1955,0.352623101396118
"57",1956,0.352623101396118
"58",1957,0.352623101396118
"59",1958,0.352623101396118
"60",1959,0.352623101396118
"61",1960,0.352623101396118
"62",1961,0.352623101396118
"63",1962,0.352623101396118
"64",1963,0.352623101396118
"65",1964,0.352623101396118
"66",1965,0.352623101396118
"67",1966,0.352623101396118
"68",1967,0.352623101396118
"69",1968,0.352623101396118
"70",1969,0.352623101396118
"71",1970,0.352623101396118
"72",1971,0.353045123104954
"73",1972,0.353534578568448
"74",1973,0.354102081999235
"75",1974,0.354759862660621
"76",1975,0.355521991356015
"77",1976,0.35640463194935
"78",1977,0.357426318219722
"79",1978,0.358608255263381
