"","t",""
"1",1900,0.400126528126133
"2",1901,0.400126528126133
"3",1902,0.400126528126133
"4",1903,0.400126528126133
"5",1904,0.400126528126133
"6",1905,0.400126528126133
"7",1906,0.400126528126133
"8",1907,0.400126528126133
"9",1908,0.400126528126133
"10",1909,0.400126528126133
"11",1910,0.400126528126133
"12",1911,0.400126528126133
"13",1912,0.400126528126133
"14",1913,0.400126528126133
"15",1914,0.400126528126133
"16",1915,0.400126528126133
"17",1916,0.400126528126133
"18",1917,0.400126528126133
"19",1918,0.400126528126133
"20",1919,0.400126528126133
"21",1920,0.400126528126133
"22",1921,0.400126528126133
"23",1922,0.400126528126133
"24",1923,0.400126528126133
"25",1924,0.400126528126133
"26",1925,0.400126528126133
"27",1926,0.400126528126133
"28",1927,0.400126528126133
"29",1928,0.400126528126133
"30",1929,0.400126528126133
"31",1930,0.400126528126133
"32",1931,0.400126528126133
"33",1932,0.400126528126133
"34",1933,0.400126528126133
"35",1934,0.400126528126133
"36",1935,0.400126528126133
"37",1936,0.400126528126133
"38",1937,0.400126528126133
"39",1938,0.400126528126133
"40",1939,0.400126528126133
"41",1940,0.400126528126133
"42",1941,0.400126528126133
"43",1942,0.400126528126133
"44",1943,0.400126528126133
"45",1944,0.400126528126133
"46",1945,0.400126528126133
"47",1946,0.400126528126133
"48",1947,0.400126528126133
"49",1948,0.400126528126133
"50",1949,0.400126528126133
"51",1950,0.400126528126133
"52",1951,0.400126528126133
"53",1952,0.400126528126133
"54",1953,0.400126528126133
"55",1954,0.400126528126133
"56",1955,0.400126528126133
"57",1956,0.400126528126133
"58",1957,0.400126528126133
"59",1958,0.400126528126133
"60",1959,0.400126528126133
"61",1960,0.400126528126133
"62",1961,0.400126528126133
"63",1962,0.400126528126133
"64",1963,0.400126528126133
"65",1964,0.400126528126133
"66",1965,0.400126528126133
"67",1966,0.400126528126133
"68",1967,0.400126528126133
"69",1968,0.400126528126133
"70",1969,0.400126528126133
"71",1970,0.400126528126133
"72",1971,0.400162452908385
"73",1972,0.400208573187372
"74",1973,0.400267779522161
"75",1974,0.400343780081452
"76",1975,0.400441330676093
"77",1976,0.400566528711905
"78",1977,0.400727188306181
"79",1978,0.400933318124259
"80",1979,0.401197728658974
"81",1980,0.401536801705366
"82",1981,0.401971461546442
"83",1982,0.402528394473406
"84",1983,0.403241569867185
"85",1984,0.404154120546451
"86",1985,0.405320639569945
"87",1986,0.406809940354557
"88",1987,0.408708299142555
"89",1988,0.411123141823391
"90",1989,0.414187034137191
"91",1990,0.418061663313051
"92",1991,0.422941235015604
