unique_id,fchild,fadult,felderly,vchild,vadult,velderly,rchild,radult,relderly,pchild,padult,pelderly,n,nelderly,omega,CDRscale,CDRscaleE,uiscaleC,uiscaleA,uiscaleE,DS_neta,DR_ts,x,e,xi_init,nt_dst_prob,pt_dst_prob,ntii_emp_tx_p,ptii_emp_tx_p,ntin_emp_tx_p,ptin_emp_tx_p,dr_tx_cost,ds_tx_cost,dst_cost,dr_dx_cost,ds_dx_cost
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
man,0.115450822330036,0.740147874590965,0.570396478672642,0.000231972073101,0.000274208295499,0.004250440225083,0.011148034885992,0.013898783692624,0.011004489248936,0.018303971591241,0.157002874558039,0.3189014015558,0.1757424328726,0.160381522020652,0.010320961287366,0.980930644855107,0.518981268044659,-0.93778756761686,-0.984327566757458,-0.947179602978427,0.446490865357686,0.78,0.251647777436804,0.715058966217951,0.003211033926618,0.017495817157906,0.075413349221927,0.25,0.5,0.22,0.24,356,16.9,43.99,27.658172667046,24.818172667046
