unique_id,CDRscale,CDRscaleE,dr_dx_cost,DR_ts,dr_tx_cost,ds_dx_cost,DS_neta,ds_tx_cost,dst_cost,e,fadult,fchild,felderly,glf_a,glf_b,glf_k,n,nelderly,nt_dst_prob,ntii_emp_tx_p,ntin_emp_tx_p,omega,padult,pchild,pelderly,pt_dst_prob,ptii_emp_tx_p,ptin_emp_tx_p,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
fb386f40d19d49de98b06c132d67e125,0.942277829052744,0.489815078149878,25.8945769484485,0.716944247687701,303.432727504074,21.872725838215,0.339554318049457,15.3880119713101,37.1266778011783,0.791583958190883,0.712712224559181,0.113911946526336,0.573579537769838,0.400855950779728,0.018027280034497,0.923247157771024,0.193982227204531,0.155612850089791,0.019813431692776,0.013854376161472,0.007553928593174,0.014934166736764,0.169704957769281,0.017562917818475,0.244005681627583,0.03159567754902,0.019994371044915,0.012421338084619,0.017296215756935,0.024688301920873,0.020757614043301,-0.986664581577513,-0.949521481521919,-0.946075082698311,0.000229927253371,0.000117914460923,0.003087274354019,0.353024437518174,0.009517406774698
7caaaf388e91644a443b2a2876bb0c51,0.945181766935712,0.518376090232556,25.816023027408,0.720669855348301,301.497142362754,21.8834402927227,0.341907072502188,15.4312558830586,37.1198274340331,0.789183542116562,0.71161772042189,0.114690332048879,0.572911613434611,0.397269806913919,0.023366604913957,0.931286176995258,0.19678473308105,0.155869377222495,0.008718433231581,0.025116305232515,0.005300084863324,0.015011037109746,0.169892412702861,0.01879307551663,0.247346479129479,0.013102366404609,0.028320357301737,0.009299058980774,0.017734725624182,0.02503695334008,0.020138383542738,-0.985180190743138,-0.893335062646784,-0.973278442671015,0.000230179135015,0.000118044758092,0.003228373081507,0.34918534625409,0.009490589453412
786e59bbec02186006b2f8a9dfddca65,0.941411650878907,0.487993336453701,25.884800372991,0.736954074959271,301.750107918292,21.8885984949413,0.339377973835915,15.4179923587064,37.0070981845557,0.789659527138824,0.710869727196658,0.114984681960152,0.573275156028813,0.3988298676614,0.022066646035295,0.931651236101519,0.194602714740718,0.155423817122123,0.011896489675157,0.012222719048151,0.012189098162111,0.015029345878398,0.171186434272891,0.018533290464241,0.248486057494361,0.017529589449522,0.031468744746409,0.012635126639157,0.017638967524281,0.025253462147648,0.020327442310463,-0.97403045207901,-0.90166557787277,-0.968347069826024,0.000231632382277,0.000119668973091,0.003627393013264,0.351054246392975,0.009440280573914
49f485e22a1603ce28cc1e7c5340c41e,0.936886612094523,0.50186019144221,25.9699180336428,0.733132848428563,302.728126536767,21.7557583252524,0.343555671099573,15.3999868147259,37.0761240731711,0.786818265047873,0.714638731109698,0.11586782912766,0.573604669886327,0.400413098869687,0.018379898661282,0.928427801370038,0.194579853483988,0.154474987238297,0.020513480192051,0.021187881124207,0.01092101073917,0.015146244076139,0.171737950968678,0.018541059876835,0.247071697284807,0.024204470940866,0.026784948942251,0.016633578812703,0.017130472724883,0.025490243594982,0.020521896756805,-0.973592017464042,-0.930055424439355,-0.961170887328139,0.000229591919623,0.000118320711826,0.003147933288468,0.351594818000624,0.00939651316448
292c4a87824b05af3d32684e8252d458,0.936046438281749,0.52037483536151,25.7613252725121,0.716769380004611,301.131858845502,21.8991681045441,0.34460398459062,15.4561871694839,37.0721387186806,0.789475531400199,0.713117821676677,0.114819702951078,0.571183862508333,0.397723715480026,0.022390659252181,0.931005561618134,0.196402622820158,0.155770294598072,0.011951418526471,0.027256133540069,0.001035696264357,0.014980997986593,0.169367626100248,0.018588534845083,0.247362815188583,0.017193357105833,0.028689485316164,0.006832990391645,0.017564221641932,0.025048139991779,0.019858188015075,-0.980949244921264,-0.895438795036573,-0.969137972192862,0.00022923500831,0.000118421381556,0.003201754827983,0.349106838531176,0.009489724939162
0bce5dfb1a35da31110153443c4b19ac,0.935212752489105,0.506946652742941,25.4579141938982,0.768904916666448,306.808879691649,21.9498550924615,0.331670721119269,14.8738410341995,36.6529487957339,0.798576591077277,0.703058210918934,0.116214028188007,0.565199027934244,0.402202629414388,0.017697558179498,0.920820358032361,0.197738248834597,0.156458121703542,0.004040865753778,0.031915573383216,0.001610850989354,0.015083696994166,0.171653744092109,0.017565930597923,0.245064618923128,0.006082843516023,0.036871142945252,0.021516084124334,0.017619564903154,0.027661038415283,0.020444579549135,-0.981959345303924,-0.88735202961692,-0.966573853078222,0.000228207441783,0.000115638338099,0.003553354040695,0.354945260686482,0.009405732526878
5cca53f9dc923efa452d8b7d37fd8385,0.936761689898566,0.486319159637898,26.0040781536232,0.73153105235286,301.371071836589,22.0466655904413,0.338793927769177,15.2732352546509,37.0611354062944,0.788873238648677,0.706959156862248,0.109879095776871,0.568639691127858,0.401932128442451,0.020838687746785,0.92412620016362,0.192073450217722,0.155746778000776,0.024169596399646,0.009619605160784,0.004295405252837,0.014777678489161,0.169972704236833,0.017392255411294,0.239937407581791,0.028409286771902,0.019588060621637,0.012653780056163,0.016484288104557,0.026334640593613,0.020259297804526,-0.984865011599841,-0.945396389344003,-0.961088471356289,0.000231676509613,0.000117862067749,0.003239057365472,0.352824894687588,0.009280276815752
c5a3e69fcd3962d09b50e3f98f8b52c9,0.938659727054731,0.495110875688524,26.1028112837212,0.748257896759082,295.828024787065,22.05344762522,0.331512654155493,15.1099081517412,37.3320913167293,0.791275013062189,0.71037222375653,0.11190271687934,0.564046879819653,0.398916029072953,0.019509182175155,0.917220356590464,0.191176822029799,0.153238158373862,0.006381729767192,0.022385675683618,0.011676070199814,0.014874756116036,0.17027960979606,0.01769606019945,0.235695269964974,0.028698328902946,0.033595313781872,0.02019423964573,0.018889813273632,0.025345089970884,0.020000976814974,-0.976058730594218,-0.918516427664419,-0.964042266983335,0.000232314439103,0.000114312824916,0.003394677185513,0.353970855024958,0.009506722451447
0650570947f44451575890aa653bcec9,0.93016483928061,0.531087981221568,26.6109416607972,0.745685405062978,299.718560576697,21.5974583960807,0.333556141173466,15.7221106600737,37.3090093354509,0.775141782162542,0.693761400752954,0.11196507371697,0.546609314016534,0.393593700745804,0.019610204577911,0.92258665112208,0.197781334429258,0.16298543705761,0.007651459742804,0.015488157544751,0.002906477879734,0.014563006606526,0.174494101257166,0.018351560746246,0.253544302991465,0.028555517344271,0.042827066103461,0.025064031584654,0.017589842667607,0.024574579788847,0.021437605365162,-0.989636090283497,-0.921389813599493,-0.975755641587858,0.000236137569163,0.000110265955059,0.002764344014267,0.351334285553376,0.00874112923878
74efc72adb8e57b9c2b9c4911f583a2e,0.944248216341071,0.457458983837576,25.9540514632065,0.728857161654159,302.627828177787,22.2181184999502,0.347562363987789,15.3603892649368,37.319686237536,0.785435961210558,0.704494155246552,0.105467891456376,0.561943716942689,0.397549722350146,0.017310949135572,0.918405433020555,0.191259564698302,0.155346780946549,0.006508868667297,0.003019399330021,0.000274422178511,0.015013213684314,0.169704024433074,0.017908696343444,0.242710556668661,0.058390167494305,0.016126459022051,0.00649895597063,0.016891306954137,0.025418639995205,0.01971647298419,-0.976358756908295,-0.919116790418028,-0.948197253036724,0.000235815610414,0.000115465807454,0.003524844947187,0.349037670194263,0.009376250051278
