unique_id,fchild,fadult,felderly,vchild,vadult,velderly,rchild,radult,relderly,pchild,padult,pelderly,n,nelderly,omega,CDRscale,CDRscaleE,uiscaleC,uiscaleA,uiscaleE,DS_neta,DR_ts,x,e,xi_init,nt_dst_prob,pt_dst_prob,ntii_emp_tx_p,ptii_emp_tx_p,ntin_emp_tx_p,ptin_emp_tx_p
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
man,0.113721991000653,0.743526439432079,0.558785176812987,0.0002289581391,0.000274947389882,0.003950506181428,0.010709978296282,0.013789159652823,0.010428491293304,0.017642567700425,0.156534548799966,0.317432227928733,0.175622322624967,0.159811945344998,0.010346856994633,0.975308139307186,0.491382096513114,-0.952246629295266,-0.973900044232947,-0.958838484020249,0.454805681711063,0.79,0.252429455613475,0.719174556930938,0.003189813074947,0.02,0.059831626324449,0.49,0.988201136987191,0.48,0.5
