unique_id,CDRscale,CDRscaleE,dr_dx_cost,DR_ts,dr_tx_cost,ds_dx_cost,DS_neta,ds_tx_cost,dst_cost,e,fadult,fchild,felderly,n,nelderly,nt_dst_prob,ntii_emp_tx_p,ntin_emp_tx_p,omega,padult,pchild,pelderly,pt_dst_prob,ptii_emp_tx_p,ptin_emp_tx_p,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,0.015,0.01,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,0.025,0.02,0.018772646403871,0.019555597734452,0.019,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.007910033411812
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
3d4dd4f5152ee93de7fca118fe7ee3f2,0.966552274165024,0.553956870848496,22.9364048472295,0.75,285.39698467324,20.4312856723886,0.450617857457605,13.7077130798835,36.3533874734742,0.703288926013202,0.684835891579766,0.101218338109742,0.627426669659409,0.180385507463546,0.152484360425827,0.025,1E-06,1E-06,0.012152869541607,0.144679439703367,0.015951550249078,0.285635700004996,0.075,1E-06,1E-06,0.018772646403871,0.019555597734452,0.013503597945479,-0.980455212791559,-0.945124565111891,-0.9620490585541,0.000224342567558,0.000241812362239,0.003209217718901,0.273724322772901,0.0031
