unique_id,rmortTB,fchild,fadult,felderly,vchild,vadult,velderly,rchild,radult,relderly,pchild,padult,pelderly,ds_n,dr_n,dr_nelderly,ds_nelderly,omega,CDRscale,CDRscaleE,uiscaleC,uiscaleA,uiscaleE,DS_neta,DR_ts,x,e,xi_init,xi_ptr,CDRscaleNTDR,CDRscalePTDR,ptdr_r
170a69999432680ac25dbf6c891a9760,0.030356431880646,0.103640300687522,0.742237262978476,0.503595287067163,0.000241867857685,0.000285777982954,0.003275270656306,0.010556084603444,0.012496350001358,0.013390194257349,0.018219426621332,0.153523722546689,0.339945512615126,0.177574737059278,0.158592714571724,0.125858953345576,0.161939465211193,0.010367996129769,0.980024430969527,0.724149332965539,-0.967934961961895,-0.984921761273855,-0.940651568853632,0.517960425102618,0.574011357850395,0.250929859907235,0.703630336524003,0.011413338458268,4.9363114784658,-0.089306771323141,0.038732213194231,0.066073325098492
mdr_man_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.55,0.250202246969248,0.694861655390837,0.012,4.99,0,0,0.0699
1b49f1d3066af07064994b4772b39986,0.099105966953334,0.106165711342756,0.7487694594546,0.549143795003165,0.000243682317406,0.000292012677553,0.004727530234307,0.011,0.011,0.011,0.019272171300764,0.153307828524701,0.342503055213373,0.179692424506787,0.155141121365414,0.132158996122619,0.15673053735369,0.009473727694624,0.972599780648478,0.648083284989886,-0.967721361439424,-0.984050280306234,-0.942989984373977,0.478434969675262,0.5,0.251545220299716,0.702614421642028,0.010376462723806,4.99,0,0,0.069
