unique_id,rmortTB,fchild,fadult,felderly,vchild,vadult,velderly,rchild,radult,relderly,pchild,padult,pelderly,ds_n,dr_n,dr_nelderly,ds_nelderly,omega,CDRscale,CDRscaleE,uiscaleC,uiscaleA,uiscaleE,DS_neta,DR_neta,x,e,xi
7a10b1077d33f91e49f259dbcc6481d2,0.096046950608957,0.116778689500876,0.718113315065858,0.464551388207078,0.000288775777509,0.000270151530231,0.008037970358081,0.010702936386829,0.009675712198299,0.024305983416597,0.013307993251365,0.127413674855418,0.275509736484288,0.177034087121021,0.176918528541224,0.148279832129134,0.122169001418864,0.012018342866772,0.763840364046329,-0.084136668982068,-0.450677232473139,-0.603501347619043,-0.348569890811044,0.956890207948174,2.26929465099237,0.277840810877085,0.572606135571376,0.008925020813117
7a578764b029449e224ad4d3822a7dd5,0.101815785553492,0.117581524925306,0.722985429351685,0.462579403883219,0.000288620971582,0.000269965580472,0.007975570829035,0.010787674539769,0.009594051310513,0.02584372544461,0.013086997890147,0.126550447193346,0.276690938931516,0.176286714878399,0.176453806686914,0.148194188364083,0.120852414907887,0.011981954437583,0.766572808882919,-0.095419218657492,-0.445664872088778,-0.592896834784922,-0.357981771672853,0.967824595281866,2.31559168235398,0.276368320649118,0.575131665980444,0.008984536133366
76f00aa707971b5b426c1d65f14d69d6,0.139558519987854,0.121078741533682,0.711650640470908,0.453565743382275,0.000297719004022,0.000262365902573,0.008181017597072,0.010987969497172,0.009923508289596,0.027785646391893,0.012085233054357,0.124630904588662,0.270864945322646,0.175829849298811,0.180111583628692,0.152251674466999,0.117314843654632,0.011087782283416,0.701355358855146,-0.156725772090387,-0.47620985374298,-0.501086517844553,-0.269079918540912,1.1043818017468,2.21309135442133,0.282733222281188,0.572200967600569,0.008636010791212
0fa63be582983ffa0bd27fcd8fae0817,0.32596728477627,0.11036298301653,0.707550188635942,0.550607840783894,0.000252183322745,0.000283521888501,0.007273685126543,0.01044570168769,0.010572681374848,0.02294286623979,0.012724597000052,0.137913047263212,0.355637986132502,0.138531809577253,0.18032776172366,0.137344032647088,0.128795918977353,0.01031428728106,0.87692298731829,-0.012923979462879,-0.453707245264957,-0.598096407743403,-0.435745383315654,0.943232506746427,2.10785635923966,0.26590875203684,0.611275119926781,0.010663658021162
f215eb6e6437acd4e81587b024084cdc,0.27378536476437,0.106748919142876,0.698973583546467,0.547362664696574,0.000246826269302,0.000281727734873,0.006325733325311,0.01025849348586,0.010791016842285,0.022853282917245,0.013263736591209,0.138668378715217,0.359403297810256,0.14002098420891,0.181878440193133,0.138942969177384,0.125727003512205,0.010256437328905,0.887880135463094,-0.033824796114368,-0.431203268451216,-0.58937265539769,-0.449772066184105,1.001228938438,2.16803647598717,0.262672275124491,0.603044163115323,0.010551345160268
20b234e90035c9ebce1ac4780a11e090,0.215651838991139,0.107825402264949,0.704488556873985,0.550052862051502,0.000247984258661,0.000282445692888,0.00657240494363,0.010386931406473,0.01106008422589,0.025028133302508,0.01300426980434,0.140848867359198,0.352741109649278,0.143806196723832,0.183013942342019,0.136987121922895,0.127509843454463,0.010512480156403,0.866854878935124,0.000373750047041,-0.431882937850049,-0.609017153697805,-0.404238160288464,0.942095322627575,2.17721455600112,0.260736190389097,0.605715746672824,0.010441229316601
4c5b1edb88042da46880bec600f84d9b,0.209337009205017,0.108279346681433,0.708827718284447,0.548368292323872,0.000249732330547,0.000283505762369,0.006314155991018,0.010312199225556,0.011058997522341,0.023616670489498,0.013228069583886,0.140866423107311,0.352978598990477,0.143447542233393,0.18152824616665,0.138345719595672,0.12831423710403,0.010555012627603,0.87085693921904,0.000433766544331,-0.430663926885333,-0.623879023067895,-0.415038553863577,0.916047866037116,2.20114245850127,0.259826026652009,0.609470113825053,0.01042499782389
efc2124b64192226e2e681bdbc636ee5,0.202050263981335,0.107474439514568,0.710306831493508,0.553877980570495,0.000248413377585,0.000285284492599,0.006336829089599,0.010292298526875,0.010984170591878,0.022383192522684,0.012928109338042,0.140147211164794,0.35577846619971,0.143747122145957,0.182168955032714,0.137803960588527,0.12855879708589,0.010447402354549,0.860176554187825,0.009320706594223,-0.414489778158311,-0.611401792438114,-0.423304853280661,0.936299124732614,2.2213029124774,0.25885038523525,0.609905334025622,0.010461762985233
67e29d6b286a3419d87f3a8bca63f32c,0.166990780488588,0.106978867297992,0.721404175509233,0.552114898151159,0.000252717806721,0.000284287493522,0.006359897622209,0.010241782413656,0.011003355607158,0.024309037751868,0.012926445083926,0.139115115991234,0.351799154244735,0.143899849371519,0.181184166239109,0.13729029485071,0.131330519025679,0.01035466187621,0.864542292661322,-0.022618413979439,-0.374194239047393,-0.608594005978647,-0.418205206789579,0.943836390739308,2.23117812557611,0.258429651926458,0.615198584379628,0.010435892545944
dd45c99d42f4dd96a0701972fc82a7a1,0.169004488589801,0.10848924658983,0.722592129358091,0.5586436589282,0.000252325792604,0.000281850658338,0.006112607768052,0.01008408679408,0.010863273322443,0.024417181949551,0.01226280064811,0.138870453015342,0.349276131031662,0.144439512985293,0.179608645665925,0.137711999279679,0.130348539927043,0.010410670692963,0.845212238190248,-0.036869505971158,-0.392700555388145,-0.608152259952351,-0.4328235682532,0.890685426583515,2.19223663955926,0.258535799165816,0.615232518104836,0.010534287169073
186a594676e139f290a4c995a50c7820,0.180969715217315,0.106978118180064,0.722680637894664,0.544367354853079,0.000251478722173,0.000281909609471,0.006687000089209,0.01002458856618,0.010817265681364,0.027228892859025,0.012082870179555,0.137219418763928,0.350149029153771,0.143920909792418,0.179936991814757,0.138066835389938,0.126428079400211,0.010600721355872,0.822726401493866,-0.045564014677713,-0.390234068687288,-0.612193946762681,-0.41887838763982,0.857467711390928,2.18285537036135,0.260984254251421,0.611625244107098,0.010370038789068
44bbaa03b7fdd663523ea1e4f52a87e7,0.230701269843802,0.104981455667177,0.728675417727791,0.543457308529317,0.000254311974199,0.000281868326119,0.006725197419633,0.0100568614644,0.010602954322519,0.019819298983692,0.012705831360538,0.132901082434691,0.3479806094978,0.140325900161872,0.17874719516444,0.140527152100345,0.124906830077059,0.010368137915391,0.829194478268204,-0.009362151747113,-0.356497116523627,-0.649028246598606,-0.386483520149448,0.860684988694266,2.11947686527855,0.262620451679826,0.603938716670498,0.010222639515479
