country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
CN,1900,0.0514437739892475,0.0568094003228102,0.0621967527967791,0.0674024119607377,0.0722064329082317,0.00936311322463331,0.00978370747887895,0.0101005404824244,0.0103143033552887,0.0104357778451157,0.00530410242369926,0.00527233736256995,0.00525835140569846,0.00529472747573449,0.00536538079540377,0.00543448589817763,0.00546974235023999,0.00553753082240766,0.00565769208077283,0.00581724444582798,0.00595330944010278,0.00612279446237804,0.00629212021689117,0.00644959654190521,0.00659518268769657,0.00710244718818198,0.00728382057066521,0.00740636905200033,0.00743116947679543,0.00739508899004969,0.00765387751163857,0.00761347505818557,0.00763056634037657,0.00774661849527175,0.00793571235372361,0.00948658124020064,0.00971179497431768,0.00996661296435548,0.0102514189750191,0.0105611943972879,0.0143842620458446,0.0149033233033572,0.0153534369648644,0.0156500767375576,0.0158490237002956,0.0185416449982575,0.0187567074400122,0.0191633271688905,0.0199174675165136,0.0209487646589369,0.0215179099308986,0.0227577406954557,0.0237933206111816,0.0243133038401595,0.024480373948902,0.0306711389511619,0.0309269025972248,0.0315556594205442,0.0328860995707324,0.0348159060439278,0.0510537999347238,0.0543981549397301,0.057780865671432,0.0607206728197541,0.0634208929857149,0.0674216818271424,0.0708168375405986,0.0755753081197455,0.0829438765235881,0.0933226721239585,0.0924981739749202,0.107144353537718,0.124071940084098,0.140551126309386,0.156340410795431,0.133004326614632,0.150444123769815,0.172829500607113,0.205004684544251,0.251825384161228,0.150922162643877,0.196632464694563,0.263055731296005,0.351946434096309,0.468544383480734,0.179432949857965,0.267936291240046,0.422385283492608,0.695030354131535,0.99,0.250800154023874,0.301317542561066,0.385446798437685,0.551038917089679,0.99,0.319258801729463,0.393663366336634,0.517397397397398,0.763485967503693,0.99
CN,1901,0.0431331875619644,0.0522983388371776,0.0574873476967568,0.0626897470682578,0.0677225267959598,0.00887097806596704,0.00937684722897859,0.00980177025025509,0.0101219211606227,0.0103282936442461,0.00529030843478548,0.00530188753454095,0.00527082926416825,0.00525757246011238,0.00529390539788455,0.00538295685790143,0.00543368162164454,0.00547003177659003,0.00553885492491271,0.00565977854183426,0.00579462356757754,0.00595695721293623,0.00612764437410995,0.00629820281515019,0.00645683132754454,0.00694796946013994,0.00711267012709523,0.00729581871698144,0.00741996974321825,0.00744588525048419,0.00769987954181239,0.00767119167825299,0.00763190795534191,0.00765121157461477,0.00777132467141876,0.00930544718361838,0.00952929198921234,0.00976235718286296,0.010026389135537,0.0103219958361599,0.0140412427206101,0.0145120076146392,0.015052803784928,0.015522896488996,0.0158336651220613,0.0185121614399035,0.0187782190327613,0.0190076727790175,0.0194315424526491,0.0202091739990988,0.0207672010233469,0.0218684418323705,0.0231492455458735,0.0242408202664735,0.0248333878454693,0.031110724579609,0.031523163775078,0.03188756071579,0.0326409244348643,0.0341310753937032,0.0501888751301054,0.0533878551173456,0.0571327496294703,0.0609494582871257,0.0643000478043002,0.0682515448046811,0.071903420033653,0.0757969646565204,0.0812017577889,0.0895285596889412,0.0883412549866221,0.101033547312398,0.117930024152731,0.137681617661605,0.157071066204646,0.132787081113259,0.150371017054326,0.171180976812168,0.197793169139085,0.235817514498912,0.138967404958982,0.175061645227794,0.228511196349247,0.306274282695278,0.411582856596715,0.150933094078441,0.213299349212716,0.319016215797825,0.498521923193226,0.814773154097064,0.269054857898216,0.301540740740741,0.362574036962815,0.464173318129989,0.664213746685703,0.195639666919001,0.36044630404463,0.472468007312614,0.695666218034993,0.99
CN,1902,0.0389211772874829,0.0437946145458051,0.0536643171583726,0.0587064257644478,0.0637576533991274,0.00841344441485325,0.00897252266918348,0.00947421046427563,0.0099073564309937,0.0102337684045407,0.00528941019839463,0.00533751588507023,0.00534674638742866,0.00531613213498099,0.00530350060008931,0.00535885065437002,0.00542951565644111,0.00548114443865761,0.00551893059971218,0.00558941981504962,0.00568732080163301,0.00584888299936766,0.00601361532233962,0.0061870510191368,0.00636038778972087,0.00686176131175358,0.0070186950158001,0.00718632102527598,0.00737291019416392,0.00749980629714178,0.00782084366682983,0.00778487320901765,0.00775708451349479,0.00771860603940613,0.007740364513836,0.00918816258785701,0.00942465144568167,0.0096579158836717,0.00990121073085147,0.0101771794883763,0.0138336483926599,0.0142792644274589,0.0147735851308457,0.0153421133800168,0.015837532113359,0.0186548205476295,0.0189099574194262,0.0191926346235419,0.01943951933403,0.0198855875282899,0.0202043378606035,0.0212834698378078,0.0224322307417738,0.0237683779626904,0.0249303089289747,0.0317630016689369,0.0321870230940545,0.0327223624278588,0.0332140502052774,0.0341173301228908,0.0495524556182862,0.0528587919290508,0.0564725913985848,0.0607269706516354,0.0651005131163782,0.0698616963535344,0.073512936320379,0.0777689565925682,0.0823235721924398,0.0885914902710669,0.0856490835496313,0.0975496095070848,0.112419314674452,0.132458641476996,0.15623132531022,0.135928847201497,0.153117837751304,0.174780177032314,0.200666848917936,0.233674925133353,0.133967691042819,0.166378686565681,0.210685248410849,0.275733840686757,0.370535618804123,0.137018949468085,0.185692144804127,0.265939476061427,0.39867769394467,0.615038985263943,0.196633256853037,0.331397171059326,0.38236937888928,0.460367543115635,0.590184849583182,0.134219683199169,0.249700483091787,0.451029668411867,0.664370179948586,0.99
CN,1903,0.0370935088757807,0.0417794433090557,0.0469495641830078,0.0551340352651934,0.0600134817943479,0.00795370850872563,0.0085361879258512,0.00908233181963197,0.00957992165621094,0.0100218162943848,0.00524911268825306,0.00534783303837431,0.00538917516736577,0.00539599368641311,0.00536581883401114,0.00537261065059968,0.00540965851390991,0.00548055914112722,0.00553314849620938,0.00557243399976947,0.00562009603054699,0.00574431248743277,0.00590809868529792,0.006075398998297,0.00625176689148257,0.00676334718459443,0.00693587727642772,0.00709555753074533,0.00726629651792906,0.00745654616895155,0.0078824088055525,0.00791226624342477,0.00787691229172896,0.00785004532914376,0.00781238755161008,0.00915426333404051,0.00930717276957758,0.00955308240957633,0.00979630445771072,0.010050430544828,0.0136388962924438,0.0140666917340605,0.0145344241838017,0.0150539067873476,0.0156521382828082,0.0186648516550541,0.0190660382809752,0.0193365036107715,0.0196371408330632,0.0199028994875476,0.0198897809321554,0.0207139377432389,0.0218383186801489,0.0230386384710068,0.0244349333716004,0.0318448911543652,0.0328025305085238,0.0333569498731132,0.0340323949214733,0.0346711051457771,0.0494746364678995,0.0521282214122063,0.0558489641088944,0.0599554003946374,0.0648226343100663,0.0707662851104395,0.0753654707161458,0.0796679443689932,0.0846891491957397,0.0900905109763727,0.0850054758046787,0.0948447724108483,0.108897913201872,0.126684702025982,0.151042271758906,0.136434591381872,0.15891134919596,0.180719223034146,0.208538827719031,0.242274115025992,0.136219091172005,0.165193855798686,0.207082139741291,0.264266434059937,0.347223626845127,0.128100266517479,0.174898632520342,0.240958213361786,0.352576402403815,0.530629244584634,0.158358375881352,0.252354901201085,0.430886477904208,0.521563100576554,0.629302415458937,0.128321747765641,0.18446823697359,0.344586666666667,0.656772554002541,0.99
CN,1904,0.0369395856030981,0.0411884193831423,0.0458260148815054,0.050812796028029,0.056495972002851,0.00749708099774997,0.0080725275157158,0.00863435114463562,0.0091650858897246,0.00965673118386111,0.00512303294628155,0.00529479744132963,0.0053901006092665,0.00542433335595805,0.00542865205073964,0.00541797367655143,0.00540663157136288,0.00544387370091109,0.00551478003560625,0.00556818186159214,0.00558445050401951,0.00565793940478477,0.00578376951723309,0.00594929966853024,0.00611868284205387,0.00662594981606035,0.00681404028461134,0.00698898714279846,0.00715096323127467,0.00732434489841243,0.00781111345245293,0.00794865374910774,0.00797996325221425,0.00794536968026269,0.00791954928671923,0.00920818459586179,0.00923961324935306,0.00939871832501092,0.0096535932043016,0.00990636698364098,0.0134171183488498,0.0138140598550966,0.0142608605871256,0.0147502785174575,0.0152945500498919,0.0183734026205441,0.019007778434136,0.0194311175151392,0.0197170276158067,0.0200358440630563,0.0198389886820994,0.0203214762207536,0.0211788534582226,0.0223477257910023,0.0235992158220245,0.0310775409765228,0.0327129778342323,0.0337969008494926,0.0344961687859748,0.0353287670559973,0.0500093081604008,0.051775361197951,0.0547901065459594,0.0589839740480819,0.0636624831305862,0.0701354069587539,0.0760811665406103,0.0814989159782047,0.086612689221786,0.0925983269788441,0.086412968015553,0.0940926322952354,0.105818856100647,0.122720479489947,0.144476568331591,0.132208768389648,0.1607947711486,0.190342970602735,0.219389478257092,0.257166694843962,0.145199581906372,0.173873174445701,0.214214834922755,0.272597087268896,0.352343404827304,0.127430916806443,0.17308444183141,0.240248903396919,0.340854714991627,0.519329658213892,0.155581884196446,0.225857549067203,0.34998817839871,0.61157558685446,0.81416,0.156630303030303,0.202143136488072,0.292187676653477,0.551632870864461,0.99
CN,1905,0.0388641977691308,0.0423335381832859,0.0460704377276848,0.0500619437214742,0.0542806839946046,0.00759538560358302,0.00818002045124796,0.0087682694255347,0.00934593752459461,0.00989654165483477,0.00479094039632379,0.00501593686028517,0.00518560374183947,0.00527469360235966,0.00530083169462464,0.00494677010099859,0.00492045133084438,0.00491085776182608,0.00494464705472426,0.00500864532533824,0.00541062624205999,0.00545131288467443,0.00552412434010114,0.00564774798271285,0.0058099950361742,0.00659330146882427,0.00678725287907634,0.00698120683063648,0.00716161266918562,0.00732870547462135,0.00766130155622425,0.00786530873243486,0.00800540109515212,0.00803816163496982,0.00800440332802767,0.00923719983382846,0.00919597780239514,0.00923016686897656,0.00939396097621992,0.00965538068778505,0.0122859997022661,0.0126237528441113,0.0130084250622494,0.013442230335762,0.0139183145839343,0.0162202510575861,0.0169076437007786,0.0175113265818558,0.0179154616267518,0.0181888962757216,0.0220065774914665,0.0223357092762618,0.0228952389042994,0.0238792418211738,0.0252198693443721,0.0337390144268331,0.035859506819644,0.037819076360293,0.0391950437949301,0.0401647470579301,0.0503138417090718,0.051683408857115,0.0537485146474649,0.0571511135875422,0.0618556453838761,0.0698614386022763,0.0765270439788353,0.0836201667362293,0.0901859502224422,0.0964514591989651,0.0976967293929432,0.105281607049169,0.115546967278707,0.131238696752019,0.154153615203016,0.139448872986473,0.172355058452569,0.214840156969379,0.26040914164151,0.306316860734064,0.17975264465894,0.218758193302348,0.269681784610986,0.341833555628256,0.447462495799925,0.188496241257978,0.252645227730188,0.34792412692785,0.500244224575388,0.759241779497099,0.240549803641557,0.372734648718422,0.486542303526297,0.705651946238436,0.99,0.319977349943375,0.394333565945569,0.51794683776352,0.765691056910569,0.99
CN,1906,0.04205805780966,0.0402751356425854,0.0433883393862892,0.0468183242394976,0.0505773417250623,0.00707549898955786,0.0076507332153741,0.00827616920210603,0.00890425999598448,0.00948616405735366,0.00460436073143144,0.00484046922135581,0.0050696632579688,0.00524289356844782,0.00533302295291469,0.0049989810775881,0.00500088573925693,0.00497530636375957,0.00496656677420481,0.00500147182587983,0.00542051141181211,0.0054743444628608,0.00551650736124761,0.00559120946660642,0.00571738010442222,0.00649006673564499,0.00667728437911299,0.00687538815540606,0.00707351802205702,0.0072577851345952,0.00758047926116735,0.00776740082336381,0.00797613018503146,0.00812077051451337,0.00815745334104006,0.00940789502276973,0.00938345375389989,0.00934622843241597,0.00938587337232182,0.00955784722032837,0.0121801990086829,0.0125167079128934,0.0128707075340218,0.013273079650366,0.0137255905930742,0.0159660600533322,0.016588159998963,0.0173072923701686,0.0179458416821987,0.0183859150310893,0.0222463969658891,0.0226582185481028,0.0230370587216326,0.0236596952322427,0.0247323151574214,0.0331446181073999,0.0351381655196464,0.0374663095834083,0.0396513333482508,0.0412391834398193,0.0516578197315718,0.0533115549488341,0.0549642622380836,0.057369779622589,0.061233940269737,0.0692211632231873,0.0755018347978476,0.083104822738545,0.0913131381125542,0.0991040299373734,0.100403609268647,0.10884687287006,0.118202361063417,0.130669870404993,0.149380048256845,0.133585125340429,0.160949650513148,0.200854564809505,0.252994545580246,0.309250876775512,0.178547167628842,0.215389299226507,0.262421081101967,0.323729718393106,0.412146441813471,0.173011283497884,0.230482229980036,0.308053993892868,0.423289610415074,0.608845145097154,0.17438122762369,0.29701564910734,0.458249829970528,0.598472242783124,0.868459720730397,0.224238095238095,0.424234234234234,0.55893175074184,0.827349926793558,0.99
CN,1907,0.0463612425857137,0.0462628932666576,0.0414771695877045,0.0441679017348266,0.0472440246814992,0.0065668097177519,0.00707479221987242,0.00765156641082209,0.00831402682848403,0.00897868881664083,0.00439751695091557,0.00462421655941858,0.00485572380084472,0.00508753003671161,0.00526313704090591,0.00499446674136432,0.00501743743258339,0.00501964589279034,0.00499501020525859,0.00498721079509979,0.00537362842929547,0.0054445308027667,0.00549948267408565,0.00554285544351204,0.00561895409424713,0.00634010203525076,0.0065247303022322,0.00671439617431131,0.00691531142564604,0.00711628312311279,0.00745253232809145,0.00762938498625011,0.0078192784553308,0.00803134947267286,0.00817963390849256,0.00951550156581342,0.0094848738609936,0.00946494647407115,0.00943217745662355,0.00947723673351604,0.0119652430114519,0.0123137551640534,0.0126628414389273,0.0130312718046486,0.013449263957437,0.0156248139015379,0.0162021718605145,0.0168480719167808,0.0175954662972223,0.0182663996551498,0.0223004960836322,0.0227147398072746,0.0231755925197139,0.0236060714636596,0.02429335074958,0.0322150973084627,0.0342096571692062,0.0363795608036359,0.0389238172664704,0.041349426751114,0.0525905390450332,0.0542839246780823,0.0562445504823667,0.0582266285069757,0.0610255135480102,0.0680421477959489,0.0743034814137452,0.0814655379139873,0.0901741682242818,0.0997318547563616,0.102622108428421,0.111386833093667,0.121813053689674,0.133561977285773,0.14901625695276,0.129960224299065,0.154906030930534,0.188534566210665,0.23838309310586,0.30467124434181,0.184091876258704,0.219178241338359,0.265969603339638,0.324586842029803,0.400821505503261,0.163273788816118,0.218508127365843,0.293452948932295,0.390525668391158,0.5347925388293,0.144129202467111,0.223093648253408,0.383993161094225,0.588454148471616,0.769008940460339,0.156185737976783,0.288895705521472,0.610237580993521,0.904128,0.99
CN,1908,0.0513151718865291,0.0484723005319257,0.0470291546906133,0.0426475758515841,0.0448637171139068,0.00615557906768481,0.00657065018645402,0.00705614752474072,0.00763299850665361,0.0083311364108397,0.00415418419087877,0.00442113248882446,0.004632507113299,0.00485874988258136,0.00509260586706467,0.0049165721353279,0.00500118895204914,0.00502328557337358,0.00502579534291955,0.00500218080942663,0.00534404911809295,0.00538321351739923,0.00545493339576922,0.00551088314486728,0.00555537969407119,0.00621421339714169,0.00635680651925323,0.00654319203643875,0.00673486340924261,0.00693812850460655,0.0072875375067311,0.00748049448254522,0.00765954422201094,0.00785199340863534,0.00806694460015362,0.00951373034242933,0.00956500075182488,0.00953903145578953,0.00952382529848427,0.00949576026375879,0.0118287403369767,0.0120596015595701,0.0124189861437374,0.0127802549247983,0.0131627845214555,0.0152632354195254,0.0158073814565743,0.0164042097113314,0.0170734617212006,0.0178487086537052,0.0220749292594509,0.0226840106721646,0.0231455175253313,0.0236582616134711,0.0241439268069882,0.0315123513064267,0.0331034749313311,0.0352584351841709,0.0376193718128352,0.0404003157242633,0.0524966903707679,0.0550417464824398,0.0570531744382593,0.0593759516402357,0.0617525469127468,0.0676325150489676,0.0728585772535422,0.080002227986044,0.0882450094777909,0.0983288423814311,0.103139489015913,0.113819285598404,0.124785814177676,0.137977936981678,0.153172199144192,0.130863426546774,0.15256810888205,0.183937926090143,0.227060358411234,0.29256772564696,0.186636475305097,0.235208638524968,0.283219629363981,0.346958876117497,0.424564759422138,0.166929869326529,0.216225549601883,0.295963259990404,0.403088929965085,0.532392296120934,0.135719609225501,0.195544161749057,0.309073394495413,0.542204935622318,0.820848730964467,0.150127523910733,0.218430614611519,0.405656855707107,0.991368421052632,0.99
CN,1909,0.0554890632438884,0.0502254917901504,0.0472979698794836,0.0458886916888949,0.0439619256802681,0.00590949695772694,0.00620642348343948,0.00658451103189049,0.00704815791703493,0.00762595428411962,0.00384580216411648,0.00418532858855524,0.00445193180373433,0.00464793892066362,0.00486918867048136,0.0047629269549655,0.00493067969531289,0.00501558781101871,0.00503683204879619,0.00503965124432516,0.00536724115826645,0.00536098966029813,0.0054010972994437,0.0054737555053729,0.00553080620147143,0.00615221856631961,0.00623903507015152,0.0063834066302786,0.00657186353352715,0.00676587056393367,0.00711442597346387,0.00732473699114506,0.00752028050639523,0.00770184788461457,0.0078972041031412,0.00939431589905767,0.00957410999194775,0.00962999240711473,0.00960878882377624,0.00959843668470007,0.011864537055781,0.0119343350444379,0.0121746346403568,0.0125458498733319,0.0129203464345467,0.0149513155740656,0.0154563052387576,0.0160199489977384,0.0166381218921947,0.017332969445622,0.0215829997007539,0.0224625031508214,0.0231189686018572,0.0236321331393903,0.0242019288288652,0.0313205780061927,0.0323747876395174,0.0341010326942044,0.0364372293952801,0.039015881483851,0.0512478967771231,0.0549104419266455,0.0578409436693462,0.0602350982056202,0.0629991771358491,0.0685063977456648,0.0725211097349811,0.0785715607334463,0.0868319093891413,0.096465224601302,0.101954254481839,0.114740436996444,0.128067354292833,0.142206171561551,0.159508489063795,0.136196363002408,0.156396317769518,0.185261710631495,0.227084830957004,0.286341470445911,0.185603646638938,0.251262282467148,0.327031269561533,0.40194113852509,0.501208055672401,0.195957593580946,0.243144462839702,0.321614849464448,0.460998910977771,0.647250487183331,0.157455890944499,0.211658638743455,0.305661575684258,0.506030792339467,0.928071625344353,0.190712116098549,0.250256864481842,0.365510996119017,0.684945454545455,0.99
